method, generation, latency, ar
surrogate, 1, 47.0, 0.55
surrogate, 1, 44.0, 0.4
surrogate, 1, 43.0, 0.325
surrogate, 1, 42.0, 0.25
surrogate, 1, 35.0, 0.075
surrogate, 1, 33.0, 0.025
surrogate, 2, 47.0, 0.55
surrogate, 2, 47.0, 0.55
surrogate, 2, 44.0, 0.4
surrogate, 2, 44.0, 0.4
surrogate, 2, 43.0, 0.325
surrogate, 2, 43.0, 0.325
surrogate, 2, 42.0, 0.25
surrogate, 2, 35.0, 0.075
surrogate, 2, 35.0, 0.075
surrogate, 2, 33.0, 0.025
surrogate, 2, 33.0, 0.025
surrogate, 3, 47.0, 0.55
surrogate, 3, 47.0, 0.55
surrogate, 3, 43.0, 0.4
surrogate, 3, 41.0, 0.25
surrogate, 3, 35.0, 0.075
surrogate, 3, 35.0, 0.075
surrogate, 3, 35.0, 0.075
surrogate, 3, 35.0, 0.075
surrogate, 3, 33.0, 0.025
surrogate, 3, 33.0, 0.025
surrogate, 4, 50.0, 0.575
surrogate, 4, 47.0, 0.55
surrogate, 4, 47.0, 0.55
surrogate, 4, 47.0, 0.55
surrogate, 4, 47.0, 0.55
surrogate, 4, 47.0, 0.55
surrogate, 4, 43.0, 0.4
surrogate, 4, 41.0, 0.25
surrogate, 4, 41.0, 0.25
surrogate, 4, 35.0, 0.075
surrogate, 4, 35.0, 0.075
surrogate, 4, 35.0, 0.075
surrogate, 4, 35.0, 0.075
surrogate, 4, 35.0, 0.075
surrogate, 4, 35.0, 0.075
surrogate, 4, 35.0, 0.075
surrogate, 4, 33.0, 0.025
surrogate, 4, 33.0, 0.025
surrogate, 4, 33.0, 0.025
surrogate, 5, 48.0, 0.575
surrogate, 5, 46.0, 0.55
surrogate, 5, 44.0, 0.425
surrogate, 5, 43.0, 0.4
surrogate, 5, 41.0, 0.25
surrogate, 5, 41.0, 0.25
surrogate, 5, 41.0, 0.25
surrogate, 5, 35.0, 0.075
surrogate, 5, 35.0, 0.075
