# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
1.00,7.00,10.80,92.88,24.89,0.05,37.87
1.00,22.00,17.29,129.90,24.48,0.13,37.97
1.00,20.00,12.00,102.55,26.00,0.05,39.07
1.00,3.00,13.81,113.66,24.00,0.08,37.45
1.00,9.00,13.16,111.27,26.67,0.05,39.53
1.00,15.00,12.00,117.41,29.20,0.04,41.97
1.00,17.00,13.80,122.18,28.17,0.06,41.51
1.00,13.00,12.60,104.33,24.19,0.05,37.21
1.00,6.00,13.80,118.85,27.22,0.05,40.17
1.00,8.00,14.43,123.30,26.00,0.07,39.37
1.00,5.00,12.45,109.39,26.90,0.05,39.74
1.00,2.00,17.40,132.86,26.25,0.09,39.73
1.00,0.00,12.00,104.88,26.30,0.05,39.16
1.00,4.00,13.07,105.68,27.79,0.04,40.54
1.00,1.00,12.60,96.71,24.57,0.05,37.52
1.00,21.00,12.60,110.36,27.24,0.06,40.51
1.00,11.00,12.36,116.43,28.00,0.04,40.72
1.00,18.00,12.00,99.43,25.00,0.04,37.77
1.00,16.00,13.80,122.05,26.52,0.06,39.84
1.00,24.00,10.80,107.23,24.67,0.08,38.13
1.00,29.00,11.40,101.54,24.32,0.05,37.25
1.00,39.00,12.60,107.59,25.81,0.06,39.17
1.00,37.00,12.60,109.74,24.48,0.05,37.65
1.00,14.00,13.61,116.20,27.82,0.05,40.74
1.00,25.00,12.60,125.43,28.86,0.05,41.91
1.00,34.00,12.60,123.59,29.43,0.05,42.44
1.00,12.00,12.60,119.23,27.33,0.05,40.39
1.00,30.00,12.60,122.40,27.71,0.05,40.81
1.00,26.00,11.40,97.74,26.32,0.04,39.05
1.00,10.00,14.40,140.90,28.92,0.06,42.15
1.00,47.00,13.07,114.50,21.67,0.09,35.15
1.00,55.00,9.60,89.47,27.25,0.04,40.14
1.00,46.00,12.00,107.47,27.30,0.05,40.34
1.00,52.00,13.57,109.56,23.71,0.08,37.19
1.00,58.00,12.33,108.97,27.20,0.06,40.47
1.00,60.00,11.40,104.31,26.53,0.05,39.51
1.00,19.00,12.00,107.79,26.80,0.04,39.49
1.00,28.00,14.16,115.48,27.20,0.06,40.40
1.00,40.00,13.80,120.25,24.78,0.07,38.22
1.00,44.00,14.06,124.67,26.35,0.07,39.75
1.00,41.00,12.76,105.04,25.90,0.04,38.62
1.00,32.00,12.00,108.48,27.00,0.05,40.04
