# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
1.00,19.00,14.69,123.72,25.36,0.04,37.80
1.00,20.00,14.03,121.20,25.43,0.08,38.87
1.00,18.00,14.69,119.00,25.36,0.05,38.32
1.00,5.00,14.94,156.95,25.73,0.08,39.17
1.00,2.00,15.36,147.92,26.70,0.07,40.08
1.00,8.00,14.69,148.77,32.00,0.05,45.06
1.00,0.00,17.36,152.95,27.31,0.06,40.48
1.00,9.00,16.70,148.22,26.72,0.07,40.12
1.00,26.00,18.03,167.85,27.04,0.07,40.41
1.00,1.00,17.36,146.83,25.54,0.08,38.97
1.00,11.00,15.36,137.51,27.13,0.06,40.38
1.00,14.00,18.03,147.76,26.07,0.07,39.43
1.00,6.00,17.36,144.37,24.62,0.07,37.94
1.00,10.00,16.70,149.56,25.36,0.07,38.78
1.00,36.00,15.36,138.33,25.04,0.07,38.42
1.00,7.00,16.70,135.17,24.32,0.06,37.57
1.00,12.00,15.36,135.04,28.00,0.05,41.04
1.00,21.00,15.42,140.04,27.64,0.06,40.77
1.00,16.00,16.03,146.91,27.00,0.06,40.24
1.00,29.00,15.12,129.69,25.36,0.05,38.40
1.00,40.00,14.36,124.82,27.30,0.05,40.15
1.00,23.00,14.03,127.45,25.71,0.05,38.74
1.00,42.00,16.03,127.81,23.92,0.08,37.38
1.00,34.00,16.03,151.05,25.83,0.06,39.15
1.00,22.00,15.36,138.06,26.78,0.06,40.12
1.00,39.00,16.03,143.91,25.42,0.07,38.84
1.00,13.00,16.70,145.07,26.16,0.06,39.48
1.00,25.00,15.36,145.68,26.61,0.07,40.02
1.00,15.00,15.36,125.64,24.96,0.06,38.23
1.00,32.00,13.36,124.22,25.70,0.07,39.10
1.00,17.00,15.36,134.04,26.78,0.05,39.82
1.00,41.00,14.92,138.60,25.55,0.07,38.93
1.00,48.00,15.36,134.57,26.35,0.05,39.43
1.00,30.00,16.76,143.22,25.64,0.07,38.99
1.00,27.00,15.36,144.05,26.61,0.07,39.98
1.00,3.00,16.03,141.22,27.33,0.05,40.30
1.00,28.00,17.36,142.70,26.38,0.08,39.83
1.00,45.00,18.10,155.74,26.31,0.07,39.70
1.00,24.00,17.36,143.63,25.00,0.07,38.41
1.00,46.00,16.47,151.02,26.17,0.08,39.63
1.00,53.00,17.36,154.24,25.62,0.06,38.85
1.00,33.00,17.36,158.15,26.69,0.09,40.17
1.00,4.00,16.70,147.84,26.88,0.07,40.31
1.00,58.00,14.69,134.95,26.73,0.05,39.73
1.00,47.00,17.36,147.07,25.92,0.07,39.26
1.00,50.00,16.03,128.15,24.67,0.06,37.82
1.00,67.00,17.36,158.78,26.62,0.07,40.03
1.00,57.00,15.36,134.73,26.87,0.07,40.22
1.00,59.00,15.58,126.88,24.26,0.08,37.71
1.00,63.00,16.03,136.69,26.42,0.06,39.69
1.00,35.00,16.03,149.73,26.83,0.06,40.01
