# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
1.00,64.00,4.63,37.76,19.20,0.01,30.46
1.00,87.00,5.55,41.81,20.00,0.02,31.11
1.00,60.00,7.40,47.55,20.50,0.01,31.76
1.00,66.00,7.01,51.17,18.29,0.02,29.36
1.00,52.00,8.33,63.04,20.89,0.02,32.09
1.00,42.00,9.02,54.96,21.50,0.02,32.63
1.00,31.00,9.26,69.42,20.40,0.02,31.47
1.00,7.00,5.55,36.41,20.67,0.01,31.95
1.00,93.00,6.79,46.43,19.33,0.02,30.38
1.00,12.00,18.51,128.82,21.40,0.05,32.67
1.00,19.00,19.24,137.65,20.21,0.05,31.48
1.00,67.00,16.66,139.46,24.78,0.04,35.76
1.00,69.00,19.44,157.15,23.52,0.06,35.49
1.00,62.00,17.59,119.52,21.89,0.04,32.87
1.00,53.00,19.44,144.19,23.90,0.05,35.16
1.00,90.00,8.33,58.72,21.33,0.02,32.49
1.00,25.00,20.36,146.39,22.73,0.06,35.08
1.00,29.00,38.99,337.10,26.39,0.13,40.13
1.00,98.00,6.94,44.74,20.67,0.02,31.72
1.00,68.00,19.44,139.06,20.95,0.07,32.46
1.00,92.00,18.66,145.37,22.74,0.06,33.90
1.00,81.00,37.95,340.81,24.83,0.12,37.82
1.00,72.00,37.95,316.72,23.71,0.14,37.93
1.00,79.00,38.87,325.35,24.10,0.12,36.94
1.00,22.00,37.95,349.88,28.88,0.11,41.35
1.00,0.00,40.73,351.94,25.55,0.14,39.81
1.00,91.00,41.65,390.93,27.60,0.16,42.47
1.00,38.00,43.95,415.40,29.70,0.12,42.03
1.00,34.00,46.67,412.52,24.00,0.20,41.02
1.00,40.00,44.43,379.76,25.83,0.14,39.79
1.00,28.00,41.65,356.95,26.98,0.16,42.15
1.00,76.00,44.43,425.68,29.00,0.13,42.31
