method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.9919999999999997, 1.0, 0.99, 907.0, 2683.0, 500.0
surrogate, 2, 0.99, 1.0, 0.98, 743.8, 2488.0, 500.0
surrogate, 3, 0.99, 1.0, 0.98, 743.8, 2488.0, 500.0
surrogate, 4, 0.99, 1.0, 0.98, 743.8, 2488.0, 500.0
surrogate, 5, 0.99, 1.0, 0.98, 743.8, 2488.0, 500.0
surrogate, 6, 0.99, 1.0, 0.98, 743.8, 2488.0, 500.0
surrogate, 7, 0.99, 1.0, 0.98, 743.8, 2488.0, 500.0
surrogate, 8, 0.99, 1.0, 0.98, 743.8, 2488.0, 500.0
surrogate, 9, 0.99, 1.0, 0.98, 743.8, 2488.0, 500.0
surrogate, 10, 0.99, 1.0, 0.98, 743.8, 2488.0, 500.0
surrogate, 11, 0.99, 1.0, 0.98, 737.95, 2388.0, 500.0
surrogate, 12, 0.99, 1.0, 0.98, 737.95, 2388.0, 500.0
surrogate, 13, 0.99, 1.0, 0.98, 736.55, 2371.0, 500.0
surrogate, 14, 0.99, 1.0, 0.98, 736.55, 2371.0, 500.0
surrogate, 15, 0.99, 1.0, 0.98, 736.55, 2371.0, 500.0
surrogate, 16, 0.99, 1.0, 0.98, 736.55, 2371.0, 500.0
surrogate, 17, 0.99, 1.0, 0.98, 736.55, 2371.0, 500.0
surrogate, 18, 0.99, 1.0, 0.98, 735.65, 2360.0, 500.0
surrogate, 19, 0.99, 1.0, 0.98, 735.65, 2360.0, 500.0
surrogate, 20, 0.99, 1.0, 0.98, 735.65, 2360.0, 500.0
surrogate, 21, 0.99, 1.0, 0.98, 735.65, 2360.0, 500.0
surrogate, 22, 0.99, 1.0, 0.98, 735.65, 2360.0, 500.0
surrogate, 23, 0.99, 1.0, 0.98, 735.65, 2360.0, 500.0
surrogate, 24, 0.99, 1.0, 0.98, 735.65, 2360.0, 500.0
surrogate, 25, 0.99, 1.0, 0.98, 735.65, 2360.0, 500.0
surrogate, 26, 0.99, 1.0, 0.98, 735.65, 2360.0, 500.0
surrogate, 27, 0.99, 1.0, 0.98, 735.65, 2360.0, 500.0
surrogate, 28, 0.99, 1.0, 0.98, 735.65, 2360.0, 500.0
surrogate, 29, 0.99, 1.0, 0.98, 735.65, 2360.0, 500.0
surrogate, 30, 0.99, 1.0, 0.98, 735.65, 2360.0, 500.0
surrogate, 31, 0.99, 1.0, 0.98, 728.0, 2353.0, 500.0
