# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
5.00,8.00,23.41,196.18,26.27,0.07,39.57
5.00,3.00,24.19,181.11,24.65,0.07,38.01
5.00,1.00,21.85,176.01,25.00,0.07,38.25
5.00,10.00,23.41,219.83,26.87,0.12,40.36
5.00,2.00,23.41,203.52,26.60,0.07,39.97
5.00,14.00,19.51,160.07,25.04,0.07,38.34
5.00,24.00,23.32,196.00,26.41,0.08,39.82
5.00,5.00,24.97,230.88,26.38,0.10,39.87
5.00,7.00,20.29,184.57,26.92,0.06,40.18
5.00,4.00,27.74,230.35,27.06,0.09,40.51
5.00,20.00,24.97,204.51,26.62,0.08,40.04
5.00,28.00,24.19,204.91,26.45,0.10,39.94
5.00,15.00,23.41,207.81,25.87,0.08,39.27
5.00,0.00,22.63,198.95,25.45,0.10,38.93
5.00,18.00,24.19,223.76,28.84,0.09,42.30
5.00,17.00,25.65,220.39,27.23,0.12,40.72
5.00,6.00,25.75,248.19,27.39,0.10,40.88
5.00,31.00,18.73,149.05,24.67,0.05,37.40
5.00,37.00,20.29,168.27,25.85,0.07,39.24
5.00,35.00,21.85,218.88,28.79,0.10,42.27
5.00,22.00,20.29,174.86,27.38,0.06,40.63
5.00,16.00,24.19,209.29,27.42,0.07,40.79
5.00,26.00,22.63,209.71,28.00,0.07,41.32
5.00,25.00,22.63,228.38,28.14,0.09,41.62
5.00,13.00,25.75,220.70,24.30,0.10,37.79
5.00,9.00,24.19,211.25,25.68,0.09,39.14
5.00,21.00,24.97,202.36,25.56,0.08,38.99
5.00,19.00,25.75,225.75,27.45,0.07,40.71
5.00,11.00,24.97,196.43,25.38,0.08,38.81
5.00,27.00,24.19,208.86,25.74,0.07,39.11
5.00,57.00,20.29,169.65,24.69,0.08,38.11
5.00,43.00,22.63,213.04,25.24,0.12,38.74
5.00,33.00,24.19,231.55,26.84,0.11,40.33
5.00,12.00,27.31,230.51,25.83,0.10,39.31
5.00,30.00,24.19,211.43,26.90,0.09,40.38
5.00,38.00,24.19,214.99,25.61,0.08,39.02
5.00,34.00,24.19,220.90,25.87,0.11,39.37
5.00,23.00,24.19,218.81,24.71,0.10,38.19
5.00,32.00,25.75,220.14,27.09,0.08,40.49
5.00,40.00,24.19,209.61,26.39,0.08,39.77
5.00,29.00,26.53,222.84,25.82,0.10,39.31
5.00,71.00,26.56,200.10,24.94,0.07,38.19
5.00,72.00,24.36,205.05,26.21,0.09,39.69
5.00,44.00,23.41,183.21,24.53,0.09,38.01
5.00,50.00,24.19,197.41,24.90,0.07,38.27
