# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
1.00,8.00,6.89,42.92,20.00,0.04,31.37
1.00,31.00,6.89,35.87,13.33,0.05,25.13
1.00,29.00,6.89,42.92,23.33,0.03,34.50
1.00,20.00,6.89,44.02,24.00,0.03,35.04
1.00,51.00,7.52,60.86,23.50,0.03,34.67
1.00,42.00,9.40,58.84,18.80,0.02,29.84
1.00,19.00,15.04,106.03,18.62,0.07,30.67
1.00,35.00,15.98,120.72,22.71,0.08,35.04
1.00,14.00,20.38,137.94,19.37,0.14,34.85
1.00,13.00,17.86,138.16,22.53,0.07,34.35
1.00,11.00,39.47,332.37,25.33,0.15,40.21
1.00,27.00,40.41,365.05,25.95,0.24,41.79
1.00,86.00,5.64,28.82,16.00,0.04,27.36
1.00,58.00,4.70,30.26,14.40,0.02,25.50
1.00,69.00,5.26,37.41,17.60,0.02,28.66
1.00,81.00,6.42,44.33,18.67,0.02,29.73
1.00,78.00,5.64,39.29,20.00,0.03,31.06
1.00,84.00,6.58,42.83,20.00,0.02,31.06
1.00,53.00,7.52,53.22,21.50,0.02,32.54
1.00,90.00,17.86,142.61,26.00,0.08,38.02
1.00,57.00,18.80,140.44,23.60,0.06,42.23
1.00,71.00,40.41,367.46,25.81,0.23,42.44
1.00,62.00,45.11,411.54,28.38,0.18,44.22
