# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
6.00,10.00,1.85,11.11,12.00,0.02,23.11
6.00,9.00,1.85,10.18,12.00,0.02,23.11
6.00,13.00,1.85,12.03,14.00,0.01,25.11
6.00,3.00,4.63,34.48,17.00,0.03,28.11
6.00,4.00,2.78,21.75,15.00,0.02,26.11
6.00,7.00,5.55,44.06,18.00,0.02,29.11
6.00,6.00,9.26,73.01,18.75,0.03,29.86
6.00,11.00,2.78,19.44,15.00,0.01,26.11
6.00,2.00,10.18,80.84,18.67,0.04,29.78
6.00,5.00,12.96,89.27,20.22,0.04,31.34
6.00,8.00,9.26,70.69,18.00,0.03,29.11
6.00,1.00,9.26,70.69,18.00,0.03,29.11
6.00,0.00,12.96,103.25,19.09,0.05,30.21
6.00,29.00,1.85,11.11,12.00,0.02,23.11
6.00,14.00,1.85,11.11,12.00,0.02,23.11
6.00,15.00,1.85,9.26,10.00,0.02,21.11
6.00,21.00,6.29,46.65,18.00,0.03,29.11
6.00,17.00,6.48,45.54,17.20,0.02,28.31
6.00,19.00,7.22,48.13,18.00,0.03,29.11
6.00,26.00,6.48,49.61,20.00,0.03,31.11
6.00,24.00,6.48,49.52,16.00,0.03,27.11
6.00,23.00,7.40,55.67,16.00,0.04,27.11
6.00,20.00,11.11,86.70,19.56,0.04,30.67
6.00,16.00,10.70,85.77,20.00,0.06,31.12
6.00,18.00,12.96,86.39,20.22,0.05,31.34
6.00,25.00,11.11,91.08,19.20,0.05,30.32
6.00,30.00,14.81,112.75,21.27,0.04,32.39
6.00,22.00,6.48,44.24,15.20,0.04,26.32
6.00,12.00,17.59,129.81,22.17,0.05,33.28
6.00,40.00,1.85,9.26,10.00,0.02,21.11
6.00,35.00,1.85,10.18,12.00,0.02,23.11
6.00,36.00,5.55,36.33,14.50,0.03,25.61
6.00,39.00,3.70,27.15,16.00,0.02,27.11
6.00,38.00,6.48,46.09,18.00,0.02,29.11
6.00,43.00,6.48,50.29,16.33,0.03,27.45
6.00,37.00,4.63,34.48,16.50,0.03,27.61
6.00,41.00,7.40,55.84,18.33,0.03,29.45
6.00,32.00,7.40,47.95,18.00,0.03,29.11
6.00,34.00,13.88,82.48,19.11,0.04,30.22
6.00,33.00,15.74,119.25,20.67,0.05,31.78
6.00,42.00,16.66,130.72,21.38,0.05,32.50
6.00,31.00,22.21,149.48,22.57,0.07,33.69
6.00,28.00,22.21,149.48,22.57,0.07,33.69
6.00,27.00,24.99,193.23,23.18,0.08,34.30
6.00,44.00,17.59,145.19,21.86,0.07,32.98
6.00,45.00,2.78,19.44,14.00,0.03,25.12
6.00,51.00,2.78,19.44,15.00,0.02,26.11
6.00,49.00,1.85,18.97,15.00,0.01,26.11
6.00,47.00,1.85,12.03,14.00,0.01,25.11
6.00,54.00,5.55,49.37,16.00,0.04,27.12
6.00,53.00,8.33,74.16,18.50,0.04,29.62
6.00,50.00,8.02,59.24,20.00,0.03,31.11
6.00,46.00,18.08,141.33,22.15,0.06,33.27
6.00,48.00,33.32,225.55,24.84,0.08,35.96
6.00,65.00,1.85,11.11,12.00,0.01,23.11
6.00,64.00,1.85,10.18,12.00,0.02,23.11
6.00,60.00,1.85,11.11,12.00,0.01,23.11
6.00,59.00,2.78,19.44,14.00,0.03,25.12
6.00,57.00,2.78,19.44,15.00,0.01,26.11
6.00,55.00,1.85,15.74,12.00,0.02,23.11
6.00,67.00,4.63,31.93,16.00,0.02,27.11
6.00,56.00,3.70,19.90,12.00,0.04,23.12
6.00,63.00,5.55,44.24,16.80,0.03,27.91
6.00,58.00,2.78,28.08,16.00,0.02,27.11
6.00,62.00,4.63,26.23,16.00,0.02,27.11
6.00,61.00,11.11,88.65,20.00,0.05,31.12
6.00,68.00,12.03,81.34,19.50,0.05,30.62
6.00,66.00,10.18,72.08,18.75,0.04,29.87
6.00,52.00,14.81,109.39,20.91,0.04,32.02
6.00,75.00,1.85,18.97,15.00,0.01,26.11
6.00,72.00,4.63,26.23,16.00,0.02,27.11
6.00,70.00,5.55,41.10,17.20,0.02,28.31
6.00,74.00,11.11,86.70,19.56,0.04,30.67
6.00,73.00,15.74,132.82,21.50,0.06,32.62
6.00,69.00,22.21,176.60,24.40,0.06,35.52
6.00,71.00,16.66,119.74,21.82,0.07,32.94
6.00,82.00,1.85,18.97,15.00,0.01,26.11
6.00,88.00,3.70,19.90,12.00,0.04,23.12
6.00,80.00,3.70,19.90,12.00,0.04,23.12
6.00,78.00,4.63,41.65,16.80,0.02,27.91
6.00,89.00,6.29,44.98,17.20,0.02,28.31
6.00,84.00,8.33,61.88,16.00,0.04,27.12
6.00,87.00,7.40,55.67,16.00,0.04,27.11
6.00,85.00,7.40,58.84,15.71,0.04,26.83
6.00,79.00,6.48,52.30,17.67,0.03,28.78
6.00,83.00,7.40,58.84,16.86,0.03,27.97
6.00,91.00,10.90,84.33,19.78,0.04,30.89
6.00,76.00,10.18,77.17,19.25,0.04,30.36
6.00,77.00,12.96,90.50,20.22,0.03,31.33
6.00,90.00,6.48,45.17,18.00,0.03,29.11
6.00,81.00,7.40,55.54,18.33,0.03,29.45
6.00,86.00,20.36,142.26,22.77,0.06,33.88
6.00,92.00,15.74,98.67,19.00,0.06,30.12
6.00,94.00,3.70,27.15,16.00,0.02,27.11
6.00,93.00,11.11,73.93,18.75,0.04,29.86
6.00,99.00,1.85,12.03,14.00,0.01,25.11
6.00,95.00,1.85,11.11,14.00,0.02,25.11
6.00,98.00,1.85,18.97,15.00,0.01,26.11
6.00,102.00,2.78,21.75,15.00,0.02,26.11
6.00,100.00,1.85,15.74,12.00,0.02,23.11
6.00,105.00,3.70,27.15,16.00,0.02,27.11
6.00,96.00,6.48,44.24,15.20,0.04,26.32
6.00,103.00,8.33,61.75,18.00,0.03,29.11
6.00,101.00,10.18,74.51,18.75,0.04,29.87
6.00,106.00,16.66,136.13,21.54,0.06,32.66
