method, generation, latency, ar
surrogate, 1, 46.0, 0.9125
surrogate, 1, 39.0, 0.9
surrogate, 2, 46.0, 0.9125
surrogate, 2, 39.0, 0.9
surrogate, 3, 46.0, 0.9125
surrogate, 3, 46.0, 0.9125
surrogate, 3, 39.0, 0.9
surrogate, 4, 46.0, 0.9125
surrogate, 4, 46.0, 0.9125
surrogate, 4, 39.0, 0.9
surrogate, 5, 46.0, 0.9125
surrogate, 5, 46.0, 0.9125
surrogate, 5, 39.0, 0.9
surrogate, 5, 38.0, 0.825
surrogate, 6, 46.0, 0.9125
surrogate, 6, 46.0, 0.9125
surrogate, 6, 39.0, 0.9
surrogate, 6, 38.0, 0.825
surrogate, 7, 46.0, 0.9125
surrogate, 7, 46.0, 0.9125
surrogate, 7, 39.0, 0.9
surrogate, 7, 38.0, 0.825
surrogate, 7, 36.0, 0.625
surrogate, 8, 46.0, 0.9125
surrogate, 8, 46.0, 0.9125
surrogate, 8, 39.0, 0.9
surrogate, 8, 38.0, 0.875
surrogate, 8, 36.0, 0.625
surrogate, 9, 46.0, 0.925
surrogate, 9, 39.0, 0.9
surrogate, 9, 38.0, 0.875
surrogate, 9, 36.0, 0.625
surrogate, 10, 46.0, 0.925
surrogate, 10, 39.0, 0.9
surrogate, 10, 38.0, 0.875
surrogate, 10, 36.0, 0.625
surrogate, 11, 71.0, 0.95
surrogate, 11, 46.0, 0.925
surrogate, 11, 39.0, 0.9
surrogate, 11, 38.0, 0.875
surrogate, 11, 36.0, 0.625
