method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.0965625, 0.46875, 0.0, 13024.02, 50000.0, 21.0
surrogate, 2, 0.155625, 0.46875, 0.03125, 31.37, 37.0, 21.0
surrogate, 3, 0.184375, 0.46875, 0.03125, 30.47, 37.0, 21.0
surrogate, 4, 0.199375, 0.71875, 0.03125, 29.61, 42.0, 21.0
surrogate, 5, 0.18875, 0.71875, 0.03125, 28.76, 42.0, 21.0
surrogate, 6, 0.1915625, 0.71875, 0.03125, 27.78, 42.0, 21.0
surrogate, 7, 0.170625, 0.71875, 0.03125, 26.77, 41.0, 21.0
surrogate, 8, 0.101875, 0.71875, 0.03125, 23.49, 41.0, 21.0
surrogate, 9, 0.0778125, 0.71875, 0.03125, 22.57, 41.0, 21.0
surrogate, 10, 0.0884375, 0.71875, 0.03125, 22.9, 41.0, 21.0
surrogate, 11, 0.0925, 0.71875, 0.03125, 23.06, 41.0, 21.0
surrogate, 12, 0.0903125, 0.71875, 0.03125, 22.95, 41.0, 21.0
surrogate, 13, 0.0984375, 0.71875, 0.03125, 23.2, 41.0, 21.0
surrogate, 14, 0.0984375, 0.71875, 0.03125, 23.2, 41.0, 21.0
surrogate, 15, 0.08625, 0.71875, 0.03125, 22.82, 41.0, 21.0
surrogate, 16, 0.0925, 0.71875, 0.03125, 23.0, 41.0, 21.0
surrogate, 17, 0.0825, 0.71875, 0.03125, 22.62, 41.0, 21.0
surrogate, 18, 0.0946875, 0.71875, 0.03125, 23.02, 41.0, 21.0
surrogate, 19, 0.0859375, 0.71875, 0.03125, 22.74, 40.0, 21.0
surrogate, 20, 0.100625, 0.71875, 0.03125, 23.17, 40.0, 21.0
surrogate, 21, 0.100625, 0.71875, 0.03125, 23.15, 40.0, 21.0
surrogate, 22, 0.10375, 0.71875, 0.03125, 23.25, 40.0, 21.0
surrogate, 23, 0.10875, 0.71875, 0.03125, 23.42, 40.0, 21.0
surrogate, 24, 0.1021875, 0.71875, 0.03125, 23.18, 40.0, 21.0
surrogate, 25, 0.1040625, 0.71875, 0.03125, 23.24, 40.0, 21.0
surrogate, 26, 0.1046875, 0.71875, 0.03125, 23.22, 40.0, 21.0
surrogate, 27, 0.106875, 0.71875, 0.03125, 23.28, 40.0, 21.0
surrogate, 28, 0.106875, 0.71875, 0.03125, 23.28, 40.0, 21.0
surrogate, 29, 0.106875, 0.71875, 0.03125, 23.28, 40.0, 21.0
surrogate, 30, 0.1028125, 0.71875, 0.03125, 23.11, 40.0, 21.0
surrogate, 31, 0.0828125, 0.71875, 0.03125, 22.55, 39.0, 21.0
surrogate, 32, 0.0896875, 0.71875, 0.03125, 22.73, 39.0, 21.0
surrogate, 33, 0.094375, 0.71875, 0.03125, 22.88, 39.0, 21.0
surrogate, 34, 0.1003125, 0.71875, 0.03125, 23.05, 39.0, 21.0
surrogate, 35, 0.1015625, 0.71875, 0.03125, 23.1, 39.0, 21.0
surrogate, 36, 0.105625, 0.71875, 0.03125, 23.24, 39.0, 21.0
surrogate, 37, 0.113125, 0.71875, 0.03125, 23.48, 39.0, 21.0
surrogate, 38, 0.113125, 0.71875, 0.03125, 23.48, 39.0, 21.0
surrogate, 39, 0.113125, 0.71875, 0.03125, 23.48, 39.0, 21.0
surrogate, 40, 0.113125, 0.71875, 0.03125, 23.48, 39.0, 21.0
surrogate, 41, 0.113125, 0.71875, 0.03125, 23.48, 39.0, 21.0
surrogate, 42, 0.113125, 0.71875, 0.03125, 23.48, 39.0, 21.0
surrogate, 43, 0.113125, 0.71875, 0.03125, 23.48, 39.0, 21.0
surrogate, 44, 0.1078125, 0.71875, 0.03125, 23.31, 39.0, 21.0
surrogate, 45, 0.1078125, 0.71875, 0.03125, 23.31, 39.0, 21.0
surrogate, 46, 0.1078125, 0.71875, 0.03125, 23.31, 39.0, 21.0
surrogate, 47, 0.114375, 0.71875, 0.03125, 23.48, 39.0, 21.0
surrogate, 48, 0.119375, 0.71875, 0.03125, 23.64, 39.0, 21.0
surrogate, 49, 0.124375, 0.71875, 0.03125, 23.8, 39.0, 21.0
surrogate, 50, 0.124375, 0.71875, 0.03125, 23.8, 39.0, 21.0
surrogate, 51, 0.124375, 0.71875, 0.03125, 23.8, 39.0, 21.0
surrogate, 52, 0.124375, 0.71875, 0.03125, 23.8, 39.0, 21.0
surrogate, 53, 0.124375, 0.71875, 0.03125, 23.8, 39.0, 21.0
surrogate, 54, 0.124375, 0.71875, 0.03125, 23.8, 39.0, 21.0
surrogate, 55, 0.124375, 0.71875, 0.03125, 23.8, 39.0, 21.0
surrogate, 56, 0.124375, 0.71875, 0.03125, 23.8, 39.0, 21.0
surrogate, 57, 0.1178125, 0.75, 0.03125, 23.62, 39.0, 21.0
surrogate, 58, 0.1178125, 0.75, 0.03125, 23.62, 39.0, 21.0
surrogate, 59, 0.1178125, 0.75, 0.03125, 23.62, 39.0, 21.0
surrogate, 60, 0.1178125, 0.75, 0.03125, 23.62, 39.0, 21.0
surrogate, 61, 0.125, 0.75, 0.03125, 23.8, 39.0, 21.0
surrogate, 62, 0.125, 0.75, 0.03125, 23.8, 39.0, 21.0
surrogate, 63, 0.125, 0.75, 0.03125, 23.8, 39.0, 21.0
surrogate, 64, 0.125, 0.75, 0.03125, 23.8, 39.0, 21.0
surrogate, 65, 0.125, 0.75, 0.03125, 23.8, 39.0, 21.0
surrogate, 66, 0.125, 0.75, 0.03125, 23.8, 39.0, 21.0
surrogate, 67, 0.1109375, 0.75, 0.03125, 23.33, 39.0, 21.0
surrogate, 68, 0.1109375, 0.75, 0.03125, 23.33, 39.0, 21.0
surrogate, 69, 0.1109375, 0.75, 0.03125, 23.33, 39.0, 21.0
surrogate, 70, 0.1109375, 0.75, 0.03125, 23.33, 39.0, 21.0
surrogate, 71, 0.1109375, 0.75, 0.03125, 23.33, 39.0, 21.0
surrogate, 72, 0.1109375, 0.75, 0.03125, 23.33, 39.0, 21.0
surrogate, 73, 0.11625, 0.75, 0.03125, 23.48, 39.0, 21.0
surrogate, 74, 0.11625, 0.75, 0.03125, 23.48, 39.0, 21.0
surrogate, 75, 0.11625, 0.75, 0.03125, 23.48, 39.0, 21.0
surrogate, 76, 0.11625, 0.75, 0.03125, 23.48, 39.0, 21.0
surrogate, 77, 0.11625, 0.75, 0.03125, 23.48, 39.0, 21.0
surrogate, 78, 0.11625, 0.75, 0.03125, 23.48, 39.0, 21.0
surrogate, 79, 0.1290625, 0.84375, 0.03125, 23.81, 40.0, 21.0
surrogate, 80, 0.1290625, 0.84375, 0.03125, 23.81, 40.0, 21.0
surrogate, 81, 0.13375, 0.84375, 0.03125, 23.95, 40.0, 21.0
surrogate, 82, 0.141875, 0.84375, 0.03125, 24.14, 40.0, 21.0
surrogate, 83, 0.119375, 0.84375, 0.03125, 23.58, 39.0, 21.0
surrogate, 84, 0.115625, 0.84375, 0.03125, 23.38, 39.0, 21.0
surrogate, 85, 0.12, 0.84375, 0.03125, 23.5, 39.0, 21.0
surrogate, 86, 0.12, 0.84375, 0.03125, 23.5, 39.0, 21.0
surrogate, 87, 0.12, 0.84375, 0.03125, 23.5, 39.0, 21.0
surrogate, 88, 0.12, 0.84375, 0.03125, 23.5, 39.0, 21.0
surrogate, 89, 0.1175, 0.84375, 0.03125, 23.41, 39.0, 21.0
