# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
4.00,8.00,5.55,43.81,20.00,0.03,31.07
4.00,58.00,10.37,63.31,19.20,0.07,31.45
4.00,22.00,15.60,92.30,20.57,0.08,32.81
4.00,31.00,11.11,84.23,18.67,0.07,30.91
4.00,53.00,10.74,76.64,24.00,0.04,35.32
4.00,28.00,9.26,69.60,20.80,0.06,33.02
4.00,18.00,12.96,88.33,20.57,0.05,32.26
4.00,39.00,31.47,236.84,24.12,0.15,39.34
4.00,26.00,37.02,296.42,23.30,0.26,39.62
4.00,3.00,31.47,212.94,22.71,0.16,38.59
4.00,5.00,59.24,497.74,27.81,0.29,44.52
4.00,19.00,40.73,292.95,25.09,0.19,41.48
4.00,38.00,42.58,313.13,22.87,0.20,40.19
4.00,90.00,13.58,76.82,18.00,0.09,31.08
4.00,67.00,11.11,70.65,17.33,0.08,30.05
4.00,97.00,14.02,90.18,18.86,0.08,31.28
4.00,64.00,11.11,83.61,22.67,0.06,36.06
4.00,65.00,14.81,94.04,24.00,0.05,35.19
4.00,48.00,61.28,441.54,22.76,0.47,38.99
4.00,60.00,45.73,320.34,20.09,0.26,36.36
4.00,37.00,59.24,455.42,21.75,0.46,37.98
4.00,56.00,40.73,303.09,22.27,0.22,39.76
4.00,74.00,34.35,229.86,19.11,0.21,38.06
4.00,91.00,40.08,309.52,23.50,0.29,39.97
4.00,89.00,35.17,260.97,22.74,0.21,41.50
4.00,36.00,79.60,708.70,27.63,0.42,44.17
4.00,59.00,87.01,902.75,27.45,0.81,241.08
4.00,77.00,60.43,421.21,22.26,0.44,38.48
