# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
5.00,79.00,10.37,67.01,16.00,0.07,28.49
5.00,75.00,7.40,53.68,19.00,0.04,30.37
5.00,14.00,9.26,64.79,16.80,0.05,28.19
5.00,9.00,10.37,74.42,23.20,0.05,34.42
5.00,77.00,10.64,79.60,27.00,0.07,39.40
5.00,62.00,13.58,82.38,20.00,0.09,33.67
5.00,52.00,12.34,94.10,22.00,0.06,35.97
5.00,76.00,15.97,107.83,22.50,0.06,41.61
5.00,25.00,12.96,99.17,22.29,0.06,35.20
5.00,37.00,16.66,131.43,22.22,0.09,35.38
5.00,13.00,14.81,108.06,22.00,0.08,34.75
5.00,23.00,35.38,262.20,20.11,0.27,36.55
5.00,21.00,37.02,271.06,23.30,0.20,40.87
5.00,71.00,35.17,239.34,24.32,0.14,38.78
5.00,61.00,42.84,290.90,22.76,0.19,39.41
5.00,8.00,40.73,302.96,25.18,0.20,42.29
5.00,54.00,35.17,253.56,21.68,0.20,40.07
5.00,56.00,53.68,446.10,26.62,0.26,42.55
5.00,46.00,33.32,258.19,22.67,0.19,40.05
5.00,39.00,62.94,534.72,24.65,0.40,40.84
5.00,94.00,14.19,89.47,19.33,0.10,33.59
5.00,18.00,88.86,766.64,25.62,0.63,132.25
5.00,47.00,94.26,761.05,23.25,0.90,660.17
