# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
8.00,25.00,7.40,58.62,21.33,0.04,32.58
8.00,33.00,15.92,103.30,25.60,0.07,37.34
8.00,4.00,12.96,74.58,14.29,0.09,27.58
8.00,21.00,17.69,109.63,18.22,0.11,32.29
8.00,0.00,18.51,123.10,22.40,0.06,35.04
8.00,17.00,14.81,109.22,22.00,0.08,34.49
8.00,26.00,14.81,111.07,22.00,0.09,34.94
8.00,30.00,14.81,87.24,15.00,0.08,27.31
8.00,6.00,12.96,84.10,20.00,0.05,31.73
8.00,23.00,37.02,262.68,24.00,0.16,39.51
8.00,88.00,11.57,71.27,23.00,0.05,35.31
8.00,64.00,11.11,77.44,14.00,0.06,26.09
8.00,98.00,11.11,90.09,19.33,0.08,32.03
8.00,70.00,12.34,84.54,20.67,0.08,33.27
8.00,79.00,11.11,79.91,19.33,0.06,31.99
8.00,59.00,14.81,96.26,17.00,0.10,31.16
8.00,72.00,12.65,95.34,24.00,0.07,36.30
8.00,35.00,14.81,111.07,24.00,0.08,36.34
8.00,32.00,14.81,90.48,15.00,0.10,29.23
8.00,52.00,11.11,87.93,20.67,0.05,33.68
8.00,91.00,12.96,89.91,23.43,0.05,34.67
8.00,50.00,27.77,198.45,22.67,0.13,37.45
8.00,94.00,14.81,98.34,21.50,0.07,33.45
8.00,27.00,33.32,224.25,20.44,0.16,35.99
8.00,42.00,38.87,270.71,23.33,0.18,39.25
8.00,44.00,47.41,332.65,23.57,0.24,39.08
8.00,87.00,38.87,286.41,23.52,0.22,41.15
8.00,68.00,41.27,355.89,23.82,0.29,40.29
8.00,46.00,40.73,323.62,22.27,0.27,38.72
8.00,29.00,42.58,321.14,22.43,0.32,38.76
8.00,13.00,100.31,884.91,28.50,0.71,241.32
