# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
9.00,77.00,11.11,66.03,21.33,0.05,34.63
9.00,51.00,10.18,64.79,16.00,0.08,28.80
9.00,26.00,7.40,39.80,13.00,0.06,25.48
9.00,31.00,10.74,62.57,20.00,0.04,31.32
9.00,67.00,17.72,107.63,22.86,0.09,35.95
9.00,78.00,15.97,104.82,20.00,0.07,31.74
9.00,15.00,6.79,51.83,21.33,0.04,32.62
9.00,79.00,11.11,68.12,17.60,0.06,29.80
9.00,46.00,20.98,113.95,19.11,0.06,31.37
9.00,19.00,34.07,245.34,23.88,0.20,41.63
9.00,47.00,38.87,284.55,22.38,0.22,39.30
9.00,16.00,37.02,283.05,23.80,0.20,41.83
9.00,24.00,31.47,238.69,23.65,0.19,40.82
9.00,62.00,35.17,274.95,24.21,0.23,40.86
9.00,60.00,37.02,257.36,21.40,0.18,37.39
9.00,17.00,34.35,220.24,19.00,0.24,35.10
9.00,61.00,35.17,263.94,22.32,0.20,40.11
9.00,11.00,53.68,427.18,23.45,0.36,39.68
9.00,99.00,14.81,98.58,18.00,0.10,31.96
9.00,85.00,20.59,101.12,15.50,0.19,33.93
9.00,92.00,18.51,126.44,18.00,0.11,32.18
9.00,93.00,35.17,259.31,23.89,0.15,39.10
9.00,86.00,38.87,285.44,22.76,0.32,39.07
9.00,42.00,87.58,792.90,25.66,0.86,307.68
9.00,4.00,90.86,823.70,25.79,0.74,189.48
9.00,88.00,88.86,791.65,28.92,0.45,54.13
9.00,73.00,88.86,856.89,28.75,0.51,59.27
