method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.042296875, 0.3125, 0.0, 13597.824, 50000.0, 21.0
surrogate, 2, 0.06959375, 0.375, 0.015625, 30.273, 35.0, 21.0
surrogate, 3, 0.07996875, 0.375, 0.015625, 29.0975, 34.0, 21.0
surrogate, 4, 0.09275, 0.375, 0.015625, 28.286, 34.0, 21.0
surrogate, 5, 0.0674609375, 0.5, 0.015625, 26.8755, 35.0, 21.0
surrogate, 6, 0.071015625, 0.5, 0.015625, 25.93, 35.0, 21.0
surrogate, 7, 0.06134375, 0.5, 0.015625, 24.7715, 35.0, 21.0
surrogate, 8, 0.081484375, 0.515625, 0.015625, 25.079, 35.0, 21.0
surrogate, 9, 0.0930078125, 0.515625, 0.015625, 24.7125, 35.0, 21.0
surrogate, 10, 0.0513828125, 0.65625, 0.015625, 22.1845, 37.0, 21.0
surrogate, 11, 0.07753125, 0.65625, 0.015625, 22.897, 37.0, 19.0
surrogate, 12, 0.129984375, 0.65625, 0.015625, 24.4995, 37.0, 19.0
surrogate, 13, 0.210765625, 0.65625, 0.015625, 26.9235, 37.0, 19.0
surrogate, 14, 0.2892265625, 0.65625, 0.015625, 29.289, 37.0, 19.0
surrogate, 15, 0.2653359375, 0.65625, 0.015625, 28.5705, 36.0, 19.0
surrogate, 16, 0.215671875, 0.65625, 0.015625, 27.1015, 36.0, 19.0
surrogate, 17, 0.13009375, 0.65625, 0.015625, 24.54, 36.0, 19.0
surrogate, 18, 0.050109375, 0.734375, 0.015625, 21.3455, 36.0, 19.0
surrogate, 19, 0.0468203125, 0.734375, 0.015625, 20.649, 36.0, 19.0
surrogate, 20, 0.064125, 0.734375, 0.015625, 21.167, 36.0, 19.0
surrogate, 21, 0.0823046875, 0.734375, 0.015625, 21.903, 36.0, 19.0
surrogate, 22, 0.112984375, 0.734375, 0.015625, 23.1655, 36.0, 19.0
surrogate, 23, 0.1375390625, 0.734375, 0.015625, 24.793, 36.0, 19.0
surrogate, 24, 0.113078125, 0.734375, 0.03125, 25.059, 36.0, 19.0
surrogate, 25, 0.114359375, 0.734375, 0.03125, 25.076, 36.0, 19.0
surrogate, 26, 0.115921875, 0.734375, 0.03125, 25.0925, 36.0, 19.0
surrogate, 27, 0.1181484375, 0.734375, 0.03125, 25.11, 36.0, 19.0
surrogate, 28, 0.1183203125, 0.796875, 0.03125, 25.067, 37.0, 19.0
surrogate, 29, 0.124921875, 0.796875, 0.03125, 25.093, 37.0, 19.0
surrogate, 30, 0.1218125, 0.796875, 0.03125, 24.8685, 37.0, 19.0
surrogate, 31, 0.129828125, 0.796875, 0.03125, 24.6655, 37.0, 19.0
surrogate, 32, 0.1429296875, 0.796875, 0.03125, 24.21, 37.0, 19.0
surrogate, 33, 0.1521640625, 0.796875, 0.03125, 23.1645, 37.0, 19.0
