method, generation, latency, ar
surrogate, 1, 57.0, 0.3625
surrogate, 1, 53.0, 0.3125
surrogate, 1, 49.0, 0.1625
surrogate, 1, 49.0, 0.1625
surrogate, 1, 45.0, 0.0375
surrogate, 2, 57.0, 0.3625
surrogate, 2, 57.0, 0.3625
surrogate, 2, 53.0, 0.3125
surrogate, 2, 53.0, 0.3125
surrogate, 2, 49.0, 0.1625
surrogate, 2, 49.0, 0.1625
surrogate, 2, 49.0, 0.1625
surrogate, 2, 49.0, 0.1625
surrogate, 2, 45.0, 0.0375
surrogate, 2, 45.0, 0.0375
surrogate, 3, 57.0, 0.5125
surrogate, 3, 53.0, 0.3125
surrogate, 3, 53.0, 0.3125
surrogate, 3, 53.0, 0.3125
surrogate, 3, 53.0, 0.3125
surrogate, 3, 49.0, 0.1625
surrogate, 3, 49.0, 0.1625
surrogate, 3, 49.0, 0.1625
surrogate, 3, 49.0, 0.1625
surrogate, 3, 49.0, 0.1625
surrogate, 3, 49.0, 0.1625
surrogate, 3, 49.0, 0.1625
surrogate, 3, 49.0, 0.1625
surrogate, 3, 45.0, 0.0375
surrogate, 3, 45.0, 0.0375
surrogate, 3, 45.0, 0.0375
surrogate, 3, 45.0, 0.0375
surrogate, 4, 57.0, 0.5125
surrogate, 4, 57.0, 0.5125
surrogate, 4, 53.0, 0.3125
surrogate, 4, 53.0, 0.3125
surrogate, 4, 53.0, 0.3125
surrogate, 4, 53.0, 0.3125
surrogate, 4, 53.0, 0.3125
surrogate, 4, 49.0, 0.1625
surrogate, 4, 49.0, 0.1625
surrogate, 4, 49.0, 0.1625
surrogate, 4, 49.0, 0.1625
surrogate, 4, 49.0, 0.1625
surrogate, 4, 49.0, 0.1625
surrogate, 4, 49.0, 0.1625
surrogate, 4, 49.0, 0.1625
surrogate, 4, 49.0, 0.1625
surrogate, 4, 45.0, 0.0375
surrogate, 4, 45.0, 0.0375
surrogate, 4, 45.0, 0.0375
surrogate, 4, 45.0, 0.0375
surrogate, 4, 45.0, 0.0375
surrogate, 4, 45.0, 0.0375
surrogate, 4, 45.0, 0.0375
surrogate, 4, 45.0, 0.0375
surrogate, 5, 57.0, 0.5125
surrogate, 5, 57.0, 0.5125
surrogate, 5, 57.0, 0.5125
surrogate, 5, 53.0, 0.3125
surrogate, 5, 53.0, 0.3125
surrogate, 5, 53.0, 0.3125
surrogate, 5, 53.0, 0.3125
surrogate, 5, 53.0, 0.3125
surrogate, 5, 53.0, 0.3125
surrogate, 5, 49.0, 0.1625
surrogate, 5, 49.0, 0.1625
surrogate, 5, 49.0, 0.1625
surrogate, 5, 49.0, 0.1625
surrogate, 5, 49.0, 0.1625
surrogate, 5, 49.0, 0.1625
surrogate, 5, 49.0, 0.1625
surrogate, 5, 49.0, 0.1625
surrogate, 5, 49.0, 0.1625
surrogate, 5, 49.0, 0.1625
surrogate, 5, 45.0, 0.0375
surrogate, 5, 45.0, 0.0375
surrogate, 5, 45.0, 0.0375
surrogate, 5, 45.0, 0.0375
surrogate, 5, 45.0, 0.0375
surrogate, 5, 45.0, 0.0375
surrogate, 5, 45.0, 0.0375
surrogate, 5, 45.0, 0.0375
surrogate, 5, 45.0, 0.0375
surrogate, 5, 45.0, 0.0375
surrogate, 5, 45.0, 0.0375
surrogate, 5, 45.0, 0.0375
surrogate, 5, 45.0, 0.0375
surrogate, 5, 45.0, 0.0375
surrogate, 6, 57.0, 0.5125
surrogate, 6, 57.0, 0.5125
surrogate, 6, 57.0, 0.5125
surrogate, 6, 57.0, 0.5125
surrogate, 6, 53.0, 0.3125
surrogate, 6, 53.0, 0.3125
surrogate, 6, 53.0, 0.3125
surrogate, 6, 53.0, 0.3125
surrogate, 6, 53.0, 0.3125
surrogate, 6, 53.0, 0.3125
surrogate, 6, 53.0, 0.3125
surrogate, 6, 49.0, 0.1625
surrogate, 6, 49.0, 0.1625
surrogate, 6, 49.0, 0.1625
surrogate, 6, 49.0, 0.1625
surrogate, 6, 49.0, 0.1625
surrogate, 6, 49.0, 0.1625
surrogate, 6, 49.0, 0.1625
surrogate, 6, 49.0, 0.1625
surrogate, 6, 49.0, 0.1625
surrogate, 6, 49.0, 0.1625
surrogate, 6, 45.0, 0.0375
surrogate, 6, 45.0, 0.0375
surrogate, 6, 45.0, 0.0375
surrogate, 6, 45.0, 0.0375
surrogate, 6, 45.0, 0.0375
surrogate, 6, 45.0, 0.0375
surrogate, 6, 45.0, 0.0375
surrogate, 6, 45.0, 0.0375
surrogate, 6, 45.0, 0.0375
surrogate, 6, 45.0, 0.0375
surrogate, 6, 45.0, 0.0375
surrogate, 6, 45.0, 0.0375
surrogate, 6, 45.0, 0.0375
surrogate, 6, 45.0, 0.0375
surrogate, 6, 45.0, 0.0375
surrogate, 7, 57.0, 0.5125
surrogate, 7, 57.0, 0.5125
surrogate, 7, 57.0, 0.5125
surrogate, 7, 57.0, 0.5125
surrogate, 7, 57.0, 0.5125
surrogate, 7, 53.0, 0.3125
surrogate, 7, 53.0, 0.3125
surrogate, 7, 53.0, 0.3125
surrogate, 7, 53.0, 0.3125
surrogate, 7, 53.0, 0.3125
surrogate, 7, 53.0, 0.3125
surrogate, 7, 53.0, 0.3125
surrogate, 7, 53.0, 0.3125
surrogate, 7, 49.0, 0.1625
surrogate, 7, 49.0, 0.1625
surrogate, 7, 49.0, 0.1625
surrogate, 7, 49.0, 0.1625
surrogate, 7, 49.0, 0.1625
surrogate, 7, 49.0, 0.1625
surrogate, 7, 49.0, 0.1625
surrogate, 7, 49.0, 0.1625
surrogate, 7, 49.0, 0.1625
surrogate, 7, 49.0, 0.1625
surrogate, 7, 49.0, 0.1625
surrogate, 7, 45.0, 0.0375
surrogate, 7, 45.0, 0.0375
surrogate, 7, 45.0, 0.0375
surrogate, 7, 45.0, 0.0375
surrogate, 7, 45.0, 0.0375
surrogate, 7, 45.0, 0.0375
surrogate, 7, 45.0, 0.0375
surrogate, 7, 45.0, 0.0375
surrogate, 7, 45.0, 0.0375
surrogate, 7, 45.0, 0.0375
surrogate, 7, 45.0, 0.0375
surrogate, 7, 45.0, 0.0375
surrogate, 7, 45.0, 0.0375
surrogate, 7, 45.0, 0.0375
surrogate, 7, 45.0, 0.0375
surrogate, 7, 45.0, 0.0375
surrogate, 8, 59.0, 0.5875
surrogate, 8, 57.0, 0.5125
surrogate, 8, 57.0, 0.5125
surrogate, 8, 57.0, 0.5125
surrogate, 8, 57.0, 0.5125
surrogate, 8, 57.0, 0.5125
surrogate, 8, 57.0, 0.5125
surrogate, 8, 55.0, 0.3875
surrogate, 8, 53.0, 0.3125
surrogate, 8, 53.0, 0.3125
surrogate, 8, 53.0, 0.3125
surrogate, 8, 53.0, 0.3125
surrogate, 8, 53.0, 0.3125
surrogate, 8, 53.0, 0.3125
surrogate, 8, 53.0, 0.3125
surrogate, 8, 53.0, 0.3125
surrogate, 8, 53.0, 0.3125
surrogate, 8, 49.0, 0.1625
surrogate, 8, 49.0, 0.1625
surrogate, 8, 49.0, 0.1625
surrogate, 8, 49.0, 0.1625
surrogate, 8, 49.0, 0.1625
surrogate, 8, 49.0, 0.1625
surrogate, 8, 49.0, 0.1625
surrogate, 8, 49.0, 0.1625
surrogate, 8, 49.0, 0.1625
surrogate, 8, 49.0, 0.1625
surrogate, 8, 49.0, 0.1625
surrogate, 8, 49.0, 0.1625
surrogate, 8, 45.0, 0.0375
surrogate, 8, 45.0, 0.0375
surrogate, 8, 45.0, 0.0375
surrogate, 8, 45.0, 0.0375
surrogate, 8, 45.0, 0.0375
surrogate, 8, 45.0, 0.0375
surrogate, 8, 45.0, 0.0375
surrogate, 8, 45.0, 0.0375
surrogate, 8, 45.0, 0.0375
surrogate, 8, 45.0, 0.0375
surrogate, 8, 45.0, 0.0375
surrogate, 8, 45.0, 0.0375
surrogate, 8, 45.0, 0.0375
surrogate, 8, 45.0, 0.0375
surrogate, 8, 45.0, 0.0375
surrogate, 8, 45.0, 0.0375
surrogate, 9, 57.0, 0.5875
surrogate, 9, 55.0, 0.3875
surrogate, 9, 53.0, 0.3125
surrogate, 9, 53.0, 0.3125
surrogate, 9, 53.0, 0.3125
surrogate, 9, 53.0, 0.3125
surrogate, 9, 53.0, 0.3125
surrogate, 9, 53.0, 0.3125
surrogate, 9, 53.0, 0.3125
surrogate, 9, 53.0, 0.3125
surrogate, 9, 53.0, 0.3125
surrogate, 9, 49.0, 0.1625
surrogate, 9, 49.0, 0.1625
surrogate, 9, 49.0, 0.1625
surrogate, 9, 49.0, 0.1625
surrogate, 9, 49.0, 0.1625
surrogate, 9, 49.0, 0.1625
surrogate, 9, 49.0, 0.1625
surrogate, 9, 49.0, 0.1625
surrogate, 9, 49.0, 0.1625
surrogate, 9, 49.0, 0.1625
surrogate, 9, 49.0, 0.1625
surrogate, 9, 49.0, 0.1625
surrogate, 9, 49.0, 0.1625
surrogate, 9, 49.0, 0.1625
surrogate, 9, 41.0, 0.0375
surrogate, 10, 57.0, 0.5875
surrogate, 10, 57.0, 0.5875
surrogate, 10, 55.0, 0.3875
surrogate, 10, 55.0, 0.3875
surrogate, 10, 53.0, 0.3125
surrogate, 10, 53.0, 0.3125
surrogate, 10, 53.0, 0.3125
surrogate, 10, 53.0, 0.3125
surrogate, 10, 53.0, 0.3125
surrogate, 10, 53.0, 0.3125
surrogate, 10, 53.0, 0.3125
surrogate, 10, 53.0, 0.3125
surrogate, 10, 53.0, 0.3125
surrogate, 10, 53.0, 0.3125
surrogate, 10, 53.0, 0.3125
surrogate, 10, 49.0, 0.1625
surrogate, 10, 49.0, 0.1625
surrogate, 10, 49.0, 0.1625
surrogate, 10, 49.0, 0.1625
surrogate, 10, 49.0, 0.1625
surrogate, 10, 49.0, 0.1625
surrogate, 10, 49.0, 0.1625
surrogate, 10, 49.0, 0.1625
surrogate, 10, 49.0, 0.1625
surrogate, 10, 49.0, 0.1625
surrogate, 10, 49.0, 0.1625
surrogate, 10, 49.0, 0.1625
surrogate, 10, 49.0, 0.1625
surrogate, 10, 49.0, 0.1625
surrogate, 10, 49.0, 0.1625
surrogate, 10, 49.0, 0.1625
surrogate, 10, 49.0, 0.1625
surrogate, 10, 49.0, 0.1625
surrogate, 10, 41.0, 0.0375
surrogate, 10, 41.0, 0.0375
surrogate, 11, 57.0, 0.5875
surrogate, 11, 57.0, 0.5875
surrogate, 11, 57.0, 0.5875
surrogate, 11, 56.0, 0.45
surrogate, 11, 55.0, 0.3875
surrogate, 11, 55.0, 0.3875
surrogate, 11, 55.0, 0.3875
surrogate, 11, 53.0, 0.3125
surrogate, 11, 53.0, 0.3125
surrogate, 11, 53.0, 0.3125
surrogate, 11, 53.0, 0.3125
surrogate, 11, 53.0, 0.3125
surrogate, 11, 53.0, 0.3125
surrogate, 11, 53.0, 0.3125
surrogate, 11, 53.0, 0.3125
surrogate, 11, 53.0, 0.3125
surrogate, 11, 53.0, 0.3125
surrogate, 11, 53.0, 0.3125
surrogate, 11, 53.0, 0.3125
surrogate, 11, 53.0, 0.3125
surrogate, 11, 53.0, 0.3125
surrogate, 11, 53.0, 0.3125
surrogate, 11, 49.0, 0.1625
surrogate, 11, 49.0, 0.1625
surrogate, 11, 49.0, 0.1625
surrogate, 11, 49.0, 0.1625
surrogate, 11, 49.0, 0.1625
surrogate, 11, 49.0, 0.1625
surrogate, 11, 49.0, 0.1625
surrogate, 11, 49.0, 0.1625
surrogate, 11, 49.0, 0.1625
surrogate, 11, 49.0, 0.1625
surrogate, 11, 49.0, 0.1625
surrogate, 11, 49.0, 0.1625
surrogate, 11, 49.0, 0.1625
surrogate, 11, 49.0, 0.1625
surrogate, 11, 49.0, 0.1625
surrogate, 11, 49.0, 0.1625
surrogate, 11, 49.0, 0.1625
surrogate, 11, 49.0, 0.1625
surrogate, 11, 49.0, 0.1625
surrogate, 11, 41.0, 0.0375
surrogate, 11, 41.0, 0.0375
surrogate, 11, 41.0, 0.0375
surrogate, 12, 57.0, 0.5875
surrogate, 12, 57.0, 0.5875
surrogate, 12, 57.0, 0.5875
surrogate, 12, 57.0, 0.5875
surrogate, 12, 57.0, 0.5875
surrogate, 12, 56.0, 0.45
surrogate, 12, 53.0, 0.3875
surrogate, 12, 49.0, 0.1625
surrogate, 12, 49.0, 0.1625
surrogate, 12, 49.0, 0.1625
surrogate, 12, 49.0, 0.1625
surrogate, 12, 49.0, 0.1625
surrogate, 12, 49.0, 0.1625
surrogate, 12, 49.0, 0.1625
surrogate, 12, 49.0, 0.1625
surrogate, 12, 49.0, 0.1625
surrogate, 12, 49.0, 0.1625
surrogate, 12, 49.0, 0.1625
surrogate, 12, 49.0, 0.1625
surrogate, 12, 49.0, 0.1625
surrogate, 12, 49.0, 0.1625
surrogate, 12, 49.0, 0.1625
surrogate, 12, 49.0, 0.1625
surrogate, 12, 49.0, 0.1625
surrogate, 12, 49.0, 0.1625
surrogate, 12, 49.0, 0.1625
surrogate, 12, 49.0, 0.1625
surrogate, 12, 49.0, 0.1625
surrogate, 12, 41.0, 0.0375
surrogate, 12, 41.0, 0.0375
surrogate, 12, 41.0, 0.0375
surrogate, 12, 41.0, 0.0375
surrogate, 13, 58.0, 0.625
surrogate, 13, 57.0, 0.5875
surrogate, 13, 57.0, 0.5875
surrogate, 13, 57.0, 0.5875
surrogate, 13, 57.0, 0.5875
surrogate, 13, 57.0, 0.5875
surrogate, 13, 57.0, 0.5875
surrogate, 13, 57.0, 0.5875
surrogate, 13, 57.0, 0.5875
surrogate, 13, 53.0, 0.45
surrogate, 13, 49.0, 0.1625
surrogate, 13, 49.0, 0.1625
surrogate, 13, 49.0, 0.1625
surrogate, 13, 49.0, 0.1625
surrogate, 13, 49.0, 0.1625
surrogate, 13, 49.0, 0.1625
surrogate, 13, 49.0, 0.1625
surrogate, 13, 49.0, 0.1625
surrogate, 13, 49.0, 0.1625
surrogate, 13, 49.0, 0.1625
surrogate, 13, 49.0, 0.1625
surrogate, 13, 49.0, 0.1625
surrogate, 13, 49.0, 0.1625
surrogate, 13, 49.0, 0.1625
surrogate, 13, 49.0, 0.1625
surrogate, 13, 49.0, 0.1625
surrogate, 13, 49.0, 0.1625
surrogate, 13, 49.0, 0.1625
surrogate, 13, 49.0, 0.1625
surrogate, 13, 49.0, 0.1625
surrogate, 13, 49.0, 0.1625
surrogate, 13, 41.0, 0.0375
surrogate, 13, 41.0, 0.0375
surrogate, 13, 41.0, 0.0375
surrogate, 13, 41.0, 0.0375
surrogate, 13, 41.0, 0.0375
surrogate, 13, 41.0, 0.0375
surrogate, 13, 41.0, 0.0375
surrogate, 13, 41.0, 0.0375
surrogate, 14, 58.0, 0.625
surrogate, 14, 57.0, 0.5875
surrogate, 14, 57.0, 0.5875
surrogate, 14, 57.0, 0.5875
surrogate, 14, 57.0, 0.5875
surrogate, 14, 57.0, 0.5875
surrogate, 14, 57.0, 0.5875
surrogate, 14, 57.0, 0.5875
surrogate, 14, 57.0, 0.5875
surrogate, 14, 53.0, 0.45
surrogate, 14, 53.0, 0.45
surrogate, 14, 49.0, 0.1625
surrogate, 14, 49.0, 0.1625
surrogate, 14, 49.0, 0.1625
surrogate, 14, 49.0, 0.1625
surrogate, 14, 49.0, 0.1625
surrogate, 14, 49.0, 0.1625
surrogate, 14, 49.0, 0.1625
surrogate, 14, 49.0, 0.1625
surrogate, 14, 49.0, 0.1625
surrogate, 14, 49.0, 0.1625
surrogate, 14, 49.0, 0.1625
surrogate, 14, 49.0, 0.1625
surrogate, 14, 49.0, 0.1625
surrogate, 14, 49.0, 0.1625
surrogate, 14, 49.0, 0.1625
surrogate, 14, 49.0, 0.1625
surrogate, 14, 49.0, 0.1625
surrogate, 14, 49.0, 0.1625
surrogate, 14, 49.0, 0.1625
surrogate, 14, 49.0, 0.1625
surrogate, 14, 49.0, 0.1625
surrogate, 14, 49.0, 0.1625
surrogate, 14, 41.0, 0.0375
surrogate, 14, 41.0, 0.0375
surrogate, 14, 41.0, 0.0375
surrogate, 14, 41.0, 0.0375
surrogate, 14, 41.0, 0.0375
surrogate, 14, 41.0, 0.0375
surrogate, 14, 41.0, 0.0375
surrogate, 14, 41.0, 0.0375
surrogate, 14, 41.0, 0.0375
surrogate, 14, 41.0, 0.0375
surrogate, 14, 41.0, 0.0375
surrogate, 14, 41.0, 0.0375
surrogate, 14, 41.0, 0.0375
surrogate, 15, 58.0, 0.625
surrogate, 15, 58.0, 0.625
surrogate, 15, 57.0, 0.5875
surrogate, 15, 57.0, 0.5875
surrogate, 15, 57.0, 0.5875
surrogate, 15, 57.0, 0.5875
surrogate, 15, 57.0, 0.5875
surrogate, 15, 57.0, 0.5875
surrogate, 15, 57.0, 0.5875
surrogate, 15, 57.0, 0.5875
