# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
4.00,15.00,3.39,23.76,21.33,0.01,32.58
4.00,19.00,4.63,34.43,20.00,0.01,31.26
4.00,7.00,27.77,213.04,21.27,0.09,32.96
4.00,71.00,4.63,34.80,20.00,0.01,31.31
4.00,60.00,5.18,33.51,18.40,0.02,29.53
4.00,48.00,7.40,49.64,18.00,0.03,29.04
4.00,37.00,6.48,49.19,20.57,0.02,31.63
4.00,49.00,5.37,39.62,20.00,0.02,31.14
4.00,39.00,8.10,57.85,21.50,0.02,32.59
4.00,47.00,8.79,52.99,21.50,0.02,32.67
4.00,20.00,16.66,134.31,24.00,0.05,35.26
4.00,10.00,47.42,379.86,23.54,0.25,39.35
4.00,94.00,10.64,72.29,22.00,0.03,33.01
4.00,92.00,19.44,130.07,21.33,0.05,32.57
4.00,99.00,18.51,140.18,23.40,0.04,34.42
4.00,95.00,18.32,139.50,24.84,0.04,35.90
4.00,83.00,20.36,159.75,25.00,0.04,35.96
4.00,72.00,28.69,236.04,24.19,0.10,36.45
4.00,89.00,32.86,238.51,24.00,0.12,37.40
4.00,12.00,44.43,409.55,27.38,0.15,41.57
