# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
4.00,8.00,29.70,261.30,26.36,0.10,39.85
4.00,3.00,30.60,250.36,25.12,0.08,38.53
4.00,4.00,29.70,251.84,27.03,0.08,40.42
4.00,6.00,33.04,283.81,26.57,0.14,40.07
4.00,5.00,29.70,240.59,24.61,0.08,37.99
4.00,2.00,29.70,273.38,27.52,0.11,41.01
4.00,1.00,30.60,272.59,27.47,0.09,40.94
4.00,24.00,29.70,224.50,23.94,0.09,37.38
4.00,11.00,28.80,237.30,25.75,0.09,39.20
4.00,10.00,29.70,259.53,26.67,0.09,40.13
4.00,28.00,31.50,256.22,26.00,0.08,39.35
4.00,0.00,35.85,301.05,27.51,0.10,40.99
4.00,21.00,30.60,256.63,23.88,0.11,37.38
4.00,7.00,33.30,290.01,27.24,0.10,40.72
4.00,9.00,29.70,255.76,25.64,0.12,39.13
4.00,26.00,26.10,225.05,26.14,0.07,39.46
4.00,46.00,29.70,260.45,27.27,0.09,40.73
4.00,25.00,28.80,241.23,25.75,0.10,39.24
4.00,29.00,30.60,270.90,27.00,0.09,40.45
4.00,14.00,33.30,294.04,25.89,0.12,39.39
4.00,18.00,33.30,296.71,26.32,0.11,39.81
4.00,15.00,30.60,255.89,25.53,0.08,38.92
4.00,12.00,35.10,328.36,28.77,0.09,42.23
4.00,23.00,31.50,260.19,24.23,0.13,37.72
4.00,19.00,35.10,280.20,25.08,0.11,38.57
4.00,13.00,32.40,254.40,23.33,0.10,36.82
4.00,37.00,44.40,290.95,22.48,0.25,41.19
4.00,17.00,27.00,220.05,24.93,0.08,38.36
4.00,16.00,38.36,278.49,26.00,0.12,39.50
4.00,27.00,31.50,272.38,25.43,0.10,38.91
4.00,22.00,31.50,268.03,26.57,0.09,40.02
4.00,39.00,30.60,241.20,25.06,0.08,38.49
4.00,41.00,27.90,247.46,25.35,0.08,38.75
4.00,34.00,30.60,254.49,25.06,0.09,38.51
4.00,36.00,31.96,292.26,26.23,0.14,39.72
4.00,38.00,29.70,280.77,28.79,0.09,42.23
4.00,30.00,34.35,275.51,25.72,0.10,39.20
4.00,31.00,33.24,293.41,26.91,0.11,40.41
4.00,44.00,32.40,290.86,26.72,0.12,40.22
4.00,20.00,32.40,305.44,27.56,0.09,41.01
4.00,42.00,29.70,247.12,24.85,0.11,38.34
4.00,35.00,31.50,298.47,26.97,0.10,40.45
4.00,47.00,26.10,220.64,26.62,0.07,39.80
4.00,45.00,32.40,292.67,27.28,0.09,40.72
4.00,33.00,30.60,264.59,25.94,0.09,39.39
4.00,54.00,27.00,232.77,27.20,0.08,40.60
4.00,56.00,29.15,251.10,25.44,0.10,38.92
4.00,73.00,28.80,230.39,24.38,0.10,37.86
4.00,53.00,32.40,281.23,26.78,0.09,40.21
4.00,43.00,33.41,287.59,26.72,0.12,40.22
4.00,50.00,32.40,295.01,26.39,0.12,39.89
