method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.809375, 0.9, 0.7125, 46.25, 49.0, 39.0
surrogate, 2, 0.8487499999999999, 0.9, 0.7875, 45.75, 48.0, 39.0
surrogate, 3, 0.8512500000000001, 0.9, 0.7625, 45.0, 48.0, 39.0
surrogate, 4, 0.8512500000000001, 0.925, 0.7125, 44.25, 48.0, 38.0
surrogate, 5, 0.8625, 0.925, 0.7125, 44.1, 48.0, 38.0
surrogate, 6, 0.8624999999999998, 0.925, 0.7125, 43.65, 48.0, 38.0
surrogate, 7, 0.8675, 0.925, 0.7125, 43.75, 48.0, 38.0
surrogate, 8, 0.875625, 0.925, 0.7125, 44.0, 48.0, 38.0
surrogate, 9, 0.8699999999999999, 0.925, 0.7125, 43.6, 48.0, 38.0
surrogate, 10, 0.865, 0.925, 0.7125, 42.8, 48.0, 38.0
surrogate, 11, 0.8631249999999999, 0.9375, 0.7125, 42.45, 47.0, 38.0
surrogate, 12, 0.8524999999999998, 0.9375, 0.7125, 41.75, 47.0, 36.0
surrogate, 13, 0.85125, 0.9375, 0.75, 41.45, 47.0, 36.0
surrogate, 14, 0.8468749999999998, 0.9375, 0.6875, 41.65, 47.0, 36.0
surrogate, 15, 0.83375, 0.9375, 0.6625, 40.8, 47.0, 36.0
surrogate, 16, 0.8375000000000001, 0.9375, 0.6625, 40.65, 46.0, 36.0
surrogate, 17, 0.8474999999999999, 0.95, 0.6625, 41.0, 46.0, 36.0
