method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.087359375, 0.5625, 0.0, 12974.253, 50000.0, 21.0
surrogate, 2, 0.132828125, 0.625, 0.03125, 31.3555, 42.0, 21.0
surrogate, 3, 0.1741875, 0.625, 0.03125, 30.9705, 42.0, 21.0
surrogate, 4, 0.179640625, 0.625, 0.03125, 30.2375, 42.0, 21.0
surrogate, 5, 0.183203125, 0.78125, 0.03125, 29.349, 47.0, 19.0
surrogate, 6, 0.170921875, 0.78125, 0.03125, 28.199, 47.0, 19.0
surrogate, 7, 0.1250625, 0.78125, 0.03125, 26.1355, 47.0, 19.0
surrogate, 8, 0.065875, 0.78125, 0.03125, 23.659, 47.0, 19.0
surrogate, 9, 0.083890625, 0.78125, 0.03125, 23.8285, 47.0, 19.0
surrogate, 10, 0.112578125, 0.78125, 0.03125, 23.9685, 47.0, 19.0
surrogate, 11, 0.069890625, 0.78125, 0.03125, 22.2795, 47.0, 19.0
surrogate, 12, 0.057359375, 0.78125, 0.03125, 21.5975, 47.0, 19.0
surrogate, 13, 0.04525, 0.78125, 0.03125, 20.9385, 47.0, 19.0
surrogate, 14, 0.048921875, 0.78125, 0.03125, 20.549, 47.0, 19.0
surrogate, 15, 0.036390625, 0.78125, 0.03125, 19.18, 42.0, 19.0
surrogate, 16, 0.036515625, 0.78125, 0.03125, 19.1845, 42.0, 19.0
surrogate, 17, 0.036796875, 0.78125, 0.03125, 19.1915, 42.0, 19.0
surrogate, 18, 0.036828125, 0.78125, 0.03125, 19.1935, 42.0, 19.0
surrogate, 19, 0.03721875, 0.8125, 0.03125, 19.206, 44.0, 19.0
surrogate, 20, 0.037515625, 0.8125, 0.03125, 19.2155, 44.0, 19.0
surrogate, 21, 0.037515625, 0.8125, 0.03125, 19.2155, 44.0, 19.0
surrogate, 22, 0.037515625, 0.8125, 0.03125, 19.2155, 44.0, 19.0
surrogate, 23, 0.037171875, 0.8125, 0.03125, 19.204, 44.0, 19.0
surrogate, 24, 0.036515625, 1.0, 0.03125, 19.18, 42.0, 19.0
emulator, 24.1, 1.0, 1.0, 1.0, 35.0, 35.0, 35.0
