method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.09874999999999999, 0.425, 0.0, 5046.95, 50000.0, 45.0
surrogate, 2, 0.1375, 0.425, 0.025, 50.15, 57.0, 45.0
surrogate, 3, 0.17750000000000002, 0.425, 0.025, 50.1, 57.0, 45.0
surrogate, 4, 0.15250000000000002, 0.525, 0.025, 48.5, 57.0, 45.0
surrogate, 5, 0.15124999999999997, 0.525, 0.025, 47.25, 57.0, 45.0
surrogate, 6, 0.1375, 0.525, 0.0625, 46.5, 56.0, 45.0
surrogate, 7, 0.114375, 0.525, 0.0625, 45.8, 53.0, 45.0
surrogate, 8, 0.1375, 0.525, 0.0625, 46.2, 53.0, 45.0
surrogate, 9, 0.1375, 0.525, 0.0625, 46.2, 53.0, 45.0
surrogate, 10, 0.1375, 0.525, 0.0625, 46.2, 53.0, 45.0
surrogate, 11, 0.1375, 0.525, 0.0625, 46.2, 53.0, 45.0
surrogate, 12, 0.1375, 0.525, 0.0625, 46.2, 53.0, 45.0
surrogate, 13, 0.1375, 0.525, 0.0625, 46.2, 53.0, 45.0
surrogate, 14, 0.1375, 0.525, 0.0625, 46.2, 53.0, 45.0
surrogate, 15, 0.1375, 0.525, 0.0625, 46.2, 53.0, 45.0
surrogate, 16, 0.1375, 0.525, 0.0625, 46.2, 53.0, 45.0
surrogate, 17, 0.1375, 0.525, 0.0625, 46.2, 53.0, 45.0
surrogate, 18, 0.1375, 0.525, 0.0625, 46.2, 53.0, 45.0
surrogate, 19, 0.1375, 0.525, 0.0625, 46.2, 53.0, 45.0
surrogate, 20, 0.15375, 0.525, 0.0625, 46.55, 53.0, 45.0
surrogate, 21, 0.15375, 0.525, 0.0625, 46.55, 53.0, 45.0
surrogate, 22, 0.115625, 0.55, 0.0625, 45.75, 52.0, 45.0
surrogate, 23, 0.15375, 0.55, 0.0625, 46.35, 53.0, 45.0
surrogate, 24, 0.24500000000000002, 0.55, 0.0625, 47.7, 53.0, 45.0
surrogate, 25, 0.34875, 0.55, 0.075, 49.0, 52.0, 45.0
surrogate, 26, 0.2781249999999999, 0.5625, 0.075, 47.95, 52.0, 45.0
surrogate, 27, 0.20625, 0.5625, 0.075, 46.9, 52.0, 45.0
surrogate, 28, 0.15125000000000002, 0.5625, 0.075, 46.1, 52.0, 45.0
surrogate, 29, 0.15125000000000002, 0.5625, 0.075, 46.1, 52.0, 45.0
surrogate, 30, 0.14187500000000003, 0.5625, 0.075, 45.9, 52.0, 45.0
surrogate, 31, 0.16000000000000003, 0.5625, 0.075, 46.1, 52.0, 45.0
surrogate, 32, 0.16000000000000003, 0.5625, 0.075, 46.1, 52.0, 45.0
surrogate, 33, 0.16000000000000003, 0.5625, 0.075, 46.1, 52.0, 45.0
surrogate, 34, 0.16000000000000003, 0.5625, 0.075, 46.1, 52.0, 45.0
surrogate, 35, 0.16000000000000003, 0.5625, 0.075, 46.1, 52.0, 45.0
surrogate, 36, 0.16000000000000003, 0.5625, 0.075, 46.1, 52.0, 45.0
surrogate, 37, 0.16000000000000003, 0.5625, 0.075, 46.1, 52.0, 45.0
surrogate, 38, 0.16000000000000003, 0.5625, 0.075, 46.1, 52.0, 45.0
surrogate, 39, 0.16000000000000003, 0.5625, 0.075, 46.1, 52.0, 45.0
surrogate, 40, 0.16000000000000003, 0.5625, 0.075, 46.1, 52.0, 45.0
surrogate, 41, 0.16000000000000003, 0.5625, 0.075, 46.1, 52.0, 45.0
surrogate, 42, 0.18812500000000004, 0.6375, 0.075, 46.65, 56.0, 45.0
surrogate, 43, 0.21625000000000005, 0.6375, 0.075, 47.2, 56.0, 45.0
surrogate, 44, 0.19000000000000003, 0.675, 0.075, 46.65, 56.0, 45.0
surrogate, 45, 0.19000000000000003, 0.675, 0.075, 46.65, 56.0, 45.0
surrogate, 46, 0.19000000000000003, 0.675, 0.075, 46.65, 56.0, 45.0
surrogate, 47, 0.19000000000000003, 0.675, 0.075, 46.65, 56.0, 45.0
surrogate, 48, 0.19000000000000003, 0.675, 0.075, 46.65, 56.0, 45.0
surrogate, 49, 0.22000000000000003, 0.675, 0.075, 47.2, 56.0, 45.0
