method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.85875, 0.9125, 0.8, 48.1, 49.0, 47.0
surrogate, 2, 0.8868750000000001, 0.925, 0.8375, 47.7, 49.0, 47.0
surrogate, 3, 0.8949999999999999, 0.9375, 0.8625, 47.4, 49.0, 46.0
surrogate, 4, 0.8975, 0.9375, 0.875, 47.3, 48.0, 46.0
surrogate, 5, 0.9025000000000001, 0.9375, 0.875, 47.4, 49.0, 46.0
surrogate, 6, 0.9118749999999999, 0.9375, 0.875, 47.55, 49.0, 46.0
surrogate, 7, 0.91375, 0.9375, 0.875, 47.6, 49.0, 46.0
surrogate, 8, 0.9112500000000001, 0.9375, 0.8375, 47.45, 48.0, 46.0
surrogate, 9, 0.905625, 0.9375, 0.8, 47.3, 48.0, 46.0
surrogate, 10, 0.906875, 0.9375, 0.8, 47.35, 48.0, 46.0
surrogate, 11, 0.909375, 0.9375, 0.8, 47.35, 48.0, 46.0
surrogate, 12, 0.9075000000000001, 0.9375, 0.8, 47.25, 48.0, 46.0
surrogate, 13, 0.914375, 0.9375, 0.8375, 47.4, 49.0, 46.0
surrogate, 14, 0.9112500000000001, 0.9375, 0.85, 47.3, 49.0, 46.0
surrogate, 15, 0.911875, 0.9375, 0.85, 47.2, 49.0, 46.0
surrogate, 16, 0.9043750000000002, 0.9375, 0.85, 47.0, 49.0, 46.0
surrogate, 17, 0.9018750000000002, 0.9375, 0.85, 46.95, 49.0, 46.0
surrogate, 18, 0.9018750000000002, 0.9375, 0.85, 46.95, 49.0, 46.0
surrogate, 19, 0.9018750000000002, 0.9375, 0.85, 46.95, 49.0, 46.0
surrogate, 20, 0.915625, 0.9375, 0.8625, 47.15, 49.0, 45.0
surrogate, 21, 0.9137500000000003, 0.9375, 0.8625, 47.05, 49.0, 45.0
surrogate, 22, 0.9137500000000003, 0.9375, 0.8625, 47.05, 49.0, 45.0
surrogate, 23, 0.9187500000000002, 0.9375, 0.8625, 47.15, 49.0, 45.0
surrogate, 24, 0.9187500000000002, 0.9375, 0.8625, 47.15, 49.0, 45.0
surrogate, 25, 0.9218750000000002, 0.975, 0.8625, 47.2, 49.0, 45.0
