# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
5.00,3.00,1.80,9.00,12.00,0.01,21.92
5.00,7.00,31.76,260.15,24.71,0.11,38.20
5.00,8.00,28.80,252.58,27.44,0.09,40.87
5.00,5.00,30.60,265.95,23.76,0.14,37.26
5.00,1.00,30.05,275.06,28.85,0.09,42.30
5.00,0.00,30.60,282.22,28.88,0.09,42.31
5.00,4.00,30.60,284.39,27.24,0.10,40.72
5.00,2.00,33.30,285.75,25.68,0.12,39.17
5.00,13.00,26.75,239.09,26.41,0.09,39.89
5.00,6.00,32.40,287.83,26.00,0.11,39.49
5.00,30.00,31.50,258.72,24.91,0.09,38.37
5.00,23.00,29.70,261.25,26.85,0.09,40.30
5.00,43.00,28.80,253.80,26.75,0.08,40.13
5.00,10.00,29.70,231.67,24.97,0.08,38.40
5.00,18.00,30.60,258.94,27.06,0.09,40.49
5.00,20.00,31.55,275.76,26.88,0.12,40.38
5.00,26.00,32.40,274.80,25.89,0.09,39.34
5.00,15.00,30.60,280.42,27.06,0.10,40.54
5.00,9.00,33.30,285.29,27.24,0.10,40.72
5.00,39.00,29.70,256.73,26.00,0.11,39.49
5.00,14.00,33.30,273.50,24.86,0.12,38.36
5.00,17.00,30.60,254.05,25.88,0.08,39.30
5.00,44.00,26.10,231.22,25.24,0.09,38.71
5.00,22.00,33.30,300.92,24.86,0.14,38.36
5.00,21.00,32.40,276.73,26.50,0.10,39.97
5.00,16.00,30.60,265.41,26.76,0.11,40.26
5.00,25.00,30.60,257.73,26.47,0.08,39.82
5.00,34.00,30.60,271.84,26.94,0.10,40.43
5.00,42.00,31.50,307.89,28.29,0.10,41.76
5.00,12.00,32.40,275.57,26.06,0.11,39.55
5.00,11.00,30.60,274.62,26.76,0.08,40.18
5.00,24.00,36.69,299.91,25.53,0.17,39.02
5.00,31.00,34.20,295.71,26.47,0.11,39.97
5.00,27.00,32.40,266.67,26.22,0.09,39.68
5.00,19.00,31.50,289.36,27.49,0.11,40.98
5.00,28.00,31.50,271.35,26.57,0.09,40.00
5.00,36.00,33.30,293.21,26.54,0.11,40.04
5.00,48.00,29.70,268.79,26.61,0.09,40.07
5.00,64.00,30.60,278.55,27.47,0.11,40.96
5.00,53.00,28.80,235.79,24.50,0.09,37.96
5.00,59.00,29.70,227.56,24.18,0.08,37.60
5.00,32.00,40.56,260.85,19.81,0.25,39.13
5.00,41.00,32.53,288.15,25.77,0.15,39.26
5.00,33.00,31.50,294.79,27.94,0.10,41.43
5.00,35.00,34.71,295.91,25.68,0.13,39.17
5.00,38.00,28.80,254.83,26.19,0.10,39.67
5.00,47.00,32.40,286.04,26.94,0.09,40.41
5.00,54.00,29.70,262.01,26.12,0.09,39.59
5.00,56.00,30.60,274.17,27.00,0.09,40.46
5.00,50.00,31.50,266.44,26.51,0.08,39.93
5.00,49.00,32.40,284.36,27.33,0.09,40.78
5.00,40.00,32.40,290.86,27.06,0.10,40.54
5.00,66.00,28.80,236.52,25.44,0.09,38.88
5.00,67.00,28.80,284.96,27.12,0.12,40.62
5.00,65.00,29.70,238.99,24.91,0.10,38.38
5.00,45.00,33.30,273.51,25.41,0.13,38.90
5.00,60.00,32.40,279.59,24.56,0.11,38.05
5.00,37.00,29.70,259.80,25.70,0.10,39.17
5.00,68.00,30.60,277.77,27.71,0.09,41.17
5.00,58.00,32.40,287.70,26.72,0.09,40.18
5.00,55.00,33.30,301.48,29.30,0.12,42.79
5.00,46.00,34.20,299.79,28.79,0.10,42.28
5.00,51.00,27.90,246.15,26.97,0.08,40.39
5.00,61.00,28.80,253.70,27.06,0.07,40.37
5.00,63.00,29.70,272.29,27.76,0.09,41.22
5.00,57.00,31.50,295.96,27.49,0.13,40.98
5.00,29.00,36.16,306.61,26.00,0.14,39.49
5.00,76.00,27.90,249.82,26.32,0.10,39.80
5.00,80.00,33.90,271.24,23.72,0.14,37.22
5.00,73.00,31.50,275.81,27.83,0.08,41.21
5.00,75.00,33.30,304.88,27.78,0.10,41.25
5.00,72.00,31.50,258.33,25.20,0.09,38.67
5.00,71.00,32.40,268.83,26.94,0.08,40.35
5.00,78.00,32.40,282.65,27.50,0.10,40.98
5.00,52.00,34.20,280.14,24.37,0.11,37.86
5.00,62.00,28.80,248.18,25.94,0.09,39.39
5.00,69.00,27.36,236.32,25.73,0.08,39.14
5.00,91.00,28.80,245.90,26.31,0.09,39.76
5.00,81.00,27.60,230.47,25.67,0.10,39.15
5.00,70.00,28.80,239.33,24.69,0.11,38.18
5.00,77.00,29.70,255.52,26.06,0.08,39.45
5.00,90.00,29.70,257.43,25.09,0.09,38.56
5.00,74.00,30.60,274.72,28.00,0.08,41.36
5.00,83.00,32.40,268.00,24.33,0.11,37.83
5.00,89.00,33.30,286.31,25.51,0.10,38.98
5.00,86.00,30.60,259.24,26.29,0.10,39.77
5.00,82.00,31.50,276.07,27.37,0.08,40.78
5.00,92.00,34.20,303.73,24.05,0.14,37.55
5.00,79.00,32.40,300.90,28.50,0.09,41.97
5.00,85.00,27.00,232.52,26.13,0.08,39.54
5.00,99.00,31.50,269.40,26.97,0.09,40.43
5.00,95.00,29.70,251.39,26.61,0.08,40.02
5.00,84.00,32.40,272.75,26.00,0.12,39.50
5.00,88.00,30.60,280.71,27.82,0.08,41.23
5.00,93.00,34.20,290.91,26.00,0.10,39.48
5.00,96.00,34.20,280.12,25.42,0.09,38.88
5.00,87.00,31.50,274.74,26.51,0.12,40.01
5.00,94.00,33.30,294.18,26.97,0.08,40.38
5.00,98.00,31.50,260.06,25.26,0.09,38.70
5.00,97.00,34.20,301.44,25.79,0.11,39.28
