method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.8462500000000001, 0.9125, 0.7375, 61.05, 64.0, 56.0
surrogate, 2, 0.86875, 0.9125, 0.8, 60.25, 64.0, 54.0
surrogate, 3, 0.8712500000000001, 0.9125, 0.8, 59.4, 64.0, 50.0
surrogate, 4, 0.8768749999999998, 0.925, 0.8, 58.6, 64.0, 50.0
surrogate, 5, 0.8731249999999999, 0.925, 0.7875, 57.8, 64.0, 50.0
surrogate, 6, 0.8556249999999999, 0.925, 0.7125, 56.2, 64.0, 50.0
surrogate, 7, 0.8668750000000001, 0.925, 0.7625, 55.15, 64.0, 48.0
surrogate, 8, 0.865, 0.925, 0.7625, 54.2, 63.0, 48.0
surrogate, 9, 0.8725000000000002, 0.925, 0.7625, 52.05, 63.0, 32.0
surrogate, 10, 0.8725000000000002, 0.925, 0.7625, 50.2, 63.0, 32.0
surrogate, 11, 0.8712500000000001, 0.925, 0.7625, 49.45, 63.0, 32.0
surrogate, 12, 0.8725000000000002, 0.925, 0.7625, 48.35, 63.0, 32.0
surrogate, 13, 0.869375, 0.925, 0.7625, 46.9, 63.0, 31.0
surrogate, 14, 0.8618750000000001, 0.925, 0.7625, 43.7, 60.0, 31.0
surrogate, 15, 0.865, 0.925, 0.7625, 41.4, 52.0, 31.0
surrogate, 16, 0.8612500000000001, 0.925, 0.7625, 40.5, 52.0, 31.0
surrogate, 17, 0.858125, 0.9375, 0.7625, 39.5, 50.0, 31.0
surrogate, 18, 0.868125, 0.9375, 0.7625, 39.8, 50.0, 31.0
surrogate, 19, 0.8762500000000001, 0.9375, 0.7625, 40.1, 49.0, 31.0
surrogate, 20, 0.881875, 0.9375, 0.7625, 40.2, 49.0, 31.0
surrogate, 21, 0.8825, 0.9375, 0.7625, 40.2, 49.0, 31.0
surrogate, 22, 0.8862500000000001, 0.9375, 0.7625, 40.5, 49.0, 31.0
surrogate, 23, 0.89125, 0.9375, 0.7625, 41.3, 49.0, 31.0
surrogate, 24, 0.884375, 0.9375, 0.75, 40.3, 49.0, 31.0
surrogate, 25, 0.89375, 0.9375, 0.7625, 41.1, 49.0, 31.0
surrogate, 26, 0.89375, 0.9375, 0.7625, 41.1, 49.0, 31.0
surrogate, 27, 0.8956250000000001, 0.9375, 0.7625, 41.2, 49.0, 31.0
surrogate, 28, 0.8925000000000003, 0.9375, 0.7625, 39.7, 49.0, 31.0
surrogate, 29, 0.8893750000000002, 0.9375, 0.7625, 38.9, 49.0, 31.0
surrogate, 30, 0.8868750000000001, 0.9375, 0.7625, 38.75, 49.0, 29.0
surrogate, 31, 0.8881250000000002, 0.9375, 0.7625, 38.65, 49.0, 29.0
surrogate, 32, 0.8943749999999999, 0.975, 0.7625, 38.65, 49.0, 29.0
emulator, 33, 0.975, 0.975, 0.975, 43.0, 43.0, 43.0
