# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
1.00,0.00,2.82,14.57,24.00,0.01,35.11
1.00,1.00,4.23,32.69,19.14,0.01,30.26
1.00,14.00,0.94,8.46,24.00,0.01,35.11
1.00,22.00,1.88,13.63,22.00,0.01,33.11
1.00,6.00,0.94,11.51,19.00,0.01,30.11
1.00,9.00,1.41,8.46,24.00,0.01,35.11
1.00,3.00,1.72,16.13,20.67,0.01,31.78
1.00,19.00,0.94,8.46,24.00,0.01,35.11
1.00,30.00,1.41,11.28,19.00,0.01,30.11
1.00,5.00,2.82,16.60,20.67,0.01,31.78
1.00,12.00,1.88,15.82,20.67,0.01,31.78
1.00,39.00,1.41,8.46,24.00,0.01,35.11
1.00,15.00,3.76,26.97,21.60,0.01,32.71
1.00,27.00,4.70,31.09,20.33,0.01,31.45
1.00,28.00,2.35,15.98,18.67,0.01,29.78
1.00,29.00,1.88,16.60,20.00,0.01,31.11
1.00,2.00,2.70,19.27,19.00,0.01,30.11
1.00,34.00,3.29,24.08,22.00,0.01,33.11
1.00,18.00,3.76,27.44,20.80,0.01,31.91
1.00,8.00,4.70,33.23,18.29,0.01,29.40
1.00,23.00,5.05,40.00,19.50,0.01,30.61
1.00,52.00,0.94,9.40,16.00,0.01,27.11
1.00,55.00,1.41,10.57,15.00,0.01,26.11
1.00,50.00,0.94,7.99,22.00,0.01,33.11
1.00,43.00,0.94,10.81,20.00,0.01,31.11
1.00,53.00,0.94,7.52,20.00,0.01,31.11
1.00,36.00,1.88,12.45,18.00,0.01,29.11
1.00,46.00,1.41,8.46,24.00,0.01,35.11
1.00,44.00,1.88,11.51,21.00,0.01,32.11
1.00,40.00,1.72,14.25,18.00,0.01,29.11
1.00,49.00,1.88,11.28,17.00,0.01,28.11
1.00,38.00,2.35,20.21,18.50,0.01,29.61
1.00,31.00,3.76,26.22,20.80,0.01,31.91
1.00,37.00,4.23,27.88,17.67,0.01,28.78
1.00,54.00,6.11,43.60,20.00,0.02,31.11
1.00,35.00,7.99,54.70,20.80,0.02,31.91
1.00,47.00,6.11,48.78,19.20,0.02,30.31
1.00,57.00,1.41,9.87,17.00,0.01,28.11
1.00,63.00,1.88,13.39,22.00,0.01,33.11
1.00,62.00,0.94,10.57,19.00,0.01,30.11
1.00,51.00,2.35,18.33,21.33,0.01,32.45
1.00,66.00,2.82,22.56,21.00,0.01,32.11
1.00,60.00,1.88,14.57,17.33,0.01,28.45
1.00,56.00,2.35,18.33,22.00,0.01,33.11
1.00,42.00,7.05,57.55,20.73,0.02,31.84
1.00,58.00,9.87,73.59,20.40,0.02,31.51
1.00,69.00,1.41,12.45,20.00,0.01,31.11
1.00,61.00,1.88,14.10,23.00,0.01,34.11
1.00,67.00,0.94,9.16,15.00,0.01,26.11
1.00,68.00,1.41,11.51,17.00,0.01,28.11
1.00,65.00,7.52,40.41,20.00,0.01,31.11
1.00,64.00,3.76,29.68,20.00,0.01,31.11
1.00,88.00,1.41,8.46,24.00,0.01,35.11
1.00,83.00,0.94,7.99,22.00,0.01,33.11
1.00,93.00,0.94,7.52,20.00,0.01,31.11
1.00,99.00,0.94,7.05,18.00,0.01,29.11
1.00,77.00,1.88,15.04,20.00,0.01,31.11
1.00,75.00,3.76,23.03,23.00,0.01,34.11
1.00,70.00,1.88,12.22,22.00,0.01,33.11
1.00,84.00,3.29,26.43,23.00,0.02,34.11
1.00,73.00,0.94,9.40,17.00,0.01,28.11
1.00,72.00,0.94,8.46,24.00,0.01,35.11
1.00,94.00,1.41,10.10,18.00,0.01,29.11
1.00,98.00,4.10,34.10,19.14,0.02,30.25
1.00,76.00,4.23,30.68,16.29,0.02,27.40
1.00,85.00,2.35,19.42,22.00,0.01,33.11
1.00,71.00,4.23,34.04,19.71,0.01,30.83
1.00,87.00,1.41,11.75,18.00,0.01,29.11
1.00,86.00,2.35,19.83,14.40,0.02,25.51
1.00,74.00,1.41,14.10,18.00,0.01,29.11
1.00,79.00,4.23,33.23,18.57,0.01,29.68
1.00,113.00,0.94,7.99,22.00,0.01,33.11
1.00,80.00,0.94,7.52,20.00,0.01,31.11
1.00,107.00,2.35,16.13,18.67,0.01,29.78
1.00,103.00,0.94,10.57,19.00,0.01,30.11
1.00,81.00,0.94,7.99,22.00,0.01,33.11
1.00,100.00,1.41,10.81,20.00,0.01,31.11
1.00,111.00,0.94,8.46,24.00,0.01,35.11
1.00,116.00,2.35,20.05,23.33,0.01,34.45
1.00,101.00,0.94,7.05,18.00,0.01,29.11
1.00,112.00,1.88,12.22,22.00,0.01,33.11
1.00,109.00,4.70,29.14,20.00,0.01,31.11
1.00,104.00,1.41,12.45,19.00,0.01,30.11
1.00,115.00,3.76,31.49,21.33,0.01,32.45
1.00,102.00,4.70,32.50,21.00,0.01,32.11
1.00,123.00,7.99,50.66,21.40,0.02,32.51
1.00,119.00,0.94,8.46,24.00,0.01,35.11
1.00,131.00,0.94,7.99,22.00,0.01,33.11
1.00,130.00,0.94,7.52,20.00,0.01,31.11
1.00,144.00,1.88,11.98,20.00,0.01,31.11
1.00,138.00,2.35,16.76,18.67,0.01,29.78
1.00,147.00,1.41,8.46,24.00,0.01,35.11
1.00,132.00,0.94,7.05,18.00,0.01,29.11
1.00,135.00,3.76,18.64,22.00,0.01,33.11
1.00,128.00,1.88,11.04,20.00,0.01,31.11
1.00,129.00,4.23,26.32,20.40,0.01,31.51
1.00,136.00,3.29,25.66,18.80,0.01,29.91
1.00,146.00,2.35,18.33,22.67,0.01,33.78
1.00,148.00,2.35,16.76,21.33,0.01,32.45
1.00,140.00,3.29,21.85,19.00,0.01,30.11
1.00,125.00,3.29,23.14,21.00,0.01,32.11
1.00,78.00,5.64,46.21,20.00,0.01,31.11
1.00,133.00,6.11,39.34,22.00,0.02,33.11
1.00,143.00,0.94,7.05,20.00,0.01,31.11
1.00,150.00,0.94,7.52,20.00,0.01,31.11
1.00,151.00,1.41,11.28,21.00,0.01,32.11
1.00,149.00,0.94,8.93,15.00,0.01,26.11
1.00,152.00,2.35,14.25,19.33,0.01,30.45
1.00,142.00,3.29,28.95,20.40,0.02,31.51
1.00,145.00,4.70,33.21,22.33,0.01,33.45
1.00,156.00,1.41,8.46,24.00,0.01,35.11
1.00,164.00,1.41,8.46,24.00,0.01,35.11
1.00,154.00,1.41,8.46,24.00,0.01,35.11
1.00,168.00,2.35,17.70,22.00,0.01,33.11
1.00,155.00,2.82,18.48,19.33,0.01,30.45
1.00,157.00,4.23,22.67,20.00,0.01,31.11
1.00,161.00,2.82,21.38,20.00,0.01,31.11
1.00,158.00,7.99,61.69,21.45,0.02,32.57
1.00,153.00,6.37,44.70,18.89,0.02,30.00
1.00,171.00,0.94,5.17,12.00,0.01,23.11
1.00,176.00,1.41,6.58,16.00,0.01,27.11
1.00,177.00,1.88,13.16,22.00,0.01,33.11
1.00,174.00,4.23,25.30,16.00,0.01,27.11
1.00,170.00,3.13,29.76,19.33,0.01,30.45
1.00,166.00,1.88,14.88,18.00,0.01,29.11
1.00,181.00,0.94,7.52,20.00,0.01,31.11
1.00,179.00,1.88,14.72,16.67,0.01,27.78
1.00,178.00,2.35,18.33,17.00,0.01,28.11
1.00,180.00,4.23,29.79,21.60,0.01,32.71
1.00,198.00,0.94,7.99,22.00,0.01,33.11
1.00,192.00,0.94,6.58,18.00,0.01,29.11
1.00,189.00,0.94,7.52,20.00,0.01,31.11
1.00,185.00,2.35,16.76,20.00,0.01,31.11
1.00,184.00,2.35,17.23,18.00,0.01,29.11
1.00,200.00,0.94,8.93,16.00,0.01,27.11
1.00,186.00,2.35,18.80,23.33,0.01,34.45
1.00,203.00,1.88,11.28,21.00,0.01,32.11
1.00,193.00,3.29,19.97,18.00,0.02,29.11
1.00,202.00,2.35,16.76,22.00,0.01,33.11
1.00,191.00,2.82,19.62,18.50,0.01,29.61
