method, generation, power, ar
surrogate, 1, 238.0, 1.0
surrogate, 1, 229.0, 0.9615384615384616
surrogate, 1, 211.0, 0.9230769230769231
surrogate, 1, 210.0, 0.8461538461538461
surrogate, 1, 210.0, 0.8461538461538461
surrogate, 1, 210.0, 0.8461538461538461
surrogate, 1, 154.0, 0.8076923076923077
surrogate, 1, 151.0, 0.7692307692307693
emulator, 1.1, 241.0, 1.0
