method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.865, 0.925, 0.8, 47.3, 49.0, 46.0
surrogate, 2, 0.88125, 0.9375, 0.8, 47.0, 49.0, 46.0
surrogate, 3, 0.8949999999999999, 0.9375, 0.8375, 47.05, 49.0, 46.0
surrogate, 4, 0.9, 0.9375, 0.85, 47.0, 49.0, 46.0
surrogate, 5, 0.9056250000000002, 0.9375, 0.85, 46.95, 49.0, 46.0
surrogate, 6, 0.9099999999999998, 0.9375, 0.875, 47.0, 49.0, 46.0
surrogate, 7, 0.9099999999999998, 0.9375, 0.875, 47.0, 49.0, 46.0
surrogate, 8, 0.9087500000000001, 0.9375, 0.875, 46.9, 49.0, 46.0
surrogate, 9, 0.9087500000000001, 0.9375, 0.875, 46.8, 49.0, 46.0
surrogate, 10, 0.9106250000000001, 0.95, 0.875, 46.65, 48.0, 46.0
