method, generation, average_ar, max_ar, min_ar, average_power, max_power, min_power
surrogate, 1, 0.8456250000000002, 0.9791666666666666, 0.6666666666666666, 199.37, 210.0, 89.0
surrogate, 2, 0.8772916666666666, 0.9791666666666666, 0.7083333333333334, 188.56, 210.0, 71.0
surrogate, 3, 0.8845833333333332, 0.9791666666666666, 0.7083333333333334, 181.21, 210.0, 71.0
surrogate, 4, 0.88875, 0.9791666666666666, 0.7083333333333334, 173.23, 210.0, 71.0
surrogate, 5, 0.8935416666666669, 1.0, 0.6875, 168.79, 210.0, 55.0
emulator, 5.1, 1.0, 1.0, 1.0, 202.0, 202.0, 202.0
