generation,avg_ar,max_ar,min_ar,avg_latency,max_latency,min_latency
1,0.644375,0.84375,0.375,3291.144847806886,4385.458849808782,1908.9737638358317
2,0.5990625,0.84375,0.375,3048.029783271496,4364.4804180735355,1908.9737638358317
3,0.569375,0.8125,0.375,2877.720688003781,4145.8305627497575,1908.9737638358317
4,0.529375,0.71875,0.3125,2654.415116519938,3819.7432165940586,1439.2165826252424
5,0.515,0.75,0.3125,2564.5995474948927,3753.091908053763,1439.2165826252424
6,0.4925,0.65625,0.3125,2438.5737167470816,3358.8454636892293,1442.7302909532125
7,0.4521875,0.6875,0.3125,2197.9738461968013,3472.104974665004,1387.4189927402535
8,0.445625,0.625,0.3125,2146.626718328205,3020.8333052832986,1387.4189927402535
9,0.4146875,0.5625,0.28125,1993.6865717603869,2811.8012993866023,1318.9843654921983
10,0.3934375,0.5625,0.25,1892.6261806261061,2895.842840754166,1073.0224640221181
11,0.386875,0.59375,0.25,1856.908419562744,2837.5015394210996,1064.4870177496823
12,0.3571875,0.65625,0.25,1700.534856607861,3333.5530672616906,1064.4870177496823
13,0.335625,0.5,0.21875,1573.53708174516,2498.5912178363883,918.97680621356
14,0.3375,0.5625,0.21875,1568.0337383855804,2687.333212202181,918.97680621356
15,0.333125,0.5,0.1875,1555.7213992568275,2561.754916969295,734.3073281482095
16,0.3128125,0.5,0.125,1438.6759335230809,2498.700098881558,548.5228916400542
17,0.3121875,0.53125,0.15625,1426.9080628946967,2684.629661491329,680.116241538965
18,0.28625,0.46875,0.125,1286.3640114714904,2252.9651625268884,511.9707299171453
19,0.2725,0.5,0.125,1230.4913987606885,2514.1221662199837,511.9707299171453
20,0.255,0.46875,0.125,1131.4794178648403,2322.665910379277,495.26448814524997
21,0.245625,0.40625,0.125,1084.7589784735596,1886.870281244984,436.28704133046557
22,0.2271875,0.375,0.125,984.438826125892,1804.2551159459324,436.28704133046557
23,0.2146875,0.375,0.09375,918.3941624423383,1762.5953457882779,335.9180513929806
24,0.2025,0.375,0.09375,866.9665375876618,1819.4771106526348,351.80098606524854
25,0.188125,0.34375,0.09375,794.0584590353591,1658.8211294423336,337.24423518534513
26,0.188125,0.3125,0.0625,790.1407385850581,1601.1850031477195,224.23611662057118
27,0.175,0.375,0.09375,719.7102875193606,1755.3505243652605,331.9909709692823
28,0.1809375,0.28125,0.09375,745.997686849329,1363.1159216599717,343.40012884624673
29,0.18,0.375,0.09375,732.5043074363233,1734.6999410198089,342.06137586353174
30,0.1734375,0.3125,0.09375,703.311947637701,1447.8554409518144,332.61704269625454
31,0.17125,0.3125,0.0625,690.5754664789993,1340.3460796375027,213.6053797158719
32,0.1603125,0.25,0.0625,647.2018652050194,1165.9247130214267,239.86200625435475
33,0.153125,0.25,0.0625,612.8595445862766,1196.5095137048313,218.0067246448399
34,0.141875,0.25,0.0625,566.3744383601322,1063.4328338212367,224.5569654320538
35,0.13375,0.25,0.0625,536.6030770561745,1166.3002865175417,219.29467644124924
36,0.1284375,0.25,0.0,512.8588449226504,1169.973135459249,0.0
37,0.1171875,0.28125,0.03125,468.9787604903661,1207.0182646996946,109.16710564625572
38,0.109375,0.25,0.03125,429.98733657122875,1096.0372595846927,102.93771367052443
39,0.1078125,0.21875,0.03125,428.5052534417157,1077.143780164864,109.16710564625572
40,0.10625,0.25,0.03125,434.7649933133171,1051.585654481278,102.93771367052443
41,0.098125,0.25,0.03125,401.91682716127934,1059.2950970335985,102.93771367052443
42,0.091875,0.1875,0.03125,373.8545882859433,886.3671321952509,114.26138278083673
43,0.0846875,0.21875,0.0,333.7275778426416,1000.2243866167013,0.0
44,0.0784375,0.1875,0.0,310.62274116702054,777.2726934826098,0.0
45,0.0696875,0.1875,0.0,273.8849794171145,850.4468336103938,0.0
46,0.069375,0.1875,0.0,277.4077449644633,828.9926809555403,0.0
47,0.0615625,0.21875,0.0,252.04203428578504,1021.5279980728129,0.0
48,0.059375,0.15625,0.0,245.5166193291959,731.82157849977,0.0
49,0.0575,0.125,0.0,228.64412879812343,633.9636572857368,0.0
50,0.05375,0.15625,0.0,213.07596962737824,746.5088958639103,0.0
51,0.051875,0.15625,0.0,201.5774462190344,732.6776766895682,0.0
52,0.05125,0.125,0.0,197.94223228960448,531.7333089469805,0.0
53,0.0465625,0.1875,0.0,175.01892499652618,863.4491730588768,0.0
54,0.051875,0.15625,0.0,207.20480124302,758.0380942462174,0.0
55,0.0521875,0.125,0.0,210.43479425683228,645.0599599935265,0.0
56,0.0496875,0.125,0.0,195.05003075868353,562.3502105209602,0.0
57,0.0496875,0.125,0.03125,197.68809074546581,594.4896821613704,99.01063324682615
58,0.0575,0.15625,0.0,232.72032403998696,799.3042932473013,0.0
59,0.0546875,0.15625,0.0,219.2931564493764,750.4882515264987,0.0
60,0.049375,0.125,0.03125,188.12021461464016,637.3595952261034,99.01063324682615
61,0.05875,0.125,0.03125,231.97653585198535,594.6188384665206,99.01063324682615
62,0.065625,0.125,0.0,261.1172096266547,617.7333986127302,0.0
63,0.0603125,0.15625,0.0,241.5801955678665,787.528951870351,0.0
64,0.0553125,0.15625,0.0,221.45767181165147,708.7179614137962,0.0
65,0.0521875,0.15625,0.03125,207.12911406213442,769.1627050283994,99.01063324682615
66,0.0603125,0.15625,0.03125,242.9921189618064,683.4847613651701,99.01063324682615
67,0.0659375,0.21875,0.0,268.57669867908487,1120.4018388186414,0.0
68,0.064375,0.1875,0.03125,266.0382698865519,749.2463990237303,99.01063324682615
69,0.066875,0.15625,0.03125,273.7250367172839,860.7442315247821,99.01063324682615
70,0.071875,0.15625,0.03125,287.8493835465929,623.957636301891,99.01063324682615
71,0.0675,0.15625,0.03125,263.72478478609554,690.667785181486,99.01063324682615
72,0.0696875,0.21875,0.03125,271.6429371869651,1039.0678202014165,99.01063324682615
73,0.0725,0.1875,0.0,282.30022799616285,804.6665515000785,0.0
74,0.0678125,0.25,0.03125,266.3810124587131,1150.3265457197047,99.01063324682615
75,0.07125,0.15625,0.03125,284.0704698442949,783.1017540037767,99.01063324682615
76,0.073125,0.15625,0.03125,283.0553472888656,791.4001626180926,99.01063324682615
77,0.0715625,0.1875,0.03125,265.6658670409944,824.6580524897743,99.01063324682615
78,0.0728125,0.15625,0.03125,276.8769171636232,811.0797528439427,99.01063324682615
79,0.070625,0.15625,0.03125,265.83039143518755,713.3584010341096,99.01063324682615
80,0.0696875,0.15625,0.03125,259.0343176679606,710.4673096471876,99.01063324682615
81,0.075,0.21875,0.03125,280.2926997130882,998.1958490091039,99.01063324682615
82,0.078125,0.15625,0.03125,298.2904764225052,676.2822808321357,99.01063324682615
83,0.0796875,0.15625,0.03125,301.70274756781873,753.1932461916537,99.01063324682615
84,0.0803125,0.15625,0.03125,307.3900082703481,781.7204623789038,99.01063324682615
85,0.086875,0.1875,0.03125,331.55052156566694,862.348940124615,114.26138278083673
86,0.09375,0.1875,0.03125,364.3281812826702,814.9824145452926,99.01063324682615
87,0.0884375,0.15625,0.03125,327.812441872615,698.1780931092862,99.01063324682615
88,0.0840625,0.1875,0.03125,315.97604450207166,864.7713235431025,99.01063324682615
89,0.0825,0.15625,0.03125,311.9367434429691,707.9261113288107,99.01063324682615
90,0.08125,0.15625,0.03125,305.96722270006626,621.2958105460779,99.01063324682615
91,0.075,0.1875,0.03125,273.62800861303714,857.8672878112856,99.01063324682615
92,0.0771875,0.15625,0.03125,284.71709011344626,733.3589078242621,99.01063324682615
93,0.076875,0.125,0.03125,282.5436978058148,592.6838203817579,99.01063324682615
94,0.076875,0.15625,0.03125,274.86794115318537,650.8354029216667,99.01063324682615
95,0.073125,0.125,0.03125,251.9104004990113,518.2557040787781,99.01063324682615
96,0.0753125,0.125,0.03125,261.98808537064326,542.9603316782545,99.01063324682615
97,0.0759375,0.15625,0.0625,266.476903457682,696.3096368088949,193.07628189872165
98,0.0759375,0.125,0.03125,264.7990270031107,563.991514148787,104.861249678614
99,0.07875,0.15625,0.03125,278.8590068678267,623.1913145041053,99.01063324682615
100,0.0821875,0.15625,0.03125,296.72264161652447,740.057433281648,99.01063324682615
101,0.0790625,0.15625,0.0625,279.8032769844542,662.6400601470787,193.07628189872165
102,0.084375,0.15625,0.0625,306.8618106219295,750.367900090114,193.07628189872165
103,0.089375,0.1875,0.0625,322.72418623361534,835.1586319818388,193.07628189872165
104,0.0915625,0.15625,0.0625,326.8528863473911,689.6715510554221,193.07628189872165
105,0.0928125,0.15625,0.0625,334.8028497587291,661.5033544558089,193.07628189872165
106,0.0921875,0.15625,0.0625,329.26818579227955,648.2622804427874,190.60201739345194
107,0.0884375,0.1875,0.03125,311.93484429186424,779.8190109029711,94.06564865189549
108,0.0846875,0.15625,0.03125,299.925934829065,727.7676731049656,94.06564865189549
109,0.086875,0.15625,0.03125,304.73008643150956,626.7137622982708,94.06564865189549
110,0.0878125,0.15625,0.0625,308.6459948554381,699.652050598901,190.60201739345194
111,0.09625,0.1875,0.0625,348.13576536734564,896.1032162452238,190.60201739345194
112,0.0996875,0.1875,0.0625,358.0337930997124,798.1605489277993,190.60201739345194
113,0.1034375,0.21875,0.0625,375.6443818133905,1011.6796626674619,190.60201739345194
114,0.1065625,0.21875,0.0625,383.24363845070553,880.8853645786728,190.60201739345194
115,0.1040625,0.1875,0.0625,374.8554660719089,777.9804569540038,190.60201739345194
116,0.10875,0.21875,0.0625,388.0345482819701,795.5767794361723,190.60201739345194
117,0.110625,0.25,0.0625,396.2200702273944,1162.2702288221403,190.60201739345194
118,0.1034375,0.1875,0.0625,359.9522514585782,739.6310163154294,190.60201739345194
119,0.1028125,0.21875,0.0625,360.67947725631143,900.2679019835393,190.60201739345194
120,0.1040625,0.1875,0.0625,374.5764723155784,868.4517014092248,190.60201739345194
121,0.104375,0.1875,0.0625,374.38461443154046,817.1885986358916,190.60201739345194
122,0.10375,0.1875,0.0625,366.5136224805459,838.7114580238817,190.60201739345194
123,0.1053125,0.1875,0.0625,369.2902233466511,773.2911601925612,190.60201739345194
124,0.1009375,0.1875,0.0625,346.4517695945887,691.6880220730561,190.60201739345194
125,0.105,0.21875,0.0625,366.19982056609183,967.0201087400687,190.60201739345194
126,0.1115625,0.21875,0.0625,398.49729342405544,977.6745126695618,190.60201739345194
127,0.111875,0.1875,0.0625,401.17818918229983,753.9663703201306,190.60201739345194
128,0.1078125,0.1875,0.0625,384.64575217741896,852.9772914663603,190.60201739345194
129,0.1059375,0.1875,0.0625,375.21398135507945,831.5215465857887,190.60201739345194
130,0.1084375,0.1875,0.0625,382.47821384453675,834.1428974225325,190.60201739345194
131,0.11,0.21875,0.0625,390.8283300035052,943.9095261731331,190.60201739345194
132,0.1090625,0.1875,0.0625,391.0211716138892,751.210267462306,190.60201739345194
133,0.0990625,0.21875,0.0625,345.11636196589365,949.1457699476075,190.60201739345194
134,0.1003125,0.21875,0.0625,355.49725126674554,953.3369129578548,190.60201739345194
135,0.1028125,0.15625,0.0625,361.45354460800803,685.1978768823839,190.60201739345194
136,0.0984375,0.1875,0.0625,342.7170991589433,821.4226198801972,190.60201739345194
137,0.1053125,0.1875,0.0625,369.63070402962796,844.157618507435,190.60201739345194
138,0.101875,0.1875,0.0625,348.92523298054795,748.0169188404706,190.60201739345194
139,0.1103125,0.15625,0.0625,383.9152300713406,682.1492296780092,190.60201739345194
140,0.1103125,0.1875,0.0625,378.6126740147583,834.3966860041555,190.60201739345194
141,0.106875,0.15625,0.0625,358.04941716780667,645.9763542556519,190.60201739345194
142,0.106875,0.1875,0.0625,363.3685283881838,714.0393809610592,190.60201739345194
143,0.10875,0.1875,0.0625,367.49516745943066,744.8214588682899,190.60201739345194
144,0.1046875,0.15625,0.0625,345.5336739333718,638.6511839249044,193.07628189872165
145,0.108125,0.15625,0.0625,363.886410925124,611.761413064106,190.60201739345194
146,0.106875,0.1875,0.0625,367.01274081624433,767.042205465937,190.60201739345194
147,0.1090625,0.21875,0.0625,376.23287638445885,885.6493714223465,200.61426051123996
148,0.10875,0.1875,0.0625,373.1323755374435,759.2752463145423,190.60201739345194
149,0.1121875,0.1875,0.0625,387.12493245568197,834.8645857356429,190.60201739345194
150,0.1165625,0.21875,0.0625,409.63666521499476,955.8162463854025,190.60201739345194
151,0.1090625,0.15625,0.09375,367.2298396731749,684.825415130102,287.13838613500843
152,0.113125,0.21875,0.09375,386.7888528726882,930.631149712787,287.13838613500843
153,0.1203125,0.1875,0.09375,423.22137021728815,791.7861329087401,287.13838613500843
154,0.116875,0.21875,0.09375,406.51924868146557,859.4104432861076,287.13838613500843
155,0.114375,0.1875,0.0625,395.51086324675686,756.2681751413551,193.07628189872165
156,0.1128125,0.15625,0.0625,390.8158750121992,690.4005048810482,190.60201739345194
157,0.1090625,0.1875,0.0625,368.329979097348,792.6415981998601,190.60201739345194
158,0.1109375,0.21875,0.0625,382.6258254389611,952.0186889499589,193.07628189872165
159,0.111875,0.1875,0.0625,387.0022423315467,763.4060368153944,193.07628189872165
160,0.1109375,0.1875,0.09375,378.1933417880583,794.8036566937861,287.13838613500843
161,0.1125,0.1875,0.0625,383.87102490055395,850.2419376102354,193.07628189872165
162,0.1209375,0.25,0.0625,424.21438022749334,1014.4758820280233,193.07628189872165
163,0.1153125,0.21875,0.09375,400.26312597913295,941.6191507860732,287.13838613500843
164,0.115625,0.25,0.0625,400.14991573104635,1119.4091484097166,190.60201739345194
165,0.116875,0.21875,0.09375,405.18066217980237,885.0564155779177,287.13838613500843
166,0.118125,0.1875,0.0625,413.3776432961281,796.2487737754872,190.60201739345194
167,0.1084375,0.21875,0.09375,364.2539801362524,947.9974644123023,287.13838613500843
168,0.1121875,0.1875,0.09375,382.54011208582745,755.5287392451139,287.13838613500843
169,0.1159375,0.1875,0.09375,402.9828678800902,806.6882732447353,287.13838613500843
170,0.1140625,0.1875,0.0625,386.59246852372473,874.7387307365136,201.92445701898887
171,0.11375,0.21875,0.0625,389.0031689482457,885.8985668572406,190.60201739345194
172,0.1065625,0.15625,0.0625,359.61438689102505,677.6473910854432,190.60201739345194
173,0.105,0.1875,0.0625,350.4031131730982,750.4636113783923,190.60201739345194
174,0.11,0.1875,0.0625,376.84364945307635,799.9760648386833,202.5047188099449
175,0.1128125,0.1875,0.09375,392.78703153581023,832.3442939444517,287.13838613500843
176,0.11125,0.1875,0.0625,379.0983956697208,825.8242088106563,193.07273748311292
177,0.1125,0.25,0.09375,386.885085556102,1066.620533747256,287.13838613500843
178,0.11625,0.1875,0.09375,400.1765418145642,817.0606121386513,287.13838613500843
179,0.115,0.1875,0.09375,392.61876423352885,783.877993272729,287.13838613500843
180,0.119375,0.1875,0.0625,420.2757308698354,829.1625119903224,193.07273748311292
181,0.1125,0.25,0.0625,386.08262709383956,1024.01150151878,193.07273748311292
182,0.1084375,0.21875,0.0625,363.6260292216899,995.7568155659922,193.07273748311292
183,0.1109375,0.1875,0.0625,381.45990136796985,759.2822292802011,190.60201739345194
184,0.109375,0.1875,0.09375,373.51930588660116,842.2864229838361,287.13838613500843
185,0.1109375,0.1875,0.09375,383.5339131513836,756.9051937846066,287.13838613500843
186,0.109375,0.15625,0.09375,372.8554397481108,681.0762027185838,287.13838613500843
187,0.108125,0.1875,0.09375,368.8701274335713,851.75208794971,287.13838613500843
188,0.11125,0.1875,0.0625,383.0838345801,812.7286081126047,190.60201739345194
189,0.1096875,0.1875,0.0625,373.36006677385865,836.4377141544487,190.60201739345194
190,0.1084375,0.21875,0.0625,365.4565584730071,932.4451233578942,190.60201739345194
191,0.1075,0.1875,0.09375,359.2758471406076,868.7785182898066,287.13838613500843
192,0.11125,0.1875,0.09375,376.1525855469884,743.9782711422686,287.13838613500843
193,0.11375,0.1875,0.09375,394.1771969758998,845.6196895303049,287.13838613500843
194,0.115,0.1875,0.09375,398.1100421561825,743.1796210987159,287.13838613500843
195,0.1146875,0.1875,0.09375,393.4724656514546,856.0283291188225,287.13838613500843
196,0.119375,0.1875,0.09375,421.75284227344935,819.2957548335766,287.13838613500843
197,0.1171875,0.21875,0.0625,411.84358499494226,868.0558001209563,190.60201739345194
198,0.116875,0.1875,0.0625,413.6523461644769,851.3533532130614,190.60201739345194
199,0.115625,0.21875,0.0625,414.13472955829764,915.3801580948268,190.60201739345194
200,0.1153125,0.21875,0.0625,404.1143556647587,935.6936354167466,190.60201739345194
201,0.11,0.1875,0.0625,379.98380154209667,830.5169586707019,190.60201739345194
202,0.1109375,0.1875,0.0625,383.09469978019615,753.6828500923901,190.60201739345194
203,0.108125,0.15625,0.0625,363.81900823134134,670.999748342395,204.3390585994924
204,0.1103125,0.1875,0.09375,376.95447825785527,805.9640376719232,287.13838613500843
205,0.11125,0.1875,0.0625,382.93237436933015,843.6674650616367,193.07273748311292
206,0.11,0.1875,0.0625,373.29886630743226,731.0666903292849,193.07273748311292
207,0.1096875,0.1875,0.0625,372.0321015328684,841.6592537809796,202.5047188099449
208,0.1125,0.1875,0.09375,384.859020675215,755.5943589337196,287.13838613500843
209,0.1140625,0.21875,0.09375,395.3029252517843,977.3257552267809,287.13838613500843
210,0.1175,0.21875,0.09375,409.3931168711593,1012.0688365329186,287.13838613500843
211,0.1271875,0.21875,0.09375,456.14638093918023,961.8078136824834,287.13838613500843
212,0.1271875,0.21875,0.09375,444.0042960735529,942.7242976103583,287.13838613500843
213,0.1253125,0.21875,0.09375,434.1385346351441,870.7567626873106,287.13838613500843
214,0.1253125,0.21875,0.09375,434.1226701502044,910.4565119652028,287.13838613500843
215,0.12875,0.21875,0.09375,454.220823194554,924.7795494222405,287.13838613500843
216,0.1303125,0.21875,0.09375,461.2931588255809,874.1311624111518,287.13838613500843
217,0.1259375,0.21875,0.09375,436.41512902830175,859.0605210740243,287.13838613500843
218,0.11875,0.1875,0.0625,404.48967850976044,802.2871090461439,207.28049877881435
219,0.1175,0.1875,0.0625,400.77631619383936,830.5956293394806,190.60201739345194
220,0.11375,0.1875,0.0625,392.7956676980199,855.1735938343548,193.07273748311292
221,0.1165625,0.21875,0.0625,409.0212233769447,945.2501961053047,190.60201739345194
222,0.1165625,0.21875,0.0625,411.63060297051595,988.1908211392858,190.60201739345194
223,0.1190625,0.21875,0.0625,420.61244817884835,915.7592745716082,190.60201739345194
224,0.1125,0.21875,0.0625,385.0246654497256,824.3737743467595,190.60201739345194
225,0.113125,0.1875,0.0625,387.8946776645317,873.9848732624647,190.60201739345194
226,0.113125,0.1875,0.0625,390.68322293281426,858.3380038518684,190.60201739345194
227,0.11375,0.1875,0.09375,397.3039548038505,879.9708709800765,287.13838613500843
228,0.1128125,0.1875,0.0625,386.7246919286804,803.6032192139589,190.60201739345194
229,0.11375,0.1875,0.09375,394.09257036678116,883.1038868646999,287.13838613500843
230,0.115625,0.1875,0.09375,401.6948584075947,784.122782269479,287.13838613500843
231,0.1190625,0.21875,0.09375,416.75103907621684,972.1955067099581,287.13838613500843
232,0.120625,0.1875,0.09375,416.92698762827445,680.7743612778307,287.13838613500843
233,0.1171875,0.21875,0.09375,401.8777986681655,1039.379447344037,287.13838613500843
234,0.1225,0.1875,0.09375,421.3269859414259,787.1004716635986,287.13838613500843
235,0.114375,0.1875,0.0625,388.47585825236513,708.1604254042105,190.60201739345194
236,0.1125,0.1875,0.0625,380.24917512210084,827.091274292702,190.60201739345194
237,0.1075,0.1875,0.0625,357.0691246199299,744.61725573084,190.60201739345194
238,0.1053125,0.15625,0.0625,350.9311481759893,674.4608376683132,190.60201739345194
239,0.1021875,0.15625,0.0625,338.96160116063794,684.200265836185,190.60201739345194
240,0.10625,0.1875,0.0625,360.90085031114666,813.0290151217864,190.60201739345194
241,0.1103125,0.1875,0.0625,377.8939365670563,680.4318287994412,193.07273748311292
242,0.1109375,0.1875,0.0625,385.70221351757914,786.4856309195441,201.39761842017046
243,0.1109375,0.21875,0.0625,382.40046203054516,976.0621685995249,190.60201739345194
244,0.109375,0.1875,0.09375,373.9829870346768,802.8517815606357,287.13838613500843
245,0.1140625,0.1875,0.09375,399.53400302515814,801.1203103201339,287.13838613500843
246,0.111875,0.1875,0.0625,390.9329068886964,818.4402910354638,190.60201739345194
247,0.1109375,0.15625,0.0625,383.3377434463014,675.2323681384238,190.60201739345194
248,0.1053125,0.15625,0.0625,356.69562211700986,655.9589024422602,190.60201739345194
249,0.1034375,0.15625,0.0625,347.28169048970557,675.8326004971807,190.60201739345194
250,0.1046875,0.15625,0.0625,354.44593622752376,634.8504788854518,190.60201739345194
251,0.1125,0.21875,0.0625,397.4638193870444,961.9076636036364,190.60201739345194
252,0.1115625,0.1875,0.0625,384.8996436200921,755.9842988159778,190.60201739345194
253,0.108125,0.15625,0.0625,359.3263213136112,678.0046213136495,190.60201739345194
254,0.109375,0.1875,0.0625,367.14305302318314,727.727739017507,190.60201739345194
255,0.105625,0.1875,0.0625,350.6396538018894,763.8889837997557,190.60201739345194
256,0.10875,0.15625,0.0625,372.5877160835332,683.0173945566758,190.60201739345194
257,0.105,0.1875,0.0625,351.83870393173333,821.5549150516753,190.60201739345194
258,0.1065625,0.1875,0.0625,364.4167065477899,838.0246987132593,190.60201739345194
259,0.099375,0.15625,0.0625,321.52956778320987,591.7078826435976,190.60201739345194
260,0.1028125,0.15625,0.0625,340.77551255521286,673.6166050439365,190.60201739345194
261,0.105,0.15625,0.0625,357.9743318598981,674.5501795139892,190.60201739345194
262,0.105625,0.15625,0.0625,355.70493840446727,673.8505182540863,190.60201739345194
