method, generation, power, ar
surrogate, 1, 211.0, 1.0
surrogate, 1, 194.0, 0.9642857142857143
surrogate, 1, 191.0, 0.8571428571428571
surrogate, 1, 174.0, 0.8214285714285714
surrogate, 1, 147.0, 0.75
emulator, 1.1, 217.0, 1.0
