method, generation, latency, ar
surrogate, 1, 60.0, 0.8625
surrogate, 1, 59.0, 0.85
surrogate, 2, 62.0, 0.9
surrogate, 2, 60.0, 0.8625
surrogate, 2, 59.0, 0.85
surrogate, 2, 57.0, 0.8125
surrogate, 3, 62.0, 0.9
surrogate, 3, 60.0, 0.8625
surrogate, 3, 59.0, 0.85
surrogate, 3, 57.0, 0.8125
surrogate, 4, 62.0, 0.9
surrogate, 4, 60.0, 0.8625
surrogate, 4, 59.0, 0.85
surrogate, 4, 59.0, 0.85
surrogate, 4, 57.0, 0.8125
surrogate, 5, 62.0, 0.9
surrogate, 5, 60.0, 0.875
surrogate, 5, 56.0, 0.85
surrogate, 6, 60.0, 0.9
surrogate, 6, 59.0, 0.8625
surrogate, 6, 56.0, 0.85
surrogate, 7, 60.0, 0.9
surrogate, 7, 59.0, 0.8875
surrogate, 7, 56.0, 0.85
surrogate, 8, 60.0, 0.9
surrogate, 8, 59.0, 0.8875
surrogate, 8, 56.0, 0.85
surrogate, 9, 60.0, 0.9
surrogate, 9, 59.0, 0.8875
surrogate, 9, 56.0, 0.85
surrogate, 10, 60.0, 0.9
surrogate, 10, 59.0, 0.8875
surrogate, 10, 56.0, 0.875
surrogate, 11, 60.0, 0.9
surrogate, 11, 59.0, 0.8875
surrogate, 11, 56.0, 0.875
surrogate, 12, 60.0, 0.9
surrogate, 12, 59.0, 0.8875
surrogate, 12, 59.0, 0.8875
surrogate, 12, 59.0, 0.8875
surrogate, 12, 56.0, 0.875
surrogate, 13, 55.0, 0.9125
surrogate, 14, 55.0, 0.9125
surrogate, 15, 55.0, 0.9125
surrogate, 16, 55.0, 0.9125
surrogate, 17, 55.0, 0.9125
surrogate, 18, 55.0, 0.9125
surrogate, 19, 55.0, 0.9125
surrogate, 20, 59.0, 0.925
surrogate, 20, 55.0, 0.9125
surrogate, 21, 59.0, 0.925
surrogate, 21, 55.0, 0.9125
surrogate, 22, 59.0, 0.925
surrogate, 22, 55.0, 0.9125
surrogate, 23, 59.0, 0.9375
surrogate, 23, 55.0, 0.9125
surrogate, 24, 59.0, 0.9375
surrogate, 24, 55.0, 0.9125
surrogate, 24, 55.0, 0.9125
surrogate, 24, 55.0, 0.9125
surrogate, 25, 59.0, 0.9375
surrogate, 25, 55.0, 0.9125
surrogate, 25, 55.0, 0.9125
surrogate, 25, 55.0, 0.9125
surrogate, 25, 55.0, 0.9125
surrogate, 26, 59.0, 0.9375
surrogate, 26, 55.0, 0.9125
surrogate, 26, 55.0, 0.9125
surrogate, 26, 55.0, 0.9125
surrogate, 26, 55.0, 0.9125
surrogate, 26, 55.0, 0.9125
surrogate, 27, 59.0, 0.95
surrogate, 27, 55.0, 0.9125
surrogate, 27, 55.0, 0.9125
surrogate, 27, 55.0, 0.9125
surrogate, 27, 55.0, 0.9125
surrogate, 27, 55.0, 0.9125
emulator, 28, 63.0, 0.95
