# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
5.00,6.00,0.94,4.70,10.00,0.02,21.11
5.00,0.00,2.35,14.72,17.33,0.02,28.45
5.00,5.00,3.29,24.62,18.00,0.03,29.11
5.00,7.00,1.41,11.04,17.00,0.02,28.11
5.00,1.00,1.41,10.34,16.00,0.02,27.11
5.00,2.00,2.82,22.56,17.60,0.02,28.71
5.00,4.00,2.82,20.56,18.00,0.03,29.11
5.00,3.00,5.17,44.50,18.00,0.04,29.12
5.00,41.00,0.94,6.11,14.00,0.01,25.11
5.00,34.00,0.94,6.11,16.00,0.02,27.11
5.00,28.00,0.94,5.64,16.00,0.03,27.11
5.00,25.00,0.94,6.58,16.00,0.01,27.11
5.00,40.00,1.41,10.34,14.00,0.03,25.11
5.00,29.00,1.88,14.57,16.67,0.02,27.78
5.00,8.00,3.29,20.32,18.00,0.02,29.11
5.00,26.00,2.82,19.15,18.00,0.02,29.11
5.00,32.00,0.94,10.10,17.00,0.01,28.11
5.00,33.00,0.94,6.11,14.00,0.01,25.11
5.00,36.00,3.29,24.62,18.00,0.03,29.11
5.00,9.00,5.64,49.30,19.20,0.03,30.31
5.00,31.00,9.87,64.23,21.83,0.04,32.95
5.00,70.00,0.94,6.11,16.00,0.02,27.11
5.00,68.00,0.94,5.64,12.00,0.01,23.11
5.00,69.00,0.94,5.64,12.00,0.02,23.11
5.00,64.00,0.94,5.64,12.00,0.02,23.11
5.00,17.00,0.94,6.58,16.00,0.01,27.11
5.00,27.00,0.94,6.58,16.00,0.02,27.11
5.00,18.00,0.94,6.58,16.00,0.01,27.11
5.00,15.00,0.94,5.64,12.00,0.02,23.11
5.00,65.00,0.94,8.69,14.00,0.01,25.11
5.00,45.00,0.94,6.11,14.00,0.01,25.11
5.00,46.00,1.88,12.22,17.00,0.02,28.11
5.00,19.00,0.94,5.17,12.00,0.02,23.11
5.00,39.00,1.88,14.10,16.00,0.02,27.11
5.00,24.00,2.63,23.78,17.20,0.03,28.31
5.00,12.00,1.88,10.10,17.00,0.01,28.11
5.00,30.00,0.94,10.10,17.00,0.01,28.11
5.00,43.00,0.94,6.11,16.00,0.02,27.11
5.00,13.00,1.88,17.54,18.00,0.03,29.11
5.00,44.00,0.94,6.58,16.00,0.01,27.11
5.00,47.00,1.88,16.76,18.00,0.02,29.11
5.00,21.00,0.94,6.11,16.00,0.02,27.11
5.00,58.00,1.41,9.87,17.00,0.01,28.11
5.00,14.00,3.48,24.15,17.60,0.03,28.72
5.00,61.00,1.41,9.87,15.00,0.03,26.11
5.00,53.00,0.94,9.16,16.00,0.01,27.11
5.00,51.00,0.94,5.17,12.00,0.02,23.11
5.00,57.00,1.88,17.39,17.00,0.02,28.11
5.00,23.00,0.94,5.17,12.00,0.02,23.11
5.00,37.00,3.76,27.96,18.33,0.03,29.45
5.00,55.00,3.29,23.50,16.80,0.03,27.91
5.00,42.00,1.88,13.78,16.00,0.02,27.11
