generation,avg_ar,max_ar,min_ar,avg_latency,max_latency,min_latency
1,0.6334375,0.875,0.34375,2013.0713025092307,2816.068628986334,1083.2920692209357
2,0.5946875,0.8125,0.34375,1876.7383317574404,2551.2206150994034,1083.2920692209357
3,0.55875,0.78125,0.3125,1755.5866821870459,2548.5726534385385,835.613364356994
4,0.51875,0.71875,0.3125,1622.9695152737374,2300.4194052504895,835.613364356994
5,0.4909375,0.71875,0.3125,1522.889061258004,2384.151319007131,835.613364356994
6,0.474375,0.75,0.3125,1454.1194447208911,2372.6180755739742,835.613364356994
7,0.435625,0.65625,0.25,1317.9693743849843,2038.826403152222,685.3321335406947
8,0.42375,0.59375,0.25,1288.782605603628,1979.8068583158704,685.3321335406947
9,0.40375,0.625,0.25,1213.9184637760363,1976.5750068853013,685.3321335406947
10,0.37125,0.5625,0.21875,1096.738243525396,1770.9162928591209,684.8531277635625
11,0.369375,0.59375,0.1875,1089.358145723052,1771.407064112921,563.1436116293631
12,0.3565625,0.5,0.1875,1045.3278555402412,1506.3052471960848,563.1436116293631
13,0.338125,0.5,0.1875,990.1739809182473,1523.778871286163,563.1436116293631
14,0.3215625,0.59375,0.1875,946.9956230670574,1846.50904251299,537.4457356104226
15,0.325625,0.5625,0.15625,954.39378317964,1813.6563508562203,471.63040648217503
16,0.30125,0.5,0.125,873.8378918357672,1533.096936764722,306.1831563339846
17,0.299375,0.5,0.125,868.5583548047794,1580.9078816323208,306.1831563339846
18,0.2725,0.46875,0.125,777.4674653885654,1376.741188261724,327.2911821863448
19,0.24625,0.40625,0.125,689.7569206632176,1225.102530416399,309.05200575163786
20,0.2321875,0.375,0.0625,649.2001301631532,1180.8409654492998,191.50580389449473
21,0.2190625,0.40625,0.125,604.9177801561191,1228.179091750731,280.12508003406134
22,0.209375,0.34375,0.09375,565.7686090342376,980.8362185058108,235.7858686901023
23,0.1953125,0.34375,0.09375,514.1647647764112,1019.9587179588839,214.09216998532963
24,0.1909375,0.3125,0.09375,502.6948266267138,900.7082411698696,225.719913240807
25,0.18,0.28125,0.09375,472.36033919572714,862.7107680899863,226.71734713734156
26,0.17125,0.34375,0.0625,449.6929708740243,1016.6884088250407,136.9075287807604
27,0.163125,0.28125,0.03125,418.5859469118116,825.2443106917672,71.5354572604241
28,0.1609375,0.3125,0.0625,418.34750575161337,945.1454276153656,139.08436553998692
29,0.15625,0.3125,0.0625,403.17609397292733,928.5654133119323,140.77599206169464
30,0.1546875,0.28125,0.0625,393.3431163383068,798.8196583111196,127.50192232467042
31,0.1490625,0.28125,0.0625,380.24149863073785,792.5254665950322,145.0789041903773
