method, generation, power, ar
surrogate, 1, 231.0, 1.0
surrogate, 1, 191.0, 0.9583333333333334
surrogate, 1, 182.0, 0.9166666666666666
surrogate, 1, 166.0, 0.875
surrogate, 1, 166.0, 0.875
surrogate, 1, 157.0, 0.6666666666666666
emulator, 1.1, 236.0, 1.0
