method, generation, power, ar
surrogate, 1, 139.0, 1.0
surrogate, 1, 139.0, 1.0
surrogate, 1, 139.0, 1.0
surrogate, 1, 82.0, 0.9166666666666666
surrogate, 1, 82.0, 0.9166666666666666
emulator, 1.1, 140.0, 1.0
