# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
2.00,31.00,6.79,43.81,20.00,0.03,31.11
2.00,5.00,11.11,73.43,24.00,0.04,35.20
2.00,47.00,9.26,69.88,23.00,0.03,34.03
2.00,23.00,11.85,72.57,22.40,0.02,33.60
2.00,3.00,10.64,74.05,23.00,0.02,34.11
2.00,53.00,10.37,66.27,19.20,0.03,30.22
2.00,34.00,13.70,66.27,14.40,0.05,27.06
2.00,14.00,16.93,79.60,13.14,0.07,25.27
2.00,15.00,10.18,52.76,15.00,0.04,26.25
2.00,38.00,19.99,99.22,23.20,0.03,34.53
2.00,44.00,37.02,327.43,25.80,0.13,39.71
2.00,26.00,47.16,388.29,29.09,0.18,44.71
2.00,11.00,57.66,440.75,26.22,0.22,41.44
2.00,12.00,61.09,486.96,26.27,0.25,41.61
2.00,65.00,7.40,35.17,14.00,0.03,25.04
2.00,88.00,5.55,36.10,20.00,0.01,31.25
2.00,48.00,5.55,53.68,24.00,0.01,35.25
2.00,97.00,7.40,66.18,23.00,0.03,34.04
2.00,82.00,16.66,90.09,16.67,0.05,27.91
2.00,99.00,9.26,68.12,22.40,0.02,33.47
2.00,68.00,12.96,84.63,20.57,0.03,31.62
2.00,86.00,18.51,105.15,22.40,0.07,40.81
2.00,42.00,27.50,181.88,17.43,0.10,29.95
2.00,46.00,25.99,198.72,22.92,0.08,34.25
2.00,69.00,48.13,419.05,26.62,0.13,39.87
2.00,54.00,53.07,425.81,24.07,0.24,39.25
2.00,63.00,56.58,476.34,23.20,0.29,39.85
