method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.8566666666666668, 0.9333333333333333, 0.7833333333333333, 76.8, 206.0, 41.0
surrogate, 2, 0.8633333333333331, 0.95, 0.7833333333333333, 58.8, 206.0, 40.0
surrogate, 3, 0.8683333333333334, 0.95, 0.7833333333333333, 58.8, 206.0, 40.0
surrogate, 4, 0.8625, 0.95, 0.7, 73.0, 350.0, 38.0
surrogate, 5, 0.8641666666666665, 0.95, 0.7, 75.25, 350.0, 38.0
surrogate, 6, 0.8616666666666667, 0.95, 0.7, 59.8, 206.0, 38.0
surrogate, 7, 0.8591666666666666, 0.95, 0.7, 63.95, 206.0, 38.0
surrogate, 8, 0.8591666666666666, 0.95, 0.7, 56.85, 140.0, 38.0
surrogate, 9, 0.8675, 0.95, 0.7, 70.8, 319.0, 38.0
surrogate, 10, 0.8674999999999999, 0.95, 0.7, 69.85, 319.0, 38.0
surrogate, 11, 0.8716666666666667, 0.9666666666666667, 0.7, 54.9, 140.0, 38.0
