# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
1.00,0.00,9.40,61.09,20.00,0.02,31.11
1.00,36.00,1.88,15.04,20.00,0.01,31.11
1.00,56.00,1.88,14.10,18.00,0.01,29.11
1.00,4.00,1.88,16.92,24.00,0.01,35.11
1.00,54.00,3.76,29.14,23.00,0.01,34.11
1.00,25.00,3.76,24.91,22.00,0.01,33.11
1.00,17.00,3.76,22.56,20.00,0.01,31.11
1.00,51.00,4.70,38.22,21.33,0.01,32.45
1.00,62.00,3.76,33.21,20.00,0.01,31.11
1.00,66.00,2.82,16.92,24.00,0.01,35.11
1.00,9.00,2.82,23.50,19.00,0.01,30.11
1.00,3.00,8.46,59.78,22.40,0.02,33.51
1.00,18.00,6.58,42.29,16.00,0.02,27.11
1.00,26.00,7.52,45.82,22.00,0.01,33.11
1.00,33.00,6.58,56.20,21.60,0.01,32.71
1.00,37.00,6.58,54.98,16.67,0.02,27.78
1.00,7.00,3.76,31.02,19.33,0.01,30.45
1.00,41.00,6.58,43.70,20.50,0.01,31.61
1.00,21.00,7.52,45.35,20.50,0.01,31.61
1.00,58.00,10.34,80.36,20.50,0.01,31.61
1.00,57.00,1.88,16.92,24.00,0.01,35.11
1.00,10.00,12.22,93.42,19.80,0.02,30.91
1.00,65.00,8.46,58.08,23.20,0.01,34.31
1.00,8.00,10.22,81.77,20.75,0.02,31.86
1.00,42.00,1.88,12.22,14.00,0.01,25.11
1.00,71.00,1.88,13.16,16.00,0.01,27.11
1.00,45.00,2.82,26.79,20.00,0.01,31.11
1.00,28.00,2.82,20.68,16.00,0.01,27.11
1.00,80.00,1.88,15.04,20.00,0.01,31.11
1.00,15.00,1.88,16.92,24.00,0.01,35.11
1.00,31.00,3.76,32.27,19.33,0.01,30.45
1.00,86.00,3.76,25.38,21.00,0.01,32.11
1.00,78.00,5.64,33.84,20.00,0.01,31.11
1.00,67.00,1.88,16.92,24.00,0.01,35.11
1.00,91.00,5.64,35.09,19.33,0.01,30.45
1.00,74.00,4.70,35.25,16.50,0.01,27.61
1.00,79.00,7.52,46.99,20.00,0.01,31.11
1.00,20.00,3.76,27.26,23.00,0.01,34.11
1.00,70.00,5.40,43.47,20.50,0.01,31.61
1.00,75.00,3.76,26.32,23.00,0.01,34.11
1.00,89.00,7.52,55.83,20.80,0.01,31.91
1.00,53.00,2.82,21.15,17.00,0.01,28.11
1.00,39.00,8.46,60.78,19.00,0.01,30.11
1.00,49.00,6.58,55.08,20.80,0.01,31.91
1.00,50.00,9.40,54.83,18.67,0.01,29.78
1.00,88.00,6.58,45.49,18.00,0.01,29.11
1.00,60.00,8.30,66.26,21.33,0.01,32.45
1.00,63.00,2.82,23.50,18.00,0.01,29.11
1.00,44.00,3.76,33.84,20.00,0.01,31.11
1.00,90.00,11.28,76.48,18.25,0.02,29.36
1.00,69.00,7.52,56.58,20.40,0.02,31.51
1.00,76.00,4.46,39.71,19.00,0.01,30.11
1.00,73.00,5.64,48.87,22.50,0.01,33.61
1.00,22.00,9.40,65.48,21.33,0.02,32.45
1.00,64.00,8.46,51.69,18.80,0.02,29.91
1.00,48.00,8.46,61.09,19.00,0.01,30.11
1.00,96.00,11.28,60.31,19.67,0.02,30.78
1.00,72.00,7.52,62.50,19.00,0.01,30.11
1.00,82.00,16.92,136.35,18.27,0.03,29.38
1.00,85.00,13.16,97.09,19.80,0.02,30.91
1.00,35.00,32.90,238.82,23.81,0.03,34.93
1.00,98.00,1.88,16.92,24.00,0.01,35.11
1.00,84.00,1.88,15.04,20.00,0.01,31.11
1.00,93.00,4.70,29.14,24.00,0.01,35.11
1.00,97.00,5.64,43.70,20.00,0.01,31.11
1.00,100.00,8.19,73.31,20.29,0.01,31.40
1.00,83.00,11.28,91.64,22.75,0.02,33.86
1.00,99.00,11.09,95.87,19.40,0.02,30.51
1.00,106.00,4.70,37.91,18.67,0.01,29.78
1.00,105.00,2.82,22.56,19.00,0.01,30.11
1.00,103.00,6.58,39.48,18.50,0.01,29.61
1.00,102.00,6.58,47.46,19.50,0.01,30.61
1.00,108.00,3.76,25.38,19.00,0.01,30.11
1.00,107.00,10.34,71.70,19.14,0.01,30.26
1.00,101.00,9.40,69.24,21.00,0.02,32.11
1.00,117.00,4.70,27.73,22.00,0.01,33.11
1.00,116.00,3.76,24.44,22.00,0.01,33.11
1.00,122.00,2.82,16.92,24.00,0.01,35.11
1.00,121.00,4.70,31.96,20.67,0.01,31.78
1.00,111.00,3.76,28.20,22.00,0.01,33.11
1.00,119.00,3.76,23.50,21.00,0.01,32.11
1.00,114.00,21.62,125.47,21.33,0.02,32.45
1.00,110.00,15.98,126.88,20.31,0.02,31.42
1.00,136.00,3.76,23.50,20.00,0.01,31.11
1.00,123.00,2.82,26.32,21.00,0.01,32.11
1.00,127.00,3.76,24.44,22.00,0.01,33.11
1.00,126.00,4.70,36.66,18.67,0.02,29.78
1.00,134.00,7.52,52.26,20.40,0.02,31.51
1.00,135.00,3.76,22.56,20.00,0.01,31.11
1.00,130.00,4.70,43.23,19.50,0.01,30.61
1.00,137.00,4.70,35.72,22.00,0.01,33.11
1.00,133.00,8.46,53.95,20.80,0.01,31.91
1.00,140.00,2.82,23.97,19.00,0.01,30.11
1.00,129.00,5.64,43.94,21.00,0.01,32.11
1.00,138.00,5.64,48.17,22.00,0.01,33.11
1.00,128.00,5.64,41.59,21.00,0.01,32.11
1.00,124.00,7.52,62.50,19.67,0.01,30.78
1.00,132.00,15.04,114.51,19.00,0.02,30.11
1.00,131.00,15.04,108.84,21.20,0.02,32.31
1.00,152.00,1.88,15.98,22.00,0.01,33.11
1.00,149.00,1.88,9.40,12.00,0.01,23.11
1.00,153.00,4.70,27.73,22.00,0.01,33.11
1.00,167.00,1.88,11.28,12.00,0.01,23.11
1.00,144.00,1.88,15.04,20.00,0.01,31.11
1.00,157.00,1.88,13.16,16.00,0.01,27.11
1.00,142.00,1.88,15.04,20.00,0.01,31.11
1.00,154.00,1.88,15.98,22.00,0.01,33.11
1.00,155.00,5.40,46.29,21.00,0.01,32.11
1.00,163.00,1.88,16.92,24.00,0.01,35.11
1.00,170.00,6.58,43.23,19.00,0.02,30.11
1.00,150.00,5.64,43.00,21.00,0.01,32.11
1.00,145.00,5.64,52.26,19.20,0.02,30.31
1.00,158.00,3.76,29.14,18.67,0.01,29.78
1.00,164.00,6.58,35.09,21.33,0.01,32.45
1.00,161.00,4.70,35.48,17.50,0.01,28.61
1.00,147.00,3.76,36.34,20.67,0.01,31.78
1.00,146.00,5.64,41.59,20.00,0.01,31.11
1.00,183.00,1.88,12.22,16.00,0.01,27.11
1.00,187.00,2.82,16.92,24.00,0.01,35.11
1.00,180.00,1.88,15.98,22.00,0.01,33.11
1.00,192.00,1.88,13.16,16.00,0.01,27.11
1.00,165.00,2.82,23.03,20.00,0.01,31.11
1.00,156.00,2.82,21.62,19.00,0.01,30.11
1.00,190.00,1.88,14.10,20.00,0.01,31.11
1.00,185.00,3.76,21.15,20.00,0.01,31.11
1.00,166.00,1.88,16.92,24.00,0.01,35.11
1.00,196.00,5.64,39.16,22.67,0.01,33.78
1.00,195.00,1.88,15.98,22.00,0.01,33.11
1.00,184.00,4.70,36.34,22.00,0.01,33.11
1.00,181.00,3.76,27.73,24.00,0.01,35.11
1.00,186.00,3.76,31.96,18.67,0.01,29.78
1.00,169.00,7.52,49.34,22.00,0.01,33.11
1.00,193.00,6.58,46.99,18.40,0.01,29.51
1.00,189.00,8.46,51.13,20.40,0.01,31.51
1.00,191.00,8.46,68.45,21.67,0.02,32.78
1.00,177.00,3.76,26.79,22.00,0.01,33.11
1.00,172.00,6.58,49.63,19.60,0.01,30.71
1.00,176.00,3.76,25.38,22.00,0.01,33.11
1.00,194.00,5.64,45.35,21.00,0.01,32.11
1.00,175.00,4.70,37.83,16.00,0.01,27.11
1.00,182.00,15.04,107.99,21.20,0.02,32.31
1.00,171.00,11.28,79.89,19.50,0.02,30.61
1.00,174.00,9.40,65.95,20.33,0.01,31.45
1.00,218.00,1.88,9.40,10.00,0.01,21.11
1.00,197.00,1.88,9.40,10.00,0.01,21.11
1.00,220.00,2.82,16.92,24.00,0.01,35.11
1.00,208.00,2.82,23.03,20.00,0.01,31.11
1.00,207.00,3.76,23.50,20.00,0.01,31.11
1.00,203.00,1.88,14.10,20.00,0.01,31.11
1.00,210.00,3.76,27.73,22.00,0.01,33.11
1.00,209.00,7.52,46.99,22.00,0.01,33.11
1.00,201.00,5.64,44.64,21.00,0.01,32.11
1.00,198.00,3.76,22.09,20.00,0.01,31.11
1.00,200.00,8.46,50.57,19.60,0.01,30.71
1.00,206.00,6.58,49.81,18.40,0.01,29.51
1.00,199.00,8.46,73.31,19.14,0.02,30.25
1.00,221.00,11.28,79.49,21.71,0.02,32.83
1.00,214.00,11.28,69.01,19.71,0.02,30.83
1.00,241.00,2.82,16.92,24.00,0.01,35.11
1.00,213.00,1.88,15.04,20.00,0.01,31.11
1.00,232.00,1.88,13.16,18.00,0.01,29.11
1.00,229.00,1.88,15.04,20.00,0.01,31.11
1.00,240.00,2.82,16.92,24.00,0.01,35.11
1.00,237.00,1.88,15.98,22.00,0.01,33.11
1.00,222.00,1.88,16.92,24.00,0.01,35.11
1.00,228.00,2.82,16.92,24.00,0.01,35.11
1.00,225.00,1.88,16.92,24.00,0.01,35.11
1.00,231.00,1.88,15.98,22.00,0.01,33.11
1.00,224.00,3.76,22.56,21.00,0.01,32.11
1.00,239.00,7.52,58.59,19.00,0.01,30.11
1.00,223.00,10.34,73.85,20.86,0.02,31.97
1.00,235.00,9.40,74.79,20.57,0.01,31.68
1.00,244.00,2.82,28.51,17.33,0.01,28.45
1.00,215.00,4.70,35.01,17.50,0.01,28.61
1.00,234.00,5.64,45.35,20.50,0.01,31.61
1.00,238.00,6.58,53.57,21.60,0.01,32.71
1.00,230.00,10.34,66.10,22.00,0.01,33.11
1.00,219.00,12.22,87.83,18.89,0.02,30.00
1.00,226.00,13.16,102.54,20.80,0.02,31.91
1.00,254.00,1.88,16.92,24.00,0.01,35.11
1.00,252.00,1.88,19.74,18.00,0.01,29.11
1.00,249.00,3.76,25.38,20.00,0.01,31.11
1.00,245.00,3.76,23.50,20.00,0.01,31.11
1.00,253.00,1.88,15.04,20.00,0.01,31.11
1.00,246.00,4.70,33.84,21.33,0.01,32.45
1.00,243.00,3.76,23.03,17.00,0.01,28.11
1.00,248.00,11.28,80.24,20.00,0.02,31.11
1.00,250.00,12.22,92.94,20.89,0.02,32.00
1.00,259.00,1.88,14.10,20.00,0.01,31.11
1.00,267.00,1.88,15.98,22.00,0.01,33.11
1.00,271.00,1.88,15.04,20.00,0.01,31.11
1.00,265.00,1.88,15.04,20.00,0.01,31.11
1.00,272.00,1.88,10.34,12.00,0.01,23.11
1.00,266.00,1.88,15.04,20.00,0.01,31.11
1.00,269.00,2.82,16.92,24.00,0.01,35.11
