method, generation, power, ar
surrogate, 1, 243.0, 1.0
surrogate, 1, 235.0, 0.9666666666666667
surrogate, 1, 211.0, 0.9333333333333333
surrogate, 1, 211.0, 0.9333333333333333
surrogate, 1, 210.0, 0.9
surrogate, 1, 193.0, 0.8333333333333334
surrogate, 1, 122.0, 0.8
emulator, 1.1, 249.0, 1.0
