# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
151.00,10.00,1.85,7.40,8.00,0.06,20.99
151.00,18.00,1.85,7.40,8.00,0.06,20.99
151.00,1.00,1.85,7.40,8.00,0.06,20.99
151.00,4.00,1.85,7.40,8.00,0.06,20.99
151.00,15.00,1.85,7.40,8.00,0.06,20.99
151.00,7.00,1.85,7.40,8.00,0.06,20.99
151.00,9.00,1.85,7.40,8.00,0.06,20.99
151.00,0.00,1.85,7.40,8.00,0.06,20.99
151.00,11.00,1.85,7.40,8.00,0.06,20.99
151.00,21.00,1.85,7.40,8.00,0.06,20.99
151.00,12.00,1.85,7.40,8.00,0.06,20.99
151.00,13.00,1.85,7.40,8.00,0.06,20.99
151.00,5.00,7.40,59.01,15.00,0.06,27.38
151.00,17.00,5.55,39.25,14.80,0.07,27.49
151.00,2.00,1.85,7.40,8.00,0.06,20.99
151.00,3.00,5.55,36.47,13.60,0.06,26.19
151.00,14.00,7.40,59.01,15.00,0.06,27.38
151.00,6.00,15.74,107.68,18.17,0.09,31.41
151.00,53.00,1.85,7.40,8.00,0.06,20.99
151.00,43.00,1.85,7.40,8.00,0.06,20.99
151.00,39.00,1.85,7.40,8.00,0.06,20.99
151.00,22.00,1.85,7.40,8.00,0.06,20.99
151.00,26.00,1.85,7.40,8.00,0.06,20.99
151.00,32.00,1.85,7.40,8.00,0.06,20.99
151.00,35.00,1.85,7.40,8.00,0.06,20.99
151.00,16.00,1.85,7.40,8.00,0.06,20.99
151.00,33.00,1.85,7.40,8.00,0.06,20.99
151.00,34.00,1.85,7.40,8.00,0.06,20.99
151.00,29.00,1.85,7.40,8.00,0.06,20.99
151.00,55.00,1.85,7.40,8.00,0.06,20.99
151.00,27.00,1.85,7.40,8.00,0.06,20.99
151.00,8.00,1.85,7.40,8.00,0.06,20.99
151.00,28.00,1.85,7.40,8.00,0.06,20.99
151.00,23.00,1.85,7.40,8.00,0.06,20.99
151.00,40.00,1.85,7.40,8.00,0.06,20.99
151.00,20.00,1.85,7.40,8.00,0.06,20.99
151.00,36.00,1.85,7.40,8.00,0.06,20.99
151.00,50.00,1.85,7.40,8.00,0.06,20.99
151.00,37.00,1.85,7.40,8.00,0.06,20.99
151.00,52.00,1.85,7.40,8.00,0.06,20.99
151.00,24.00,1.85,7.40,8.00,0.06,20.99
