# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
3.00,3.00,6.79,46.90,13.33,0.01,24.45
3.00,1.00,14.81,84.69,21.00,0.01,32.11
3.00,0.00,22.21,156.56,21.43,0.02,32.54
3.00,41.00,3.70,22.21,12.00,0.01,23.11
3.00,14.00,9.26,69.73,20.67,0.01,31.78
3.00,19.00,3.70,37.95,18.00,0.01,29.11
3.00,37.00,6.79,53.07,15.33,0.01,26.45
3.00,7.00,12.96,94.87,20.50,0.01,31.61
3.00,15.00,11.11,88.86,21.00,0.02,32.11
3.00,25.00,3.70,20.36,10.00,0.01,21.11
3.00,36.00,3.70,45.35,19.00,0.01,30.11
3.00,40.00,3.70,25.92,16.00,0.01,27.11
3.00,16.00,5.55,42.58,19.00,0.01,30.11
3.00,13.00,12.96,117.24,18.00,0.02,29.11
3.00,10.00,12.96,94.04,18.00,0.01,29.11
3.00,12.00,14.81,101.45,20.80,0.01,31.91
3.00,27.00,9.26,66.64,19.33,0.01,30.45
3.00,20.00,18.51,131.43,20.33,0.02,31.45
3.00,11.00,8.79,79.60,20.00,0.01,31.11
3.00,18.00,7.40,54.30,18.00,0.01,29.11
3.00,42.00,31.47,175.40,21.25,0.02,32.37
3.00,30.00,22.21,152.49,20.00,0.02,31.11
3.00,6.00,18.51,104.41,17.20,0.05,28.31
3.00,22.00,10.74,97.37,19.20,0.01,30.31
3.00,34.00,11.11,81.45,20.00,0.01,31.11
3.00,8.00,12.59,102.56,20.40,0.01,31.51
3.00,33.00,14.81,111.07,22.00,0.01,33.11
3.00,26.00,12.96,103.67,20.00,0.01,31.11
3.00,21.00,14.81,111.81,22.00,0.01,33.11
3.00,43.00,14.81,129.27,19.33,0.02,30.45
3.00,5.00,25.92,198.45,20.00,0.02,31.11
3.00,4.00,16.66,122.49,21.00,0.01,32.11
3.00,28.00,18.51,130.82,20.33,0.01,31.45
3.00,9.00,18.51,145.45,21.71,0.02,32.83
3.00,35.00,31.47,221.59,22.00,0.02,33.12
3.00,38.00,21.29,154.81,20.25,0.03,31.36
3.00,2.00,31.47,229.38,20.73,0.03,31.84
3.00,44.00,3.70,27.77,18.00,0.01,29.11
3.00,63.00,5.55,39.80,19.00,0.01,30.11
3.00,32.00,7.40,59.86,19.33,0.01,30.45
3.00,56.00,11.11,66.64,19.33,0.01,30.45
3.00,55.00,9.26,78.68,19.50,0.01,30.61
3.00,29.00,3.70,25.92,16.00,0.01,27.11
3.00,54.00,16.66,92.19,18.80,0.02,29.91
3.00,49.00,5.55,39.80,18.00,0.01,29.11
3.00,39.00,5.55,49.06,20.00,0.01,31.11
3.00,60.00,14.81,113.85,20.00,0.01,31.11
3.00,48.00,14.81,115.39,19.33,0.01,30.45
3.00,23.00,20.36,165.02,22.57,0.02,33.68
3.00,31.00,9.26,67.26,21.33,0.01,32.45
3.00,46.00,24.07,158.28,19.50,0.02,30.62
3.00,64.00,11.11,81.82,16.00,0.02,27.11
3.00,66.00,22.21,173.39,20.67,0.02,31.78
3.00,57.00,11.11,80.99,19.50,0.01,30.61
3.00,51.00,10.64,87.47,20.50,0.01,31.61
3.00,24.00,24.07,156.03,21.43,0.03,32.54
3.00,62.00,16.66,121.56,19.00,0.02,30.11
3.00,45.00,18.51,136.72,19.43,0.02,30.54
3.00,52.00,18.51,131.13,20.00,0.03,31.11
3.00,47.00,23.37,162.21,21.00,0.02,32.11
3.00,50.00,20.36,157.12,19.25,0.02,30.36
3.00,53.00,29.62,245.44,21.33,0.02,32.45
3.00,17.00,37.02,261.73,21.23,0.02,32.35
3.00,65.00,37.29,296.06,22.14,0.04,33.26
3.00,61.00,3.70,24.07,14.00,0.01,25.11
3.00,59.00,9.26,69.11,20.67,0.01,31.78
3.00,58.00,25.92,214.74,20.60,0.03,31.71
3.00,68.00,3.70,29.62,20.00,0.01,31.11
3.00,74.00,5.55,44.43,18.00,0.01,29.11
3.00,72.00,3.70,22.21,12.00,0.01,23.11
3.00,77.00,9.26,68.49,20.00,0.01,31.11
3.00,73.00,11.11,63.56,20.00,0.01,31.11
3.00,71.00,11.11,81.92,19.00,0.02,30.11
3.00,70.00,9.26,77.75,19.50,0.01,30.61
3.00,76.00,3.70,38.88,19.00,0.01,30.11
3.00,67.00,11.11,68.49,20.67,0.01,31.78
3.00,69.00,20.36,164.06,21.00,0.02,32.11
3.00,75.00,18.25,146.24,20.86,0.02,31.97
3.00,78.00,37.02,247.39,22.73,0.03,33.85
3.00,83.00,3.70,27.77,18.00,0.01,29.11
3.00,87.00,9.26,68.49,20.00,0.01,31.11
3.00,84.00,12.96,80.99,20.00,0.01,31.11
3.00,79.00,12.96,105.52,20.80,0.01,31.91
3.00,82.00,14.81,94.78,19.60,0.01,30.71
3.00,81.00,14.81,99.96,19.20,0.02,30.31
3.00,80.00,15.60,132.49,18.00,0.02,29.11
3.00,85.00,27.77,182.03,20.67,0.02,31.78
3.00,88.00,3.70,27.77,18.00,0.01,29.11
3.00,91.00,9.26,71.58,20.67,0.01,31.78
3.00,86.00,18.51,136.99,22.33,0.01,33.45
3.00,89.00,22.21,159.47,20.86,0.02,31.97
3.00,93.00,18.25,146.24,20.86,0.02,31.97
3.00,106.00,3.70,24.07,14.00,0.01,25.11
3.00,99.00,3.70,27.77,18.00,0.01,29.11
3.00,96.00,3.70,27.77,18.00,0.01,29.11
3.00,95.00,7.40,45.35,16.00,0.01,27.11
3.00,103.00,11.11,83.77,21.00,0.01,32.11
3.00,92.00,16.66,138.05,20.00,0.01,31.11
3.00,102.00,11.11,88.39,20.50,0.01,31.61
3.00,94.00,18.51,111.81,21.20,0.02,32.31
3.00,90.00,16.66,133.90,22.00,0.02,33.11
3.00,100.00,46.28,317.61,23.43,0.03,34.56
3.00,111.00,11.11,74.66,21.33,0.01,32.45
3.00,101.00,18.51,142.81,21.14,0.02,32.26
3.00,98.00,7.40,50.91,20.00,0.01,31.11
3.00,108.00,22.21,123.41,19.00,0.02,30.11
3.00,97.00,33.32,253.00,21.83,0.03,32.95
3.00,114.00,22.21,161.05,18.22,0.02,29.34
3.00,109.00,25.92,161.52,19.50,0.02,30.62
3.00,104.00,16.66,120.02,19.33,0.01,30.45
3.00,113.00,29.62,239.98,22.00,0.03,33.12
3.00,105.00,18.51,148.36,20.29,0.02,31.40
3.00,110.00,31.47,241.16,23.27,0.02,34.39
3.00,107.00,35.17,255.77,22.33,0.03,33.45
3.00,123.00,3.70,25.92,18.00,0.01,29.11
3.00,137.00,3.70,25.92,18.00,0.01,29.11
3.00,119.00,3.70,24.07,16.00,0.01,27.11
3.00,142.00,3.70,25.92,16.00,0.01,27.11
3.00,125.00,7.40,42.58,13.00,0.01,24.11
3.00,124.00,7.40,59.24,20.00,0.01,31.11
3.00,118.00,3.70,27.77,18.00,0.01,29.11
3.00,128.00,11.11,66.03,21.33,0.01,32.45
3.00,127.00,11.11,88.39,20.00,0.02,31.11
3.00,133.00,7.40,43.50,16.00,0.01,27.11
3.00,131.00,5.55,43.50,16.00,0.01,27.11
3.00,117.00,12.96,98.11,17.60,0.01,28.71
3.00,122.00,18.51,120.33,21.00,0.02,32.11
3.00,138.00,7.40,56.46,20.00,0.01,31.11
3.00,140.00,16.66,100.33,19.60,0.01,30.71
3.00,135.00,9.26,72.81,19.33,0.02,30.45
3.00,134.00,12.96,76.36,19.00,0.01,30.11
3.00,120.00,25.92,181.42,20.67,0.03,31.78
3.00,126.00,11.11,95.15,18.00,0.01,29.11
3.00,136.00,20.36,138.05,19.71,0.02,30.83
3.00,112.00,5.55,49.06,20.00,0.01,31.11
3.00,121.00,18.51,152.49,18.75,0.02,29.86
3.00,115.00,37.02,228.25,23.60,0.02,34.72
3.00,116.00,33.32,251.76,21.50,0.03,32.62
3.00,166.00,3.70,27.77,18.00,0.01,29.11
3.00,152.00,3.70,24.07,14.00,0.01,25.11
3.00,156.00,3.70,27.77,18.00,0.01,29.11
3.00,162.00,3.70,24.07,14.00,0.01,25.11
3.00,167.00,11.11,83.30,22.67,0.02,33.78
3.00,163.00,7.40,62.32,18.67,0.01,29.78
3.00,165.00,12.96,90.25,19.50,0.02,30.61
3.00,157.00,7.40,53.07,16.00,0.01,27.11
3.00,132.00,5.55,42.58,17.00,0.01,28.11
3.00,164.00,12.59,94.78,19.60,0.01,30.71
3.00,145.00,12.96,92.10,22.00,0.01,33.11
3.00,143.00,12.96,86.27,16.40,0.02,27.51
3.00,154.00,12.96,74.51,15.50,0.02,26.61
3.00,139.00,14.81,89.60,18.00,0.02,29.11
3.00,169.00,18.51,124.03,20.33,0.01,31.45
3.00,150.00,7.40,51.22,17.33,0.01,28.45
3.00,141.00,12.96,92.93,19.60,0.01,30.71
3.00,146.00,11.11,80.99,20.50,0.01,31.61
3.00,130.00,12.96,86.27,16.40,0.02,27.51
3.00,147.00,12.96,93.95,21.00,0.02,32.11
3.00,153.00,11.11,96.26,21.00,0.02,32.11
