method, generation, power, ar
surrogate, 1, 81.0, 1.0
surrogate, 1, 81.0, 1.0
surrogate, 1, 65.0, 0.8333333333333334
surrogate, 1, 64.0, 0.5
emulator, 1.1, 115.0, 1.0
