method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.8775000000000001, 0.9333333333333333, 0.7833333333333333, 2951.35, 4190.0, 1036.0
surrogate, 2, 0.8741666666666668, 0.95, 0.7833333333333333, 2166.0, 3913.0, 712.0
surrogate, 3, 0.8683333333333334, 0.95, 0.7833333333333333, 1750.0, 3525.0, 696.0
surrogate, 4, 0.8733333333333333, 0.95, 0.8, 1665.7, 3525.0, 177.0
surrogate, 5, 0.8683333333333334, 0.95, 0.7333333333333333, 1451.0, 3525.0, 160.0
surrogate, 6, 0.86, 0.95, 0.7333333333333333, 1375.15, 3525.0, 160.0
surrogate, 7, 0.8616666666666667, 0.95, 0.7333333333333333, 1327.95, 3525.0, 156.0
surrogate, 8, 0.8625, 0.95, 0.7333333333333333, 1319.9, 3528.0, 156.0
surrogate, 9, 0.8633333333333333, 0.95, 0.7333333333333333, 1383.45, 3528.0, 156.0
surrogate, 10, 0.8625, 0.95, 0.7333333333333333, 1331.1, 3528.0, 156.0
surrogate, 11, 0.8658333333333333, 0.95, 0.7333333333333333, 1346.15, 3528.0, 156.0
surrogate, 12, 0.8666666666666666, 0.9833333333333333, 0.7333333333333333, 1320.65, 3528.0, 156.0
surrogate, 13, 0.8741666666666665, 0.9833333333333333, 0.7333333333333333, 1287.6, 3528.0, 156.0
surrogate, 14, 0.8733333333333333, 0.9833333333333333, 0.7333333333333333, 1343.25, 3528.0, 156.0
surrogate, 15, 0.8733333333333333, 0.9833333333333333, 0.7333333333333333, 1304.05, 3528.0, 156.0
surrogate, 16, 0.875, 0.9833333333333333, 0.7333333333333333, 1276.45, 3525.0, 156.0
surrogate, 17, 0.8766666666666666, 0.9833333333333333, 0.7333333333333333, 1248.45, 3525.0, 156.0
surrogate, 18, 0.8791666666666667, 0.9833333333333333, 0.7333333333333333, 1251.6, 3525.0, 156.0
surrogate, 19, 0.8800000000000001, 0.9833333333333333, 0.7666666666666667, 1145.75, 3525.0, 93.0
surrogate, 20, 0.8783333333333333, 0.9833333333333333, 0.7666666666666667, 1140.25, 3525.0, 93.0
surrogate, 21, 0.8800000000000001, 0.9833333333333333, 0.7666666666666667, 1140.25, 3525.0, 93.0
surrogate, 22, 0.8800000000000001, 0.9833333333333333, 0.7666666666666667, 1096.0, 3525.0, 93.0
surrogate, 23, 0.8800000000000001, 0.9833333333333333, 0.7666666666666667, 1094.5, 3525.0, 93.0
surrogate, 24, 0.8841666666666667, 0.9833333333333333, 0.7666666666666667, 1142.3, 3525.0, 93.0
surrogate, 25, 0.8883333333333333, 0.9833333333333333, 0.7666666666666667, 1301.75, 3525.0, 93.0
surrogate, 26, 0.8883333333333333, 0.9833333333333333, 0.7666666666666667, 1301.5, 3525.0, 93.0
surrogate, 27, 0.8833333333333332, 0.9833333333333333, 0.7666666666666667, 1249.7, 3525.0, 93.0
surrogate, 28, 0.8833333333333332, 0.9833333333333333, 0.7666666666666667, 1247.7, 3525.0, 93.0
surrogate, 29, 0.8808333333333331, 0.9833333333333333, 0.7666666666666667, 1194.4, 3525.0, 93.0
surrogate, 30, 0.8825000000000001, 0.9833333333333333, 0.7833333333333333, 1192.3, 3525.0, 93.0
surrogate, 31, 0.8825000000000001, 0.9833333333333333, 0.7833333333333333, 1192.3, 3525.0, 93.0
surrogate, 32, 0.8733333333333333, 0.9833333333333333, 0.7666666666666667, 1023.2, 3499.0, 93.0
surrogate, 33, 0.8816666666666666, 0.9833333333333333, 0.7833333333333333, 1117.35, 3499.0, 93.0
surrogate, 34, 0.8816666666666666, 0.9833333333333333, 0.7833333333333333, 1117.35, 3499.0, 93.0
surrogate, 35, 0.875, 0.9833333333333333, 0.7833333333333333, 941.8, 3499.0, 93.0
surrogate, 36, 0.8825, 0.9833333333333333, 0.7833333333333333, 1104.0, 3502.0, 93.0
surrogate, 37, 0.8825, 0.9833333333333333, 0.7833333333333333, 1104.0, 3502.0, 93.0
surrogate, 38, 0.8825, 0.9833333333333333, 0.7833333333333333, 1104.0, 3502.0, 93.0
surrogate, 39, 0.8825, 0.9833333333333333, 0.7833333333333333, 1102.8, 3502.0, 93.0
surrogate, 40, 0.8825, 0.9833333333333333, 0.7833333333333333, 1102.8, 3502.0, 93.0
surrogate, 41, 0.8733333333333333, 0.9833333333333333, 0.7666666666666667, 934.1, 3499.0, 93.0
surrogate, 42, 0.8733333333333333, 0.9833333333333333, 0.7666666666666667, 930.95, 3499.0, 93.0
surrogate, 43, 0.8766666666666667, 0.9833333333333333, 0.7666666666666667, 946.75, 3499.0, 93.0
surrogate, 44, 0.8766666666666667, 0.9833333333333333, 0.7666666666666667, 946.75, 3499.0, 93.0
surrogate, 45, 0.8766666666666667, 0.9833333333333333, 0.7666666666666667, 946.75, 3499.0, 93.0
surrogate, 46, 0.8766666666666667, 0.9833333333333333, 0.7666666666666667, 924.85, 3499.0, 93.0
surrogate, 47, 0.8774999999999998, 0.9833333333333333, 0.7666666666666667, 924.65, 3499.0, 93.0
surrogate, 48, 0.8774999999999998, 0.9833333333333333, 0.7666666666666667, 924.65, 3499.0, 93.0
surrogate, 49, 0.8774999999999998, 0.9833333333333333, 0.7666666666666667, 924.65, 3499.0, 93.0
surrogate, 50, 0.8766666666666666, 0.9833333333333333, 0.75, 923.25, 3499.0, 93.0
surrogate, 51, 0.8766666666666666, 0.9833333333333333, 0.75, 923.25, 3499.0, 93.0
surrogate, 52, 0.8750000000000002, 0.9833333333333333, 0.75, 876.05, 3499.0, 93.0
surrogate, 53, 0.8750000000000002, 0.9833333333333333, 0.75, 876.05, 3499.0, 93.0
surrogate, 54, 0.8750000000000002, 0.9833333333333333, 0.75, 876.05, 3499.0, 93.0
surrogate, 55, 0.8758333333333332, 0.9833333333333333, 0.75, 876.05, 3499.0, 93.0
surrogate, 56, 0.8758333333333332, 0.9833333333333333, 0.75, 876.05, 3499.0, 93.0
surrogate, 57, 0.8766666666666667, 0.9833333333333333, 0.75, 878.3, 3499.0, 93.0
surrogate, 58, 0.8766666666666667, 0.9833333333333333, 0.75, 878.3, 3499.0, 93.0
surrogate, 59, 0.8766666666666667, 0.9833333333333333, 0.75, 876.55, 3499.0, 93.0
surrogate, 60, 0.8766666666666667, 0.9833333333333333, 0.75, 876.55, 3499.0, 93.0
surrogate, 61, 0.8816666666666666, 0.9833333333333333, 0.75, 935.85, 3499.0, 93.0
surrogate, 62, 0.8825000000000001, 0.9833333333333333, 0.75, 1033.8, 3544.0, 93.0
surrogate, 63, 0.8825000000000001, 0.9833333333333333, 0.75, 1027.95, 3544.0, 93.0
surrogate, 64, 0.8825000000000001, 0.9833333333333333, 0.75, 1027.95, 3544.0, 93.0
surrogate, 65, 0.8816666666666666, 0.9833333333333333, 0.75, 981.35, 3499.0, 93.0
surrogate, 66, 0.8816666666666666, 0.9833333333333333, 0.75, 981.35, 3499.0, 93.0
surrogate, 67, 0.8816666666666666, 0.9833333333333333, 0.75, 936.6, 3499.0, 93.0
surrogate, 68, 0.8816666666666666, 0.9833333333333333, 0.75, 936.6, 3499.0, 93.0
surrogate, 69, 0.8816666666666666, 0.9833333333333333, 0.75, 936.6, 3499.0, 93.0
surrogate, 70, 0.8800000000000001, 0.9833333333333333, 0.75, 936.4, 3499.0, 93.0
surrogate, 71, 0.8833333333333334, 0.9833333333333333, 0.75, 938.25, 3499.0, 93.0
surrogate, 72, 0.8833333333333332, 0.9833333333333333, 0.75, 938.25, 3499.0, 93.0
surrogate, 73, 0.8833333333333332, 0.9833333333333333, 0.75, 938.25, 3499.0, 93.0
surrogate, 74, 0.8833333333333332, 0.9833333333333333, 0.75, 938.25, 3499.0, 93.0
surrogate, 75, 0.8833333333333332, 0.9833333333333333, 0.75, 938.25, 3499.0, 93.0
surrogate, 76, 0.8791666666666667, 0.9833333333333333, 0.75, 867.8, 3499.0, 93.0
surrogate, 77, 0.8866666666666665, 0.9833333333333333, 0.75, 1038.15, 3619.0, 93.0
surrogate, 78, 0.8866666666666665, 0.9833333333333333, 0.75, 1038.15, 3619.0, 93.0
surrogate, 79, 0.8866666666666665, 0.9833333333333333, 0.75, 1038.15, 3619.0, 93.0
