method, generation, latency, ar
surrogate, 1, 46.0, 0.7875
surrogate, 2, 46.0, 0.825
surrogate, 3, 49.0, 0.8625
surrogate, 3, 46.0, 0.825
surrogate, 4, 49.0, 0.8625
surrogate, 4, 46.0, 0.825
surrogate, 4, 45.0, 0.725
surrogate, 5, 47.0, 0.8625
surrogate, 5, 46.0, 0.825
surrogate, 5, 45.0, 0.725
surrogate, 6, 47.0, 0.8625
surrogate, 6, 46.0, 0.825
surrogate, 6, 45.0, 0.7375
surrogate, 7, 47.0, 0.8625
surrogate, 7, 46.0, 0.8375
surrogate, 7, 45.0, 0.7375
surrogate, 8, 47.0, 0.8625
surrogate, 8, 46.0, 0.8375
surrogate, 8, 45.0, 0.7375
surrogate, 8, 44.0, 0.6875
surrogate, 9, 47.0, 0.8625
surrogate, 9, 46.0, 0.8375
surrogate, 9, 45.0, 0.7375
surrogate, 9, 44.0, 0.6875
surrogate, 10, 47.0, 0.8625
surrogate, 10, 46.0, 0.8375
surrogate, 10, 45.0, 0.7375
surrogate, 10, 44.0, 0.6875
surrogate, 11, 47.0, 0.8625
surrogate, 11, 46.0, 0.8375
surrogate, 11, 45.0, 0.7375
surrogate, 11, 44.0, 0.6875
surrogate, 12, 47.0, 0.8625
surrogate, 12, 46.0, 0.8375
surrogate, 12, 45.0, 0.7375
surrogate, 12, 44.0, 0.6875
surrogate, 13, 47.0, 0.8625
surrogate, 13, 46.0, 0.8375
surrogate, 13, 45.0, 0.7875
surrogate, 13, 44.0, 0.6875
surrogate, 14, 47.0, 0.8625
surrogate, 14, 46.0, 0.8375
surrogate, 14, 45.0, 0.7875
surrogate, 14, 44.0, 0.6875
surrogate, 15, 47.0, 0.8625
surrogate, 15, 46.0, 0.8375
surrogate, 15, 45.0, 0.7875
surrogate, 15, 44.0, 0.6875
surrogate, 16, 47.0, 0.8625
surrogate, 16, 46.0, 0.8375
surrogate, 16, 45.0, 0.7875
surrogate, 16, 44.0, 0.6875
surrogate, 17, 47.0, 0.8625
surrogate, 17, 46.0, 0.8375
surrogate, 17, 45.0, 0.7875
surrogate, 17, 44.0, 0.6875
surrogate, 18, 47.0, 0.9
surrogate, 18, 46.0, 0.8375
surrogate, 18, 45.0, 0.825
surrogate, 18, 44.0, 0.6875
surrogate, 19, 47.0, 0.9
surrogate, 19, 46.0, 0.8375
surrogate, 19, 45.0, 0.825
surrogate, 19, 44.0, 0.6875
surrogate, 20, 47.0, 0.9
surrogate, 20, 46.0, 0.85
surrogate, 20, 45.0, 0.825
surrogate, 20, 44.0, 0.6875
surrogate, 21, 47.0, 0.9
surrogate, 21, 46.0, 0.85
surrogate, 21, 45.0, 0.825
surrogate, 21, 44.0, 0.6875
surrogate, 22, 47.0, 0.9
surrogate, 22, 46.0, 0.85
surrogate, 22, 45.0, 0.825
surrogate, 22, 44.0, 0.6875
surrogate, 23, 47.0, 0.9
surrogate, 23, 46.0, 0.85
surrogate, 23, 45.0, 0.825
surrogate, 23, 44.0, 0.6875
surrogate, 24, 47.0, 0.9
surrogate, 24, 46.0, 0.85
surrogate, 24, 45.0, 0.825
surrogate, 24, 44.0, 0.6875
surrogate, 25, 47.0, 0.9
surrogate, 25, 46.0, 0.85
surrogate, 25, 45.0, 0.825
surrogate, 25, 44.0, 0.6875
surrogate, 26, 47.0, 0.9
surrogate, 26, 46.0, 0.85
surrogate, 26, 45.0, 0.825
surrogate, 26, 44.0, 0.6875
surrogate, 27, 47.0, 0.9
surrogate, 27, 46.0, 0.85
surrogate, 27, 45.0, 0.825
surrogate, 27, 42.0, 0.7125
surrogate, 28, 47.0, 0.9
surrogate, 28, 46.0, 0.85
surrogate, 28, 45.0, 0.825
surrogate, 28, 42.0, 0.7125
surrogate, 29, 47.0, 0.9
surrogate, 29, 46.0, 0.85
surrogate, 29, 45.0, 0.825
surrogate, 29, 42.0, 0.7125
surrogate, 30, 47.0, 0.9
surrogate, 30, 46.0, 0.85
surrogate, 30, 45.0, 0.825
surrogate, 30, 44.0, 0.8
surrogate, 30, 42.0, 0.7125
surrogate, 31, 47.0, 0.9
surrogate, 31, 46.0, 0.85
surrogate, 31, 45.0, 0.825
surrogate, 31, 44.0, 0.8
surrogate, 31, 42.0, 0.7125
surrogate, 32, 47.0, 0.9
surrogate, 32, 46.0, 0.85
surrogate, 32, 45.0, 0.825
surrogate, 32, 45.0, 0.825
surrogate, 32, 44.0, 0.8
surrogate, 32, 42.0, 0.7125
surrogate, 32, 39.0, 0.35
surrogate, 33, 47.0, 0.9
surrogate, 33, 46.0, 0.85
surrogate, 33, 45.0, 0.8375
surrogate, 33, 44.0, 0.8
surrogate, 33, 42.0, 0.7125
surrogate, 33, 39.0, 0.35
surrogate, 34, 48.0, 0.9375
surrogate, 34, 47.0, 0.9
surrogate, 34, 46.0, 0.875
surrogate, 34, 45.0, 0.8375
surrogate, 34, 44.0, 0.8
surrogate, 34, 42.0, 0.7125
surrogate, 34, 40.0, 0.6375
surrogate, 34, 39.0, 0.5875
surrogate, 35, 48.0, 0.9375
surrogate, 35, 47.0, 0.9
surrogate, 35, 46.0, 0.875
surrogate, 35, 45.0, 0.8375
surrogate, 35, 44.0, 0.8
surrogate, 35, 42.0, 0.7125
surrogate, 35, 40.0, 0.6375
surrogate, 35, 39.0, 0.5875
surrogate, 36, 48.0, 0.9375
surrogate, 36, 47.0, 0.9
surrogate, 36, 46.0, 0.875
surrogate, 36, 45.0, 0.8375
surrogate, 36, 44.0, 0.8
surrogate, 36, 38.0, 0.725
surrogate, 37, 48.0, 0.9375
surrogate, 37, 47.0, 0.9
surrogate, 37, 46.0, 0.875
surrogate, 37, 45.0, 0.8375
surrogate, 37, 44.0, 0.8
surrogate, 37, 38.0, 0.725
surrogate, 38, 48.0, 0.9375
surrogate, 38, 47.0, 0.9
surrogate, 38, 46.0, 0.875
surrogate, 38, 45.0, 0.8375
surrogate, 38, 44.0, 0.8
surrogate, 38, 38.0, 0.725
surrogate, 38, 36.0, 0.6
surrogate, 39, 48.0, 0.9375
surrogate, 39, 47.0, 0.9
surrogate, 39, 46.0, 0.875
surrogate, 39, 45.0, 0.8375
surrogate, 39, 44.0, 0.8
surrogate, 39, 38.0, 0.725
surrogate, 39, 36.0, 0.6
surrogate, 40, 48.0, 0.9375
surrogate, 40, 47.0, 0.9
surrogate, 40, 46.0, 0.875
surrogate, 40, 45.0, 0.8375
surrogate, 40, 44.0, 0.8
surrogate, 40, 38.0, 0.725
surrogate, 40, 37.0, 0.6625
surrogate, 40, 36.0, 0.6125
surrogate, 41, 48.0, 0.9375
surrogate, 41, 47.0, 0.9
surrogate, 41, 46.0, 0.875
surrogate, 41, 45.0, 0.8375
surrogate, 41, 44.0, 0.8
surrogate, 41, 38.0, 0.725
surrogate, 41, 37.0, 0.6625
surrogate, 41, 36.0, 0.6125
surrogate, 42, 48.0, 0.9375
surrogate, 42, 47.0, 0.9
surrogate, 42, 46.0, 0.875
surrogate, 42, 45.0, 0.8375
surrogate, 42, 45.0, 0.8375
surrogate, 42, 44.0, 0.8
surrogate, 42, 38.0, 0.725
surrogate, 42, 38.0, 0.725
surrogate, 42, 37.0, 0.6625
surrogate, 42, 36.0, 0.6125
surrogate, 43, 48.0, 0.9375
surrogate, 43, 47.0, 0.9
surrogate, 43, 44.0, 0.875
surrogate, 43, 38.0, 0.725
surrogate, 43, 38.0, 0.725
surrogate, 43, 37.0, 0.7
surrogate, 43, 36.0, 0.6125
surrogate, 44, 48.0, 0.9375
surrogate, 44, 47.0, 0.9
surrogate, 44, 44.0, 0.875
surrogate, 44, 38.0, 0.725
surrogate, 44, 38.0, 0.725
surrogate, 44, 37.0, 0.7
surrogate, 44, 36.0, 0.6125
surrogate, 44, 32.0, 0.1
surrogate, 45, 48.0, 0.9375
surrogate, 45, 47.0, 0.9
surrogate, 45, 44.0, 0.875
surrogate, 45, 38.0, 0.7625
surrogate, 45, 37.0, 0.7
surrogate, 45, 36.0, 0.6125
surrogate, 45, 32.0, 0.1
surrogate, 46, 48.0, 0.9375
surrogate, 46, 47.0, 0.9
surrogate, 46, 44.0, 0.875
surrogate, 46, 38.0, 0.7625
surrogate, 46, 37.0, 0.7
surrogate, 46, 36.0, 0.6125
surrogate, 46, 32.0, 0.1
surrogate, 47, 48.0, 0.9375
surrogate, 47, 47.0, 0.9
surrogate, 47, 44.0, 0.875
surrogate, 47, 38.0, 0.7625
surrogate, 47, 37.0, 0.7
surrogate, 47, 36.0, 0.6125
surrogate, 47, 32.0, 0.1
surrogate, 48, 48.0, 0.9375
surrogate, 48, 47.0, 0.9
surrogate, 48, 44.0, 0.875
surrogate, 48, 38.0, 0.7625
surrogate, 48, 37.0, 0.7
surrogate, 48, 36.0, 0.6125
surrogate, 48, 32.0, 0.1
surrogate, 49, 48.0, 0.9375
surrogate, 49, 47.0, 0.9
surrogate, 49, 44.0, 0.875
surrogate, 49, 38.0, 0.7625
surrogate, 49, 37.0, 0.7
surrogate, 49, 35.0, 0.6375
