generation,avg_ar,max_ar,min_ar,avg_latency,max_latency,min_latency
1,0.654375,0.90625,0.4375,1287.3311727675477,1759.6397279435976,800.0141780750839
2,0.6253125,0.84375,0.40625,1227.5574769166728,1677.638802611155,774.059758315054
3,0.574375,0.78125,0.40625,1121.4312993065341,1558.4834529195864,774.059758315054
4,0.5515625,0.75,0.375,1070.051208506741,1596.058505293834,733.1914882011108
5,0.5209375,0.6875,0.375,1000.8526186438532,1351.3633298150264,715.0269551477493
6,0.4984375,0.78125,0.3125,946.9549060597362,1514.0901184511788,567.288766807935
7,0.47125,0.6875,0.3125,887.997219569672,1358.9212246996324,600.2934354902618
8,0.4428125,0.65625,0.28125,826.4504618631071,1235.0729506398789,506.26090682101835
9,0.4134375,0.625,0.28125,764.2725867576918,1222.568396523029,506.26090682101835
10,0.3990625,0.59375,0.28125,730.1955564766411,1151.391369360474,504.2519587749977
11,0.373125,0.5625,0.21875,671.8644506565284,1053.3120930216533,414.09249398396105
12,0.3621875,0.53125,0.21875,650.6927843100358,1033.7837031616386,318.4235544431307
13,0.3475,0.53125,0.21875,619.8234718663572,961.0571592402517,318.4235544431307
14,0.3196875,0.53125,0.15625,569.4509313124223,986.5616655450199,288.4868316953442
15,0.289375,0.4375,0.15625,505.2720879692575,793.2456211449714,271.75299479027524
16,0.275625,0.40625,0.15625,471.6487154306742,767.434957349534,269.3008103251901
17,0.2628125,0.4375,0.125,443.626471356223,796.8237814342842,176.88331336629716
18,0.24875,0.40625,0.125,415.609812005337,734.9216059365754,172.04500540413306
19,0.240625,0.4375,0.125,404.1554513632761,835.054668016276,172.04500540413306
20,0.2384375,0.46875,0.125,395.60057039311187,825.2922415047078,189.07566881238512
21,0.24125,0.40625,0.09375,395.7444911719206,716.397862464411,150.38438660942035
22,0.219375,0.34375,0.125,356.48413490380364,622.5086558042628,176.79654612222248
23,0.206875,0.375,0.09375,335.1093671469664,666.2034133815287,118.96947605681358
24,0.2025,0.34375,0.09375,329.23199845205124,577.4449140593833,177.06708523264388
25,0.185,0.34375,0.09375,296.5704030602504,572.6856090102476,141.0033027084139
