# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
1.00,37.00,1.88,13.16,24.00,0.01,35.24
1.00,49.00,2.70,16.68,21.00,0.01,32.19
1.00,63.00,2.58,17.15,22.00,0.01,33.34
1.00,74.00,1.72,13.31,24.00,0.01,35.39
1.00,9.00,5.64,41.37,22.00,0.02,33.05
1.00,73.00,6.58,52.80,24.43,0.03,35.56
1.00,20.00,9.26,74.59,27.56,0.04,38.87
1.00,29.00,7.99,59.81,24.35,0.03,35.38
1.00,43.00,7.12,49.18,21.29,0.04,32.63
1.00,81.00,1.88,14.88,24.00,0.01,35.29
1.00,92.00,2.82,19.27,18.00,0.01,29.17
1.00,96.00,5.64,44.45,25.17,0.02,36.25
1.00,97.00,7.05,52.57,20.53,0.04,31.90
1.00,39.00,7.30,58.51,24.53,0.03,35.78
1.00,71.00,8.93,67.49,23.16,0.04,34.44
1.00,78.00,7.99,63.59,22.82,0.03,33.99
1.00,46.00,7.99,67.71,23.65,0.04,35.00
1.00,75.00,8.60,63.62,20.00,0.05,33.52
1.00,22.00,8.93,73.20,26.53,0.03,37.56
1.00,10.00,10.34,96.42,29.00,0.04,40.31
1.00,34.00,14.10,125.22,25.20,0.09,38.38
1.00,2.00,14.57,141.95,27.23,0.09,40.35
1.00,88.00,7.05,52.81,21.73,0.03,32.92
1.00,80.00,12.05,87.07,25.00,0.06,39.42
1.00,51.00,10.81,96.83,25.30,0.06,38.03
1.00,79.00,16.00,150.03,28.45,0.10,42.24
1.00,89.00,16.27,140.64,27.44,0.11,42.10
