generation,avg_ar,max_ar,min_ar,avg_latency,max_latency,min_latency
1,0.63625,0.84375,0.40625,3216.752338902015,4537.022068448345,2020.5724331293336
2,0.5984375,0.84375,0.375,3004.9009893476095,4328.020000158733,1909.4251412859112
3,0.56625,0.90625,0.375,2825.983198786182,4672.992237109344,1860.229667236532
4,0.526875,0.78125,0.34375,2636.3914895820035,3969.7045310092644,1665.4034758445755
5,0.5,0.75,0.25,2477.1316734681386,3721.935270937054,1186.5516323630682
6,0.4746875,0.625,0.25,2324.921743037737,3310.6894064054954,1186.5516323630682
7,0.44875,0.65625,0.25,2207.5503546868167,3274.8799730705036,1186.5516323630682
8,0.4121875,0.625,0.21875,1994.8976498305792,3172.7788275798716,1073.3625668046639
9,0.3803125,0.5625,0.21875,1831.513776733872,2939.3118178996274,1073.3625668046639
10,0.3521875,0.5625,0.1875,1688.125959154921,2848.2053520556337,895.5929253375501
11,0.338125,0.5625,0.15625,1605.5745035773316,2825.734237693923,667.3878987922502
12,0.3228125,0.5,0.15625,1539.7138210993771,2531.006518273631,646.6346094910801
13,0.2975,0.46875,0.15625,1411.412611883616,2307.3345202797504,646.6346094910801
14,0.2734375,0.4375,0.09375,1285.8755878186892,2214.4203172480084,345.5862878646574
15,0.25,0.46875,0.09375,1162.8942842229708,2236.310723387594,345.5862878646574
16,0.2309375,0.4375,0.09375,1081.487852963498,2180.334187462327,345.5862878646574
17,0.21875,0.40625,0.09375,1021.6845405502278,2087.0996996636313,345.5862878646574
18,0.2128125,0.4375,0.09375,974.4627754069236,1987.2540179159503,388.0870008579153
19,0.194375,0.40625,0.0625,884.218204511592,1955.485588958502,303.2041452710083
20,0.185,0.34375,0.0625,836.2411650282578,1678.3556437243417,226.64433473869082
21,0.1728125,0.3125,0.09375,766.4766621599763,1484.406051822817,358.3568976659824
22,0.1746875,0.34375,0.03125,773.2990355379553,1630.814865070557,116.57064119042593
23,0.1609375,0.28125,0.03125,715.2984300328152,1414.3299510464776,121.64643261649333
24,0.141875,0.28125,0.0625,617.6914406360087,1283.4209114913904,221.93274490430622
25,0.1440625,0.3125,0.03125,630.3765125304938,1381.9902657782848,153.75691930043507
