startTime,endTime,cpu,memory,median,reqps
1739380803,1739380805,0.32321351111111113,1423822848,3.093039,281.5
1739380805,1739380807,0.2642062270134754,1424527360,3.130532,285.0
1739380807,1739380809,0.30568229143840975,1425022976,3.1161304999999997,288.0
1739380809,1739380811,0.2882011090424698,1425985536,3.064915,291.5
1739380811,1739380813,0.2765919984988272,1426354176,3.1416665000000004,295.0
1739380813,1739380815,0.3011991480714958,1426059264,2.993474,298.5
1739380815,1739380817,0.3017865420607579,1427202048,2.965304,301.0
1739380817,1739380819,0.2950517152712449,1427836928,2.920467,305.5
1739380819,1739380821,0.27623704360902257,1428819968,3.0780715,308.0
1739380821,1739380823,0.27483619695972417,1429041152,3.085176,311.5
1739380823,1739380825,0.3448258298980392,1430274048,2.9629165,315.0
1739380825,1739380827,0.33245635026620735,1427046400,2.980015,318.0
1739380827,1739380829,0.2830363111668758,1426075648,2.96873,321.5
1739380829,1739380831,0.3095832652371263,1426763776,2.809622,325.0
1739380831,1739380833,0.3065696984615385,1428402176,2.8667309999999997,328.0
1739380833,1739380835,0.29879597751405373,1429487616,2.897428,331.5
1739380835,1739380837,0.3398923842559197,1430953984,2.863074,335.0
1739380837,1739380839,0.29477073562137596,1431330816,2.749614,338.5
1739380839,1739380841,0.3296101357556774,1432711168,2.858411,341.5
1739380841,1739380843,0.3125773641973375,1433755648,2.8038485,345.0
1739380843,1739380845,0.3547643101580842,1434390528,2.8992075,348.0
1739380845,1739380847,0.3397446725763508,1435418624,2.947383,351.5
1739380847,1739380849,0.3235831889447236,1436770304,2.9449769999999997,355.0
1739380849,1739380851,0.3507148745762712,1436581888,2.9686635,358.0
1739380851,1739380853,0.30479802413414825,1436786688,2.943778,361.5
1739380853,1739380855,0.3375897834586466,1437077504,2.9944485,365.0
1739380855,1739380857,0.3294642365261013,1438228480,2.9203955,368.0
1739380857,1739380859,0.3707667889724311,1439154176,2.92702,371.5
1739380859,1739380861,0.3760371075474659,1440886784,2.8913535,375.0
1739380861,1739380863,0.3696106459611772,1442230272,2.874722,378.5
1739380863,1739380865,0.37190136724083933,1443405824,2.933543,381.5
1739380865,1739380867,0.3122674659974906,1444675584,2.7135795,385.0
1739380867,1739380869,0.32873172765691033,1445847040,2.8208905,388.0
1739380869,1739380871,0.33726405884016974,1446957056,2.834198,391.5
1739380871,1739380873,0.3015482095238095,1448300544,2.8295019999999997,395.0
1739380873,1739380875,0.3811459177944862,1448792064,2.7888450000000002,398.0
1739380875,1739380877,0.33968182699655497,1450586112,2.811585,401.5
1739380877,1739380879,0.31293481446086135,1451307008,2.8021965,405.0
1739380879,1739380881,0.37023449325614144,1452290048,2.799632,408.0
1739380881,1739380883,0.33217033352148007,1453015040,2.842687,411.5
1739380883,1739380885,0.3003738095626274,1453776896,2.814778,415.0
1739380885,1739380887,0.29785520476339705,1453772800,2.96343,418.5
1739380887,1739380889,0.28785875066603983,1453785088,2.8804645,421.0
1739380889,1739380891,0.3016974167555695,1453879296,2.826887,425.5
1739380891,1739380893,0.3049871836503694,1453957120,2.7820285,428.0
1739380893,1739380895,0.3012384979130708,1454166016,2.875887,431.5
1739380895,1739380897,0.3604907703657393,1454559232,2.8897705,435.0
1739380897,1739380899,0.35887076982907323,1454067712,2.729399,438.0
1739380899,1739380901,0.3617153825419213,1455202304,2.815406,441.5
1739380901,1739380903,0.35371677868672624,1455947776,2.773581,445.0
1739380903,1739380905,0.3687986384687794,1456095232,2.7879164999999997,448.0
1739380905,1739380907,0.3615987834378921,1456177152,2.795667,452.0
1739380907,1739380909,0.3542249235303339,1457270784,2.761838,454.5
1739380909,1739380911,0.3761479407035176,1457766400,2.813821,458.5
1739380911,1739380913,0.3508624153194161,1458561024,2.79115,461.5
1739380913,1739380915,0.3452563055729493,1458921472,2.7352714999999996,465.0
