# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
3.00,55.00,4.40,36.56,22.00,0.05,36.71
3.00,47.00,3.70,28.92,20.00,0.05,34.72
3.00,19.00,5.37,37.76,21.60,0.06,34.15
3.00,39.00,2.78,23.14,24.00,0.03,35.17
3.00,0.00,6.48,43.50,21.60,0.06,34.03
3.00,22.00,5.55,38.41,21.33,0.06,33.82
3.00,6.00,4.40,28.00,16.00,0.04,27.32
3.00,30.00,7.87,44.74,21.33,0.06,33.66
3.00,16.00,12.03,102.99,22.31,0.14,38.70
3.00,49.00,15.86,104.93,20.40,0.25,36.81
3.00,26.00,23.14,172.44,24.00,0.30,40.28
3.00,37.00,16.66,139.46,24.56,0.19,43.65
3.00,70.00,1.85,14.81,20.00,0.03,31.21
3.00,51.00,4.63,28.38,21.33,0.04,33.41
3.00,64.00,3.70,29.39,23.00,0.05,38.70
3.00,65.00,5.55,38.57,16.67,0.07,29.70
3.00,71.00,5.18,37.95,24.00,0.06,36.54
3.00,78.00,5.55,43.19,23.33,0.06,35.83
3.00,81.00,7.27,44.56,16.57,0.07,29.27
3.00,80.00,6.17,40.73,20.67,0.05,40.71
3.00,46.00,10.08,64.64,14.67,0.15,31.31
3.00,58.00,3.70,28.46,19.00,0.05,33.63
3.00,66.00,12.03,76.90,16.92,0.17,34.19
3.00,53.00,13.49,101.15,22.29,0.20,46.65
3.00,72.00,15.74,131.90,25.41,0.16,42.00
3.00,60.00,18.51,162.44,25.00,0.27,41.37
3.00,35.00,22.21,185.62,27.92,0.27,44.30
