# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
1.00,22.00,3.70,25.92,24.00,0.04,36.68
1.00,48.00,5.32,35.64,22.00,0.04,33.33
1.00,32.00,3.70,33.55,22.00,0.05,36.63
1.00,5.00,3.70,25.92,17.00,0.06,29.63
1.00,47.00,4.63,34.62,22.40,0.05,38.27
1.00,9.00,3.70,29.62,17.00,0.05,31.63
1.00,15.00,10.18,58.16,22.00,0.06,34.41
1.00,7.00,12.03,83.48,20.77,0.11,35.55
1.00,30.00,12.03,85.08,19.38,0.15,35.92
1.00,73.00,9.26,45.17,18.40,0.05,31.73
1.00,95.00,6.25,31.70,22.00,0.07,34.56
1.00,76.00,5.37,37.58,17.60,0.07,30.64
1.00,39.00,5.09,23.60,13.00,0.08,26.95
1.00,27.00,11.11,86.39,21.83,0.10,36.38
1.00,41.00,19.44,162.68,25.90,0.20,47.68
1.00,24.00,21.57,207.90,27.65,0.32,43.87
1.00,18.00,21.29,168.50,24.26,0.26,40.64
1.00,35.00,11.11,93.37,22.83,0.14,39.38
1.00,61.00,14.81,99.68,20.25,0.16,36.95
1.00,46.00,13.88,108.45,22.80,0.17,39.87
1.00,74.00,12.96,111.01,22.29,0.20,45.70
1.00,67.00,12.96,114.51,24.00,0.17,40.98
1.00,64.00,20.72,148.69,24.24,0.23,42.07
1.00,82.00,21.08,172.96,24.55,0.24,41.15
1.00,28.00,20.36,171.19,24.18,0.29,40.50
