method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.83375, 0.9, 0.775, 47.2, 48.0, 44.0
surrogate, 2, 0.8556250000000001, 0.9, 0.8, 46.65, 48.0, 44.0
surrogate, 3, 0.8700000000000001, 0.9, 0.825, 46.3, 48.0, 42.0
surrogate, 4, 0.8793750000000001, 0.925, 0.825, 45.95, 48.0, 39.0
surrogate, 5, 0.8881249999999999, 0.925, 0.825, 45.95, 49.0, 39.0
surrogate, 6, 0.869375, 0.925, 0.6875, 45.0, 49.0, 36.0
surrogate, 7, 0.8625, 0.925, 0.6875, 43.75, 49.0, 36.0
surrogate, 8, 0.869375, 0.925, 0.6875, 43.25, 49.0, 36.0
surrogate, 9, 0.87375, 0.925, 0.6875, 42.7, 48.0, 36.0
surrogate, 10, 0.8712499999999999, 0.925, 0.6875, 42.35, 48.0, 36.0
surrogate, 11, 0.8674999999999999, 0.925, 0.6875, 41.95, 48.0, 36.0
surrogate, 12, 0.8675, 0.925, 0.6875, 41.95, 48.0, 36.0
surrogate, 13, 0.86625, 0.925, 0.6875, 41.55, 48.0, 36.0
surrogate, 14, 0.86625, 0.925, 0.6875, 41.35, 48.0, 36.0
surrogate, 15, 0.8699999999999999, 0.925, 0.6875, 41.6, 48.0, 36.0
surrogate, 16, 0.8724999999999999, 0.925, 0.6875, 41.65, 48.0, 36.0
surrogate, 17, 0.88125, 0.9625, 0.6875, 41.7, 48.0, 36.0
