# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
3.00,3.00,1.85,11.11,12.00,0.01,23.11
3.00,7.00,1.85,12.96,16.00,0.01,27.11
3.00,5.00,1.85,20.36,20.00,0.01,31.11
3.00,1.00,3.70,27.15,17.33,0.01,28.45
3.00,4.00,3.70,29.31,18.67,0.01,29.78
3.00,2.00,5.55,38.18,19.50,0.01,30.61
3.00,0.00,3.70,23.60,18.00,0.01,29.11
3.00,6.00,13.88,105.52,19.82,0.02,30.93
3.00,14.00,1.85,13.88,18.00,0.01,29.11
3.00,16.00,1.85,13.88,18.00,0.01,29.11
3.00,11.00,5.55,38.57,21.33,0.02,32.45
3.00,10.00,3.70,33.94,20.67,0.01,31.78
3.00,8.00,6.48,53.13,20.00,0.02,31.11
3.00,9.00,7.40,67.57,18.57,0.02,29.68
3.00,15.00,7.40,44.43,21.00,0.01,32.11
3.00,12.00,2.78,21.75,16.00,0.01,27.11
3.00,19.00,4.63,33.01,19.33,0.01,30.45
3.00,21.00,9.26,50.72,20.00,0.01,31.11
3.00,18.00,4.63,33.32,20.67,0.01,31.78
3.00,23.00,3.39,28.08,18.00,0.01,29.11
3.00,13.00,7.40,52.57,19.60,0.02,30.71
3.00,17.00,9.26,71.40,19.71,0.02,30.83
3.00,41.00,1.85,19.44,18.00,0.01,29.11
3.00,29.00,2.78,20.36,19.00,0.01,30.11
3.00,28.00,3.39,29.31,17.33,0.01,28.45
3.00,32.00,3.70,32.09,18.67,0.01,29.78
3.00,33.00,4.63,32.70,19.33,0.01,30.45
3.00,22.00,1.85,12.96,16.00,0.01,27.11
3.00,31.00,4.63,36.41,20.67,0.01,31.78
3.00,27.00,4.63,34.86,18.67,0.02,29.78
3.00,40.00,4.63,40.03,18.50,0.01,29.61
3.00,34.00,4.63,37.64,21.33,0.02,32.45
3.00,26.00,6.48,41.42,21.50,0.01,32.61
3.00,20.00,4.63,32.70,20.67,0.01,31.78
3.00,30.00,5.55,41.19,20.50,0.02,31.61
3.00,24.00,5.55,45.72,19.20,0.01,30.31
3.00,38.00,17.59,119.48,20.83,0.02,31.95
3.00,25.00,16.66,135.86,20.00,0.03,31.11
3.00,50.00,2.78,20.36,18.00,0.01,29.11
3.00,48.00,1.85,12.96,18.00,0.01,29.11
3.00,52.00,2.78,19.90,17.00,0.01,28.11
3.00,36.00,1.85,13.88,18.00,0.01,29.11
3.00,53.00,4.63,33.94,21.33,0.01,32.45
3.00,37.00,4.63,37.02,20.00,0.02,31.11
3.00,39.00,6.48,41.19,19.50,0.01,30.61
3.00,45.00,6.48,41.42,21.50,0.01,32.61
3.00,47.00,4.63,32.70,19.33,0.01,30.45
3.00,44.00,10.18,66.03,21.33,0.02,32.45
3.00,42.00,5.55,48.87,18.80,0.01,29.91
3.00,35.00,10.18,69.27,22.67,0.02,33.78
3.00,51.00,12.96,100.98,19.40,0.03,30.51
3.00,43.00,5.55,44.61,18.00,0.02,29.11
3.00,49.00,10.18,70.48,19.71,0.02,30.83
3.00,46.00,18.51,155.44,20.93,0.03,32.05
3.00,62.00,2.78,20.36,20.00,0.01,31.11
3.00,57.00,3.70,21.29,19.00,0.01,30.11
3.00,60.00,3.70,30.85,16.00,0.01,27.11
3.00,59.00,4.63,32.70,19.33,0.01,30.45
3.00,58.00,3.70,36.10,21.33,0.01,32.45
3.00,54.00,6.48,45.12,20.50,0.02,31.61
3.00,56.00,3.70,24.07,18.00,0.01,29.11
3.00,55.00,12.03,75.50,21.14,0.02,32.26
3.00,61.00,11.57,84.34,20.75,0.02,31.86
3.00,74.00,1.85,12.96,18.00,0.01,29.11
3.00,80.00,2.78,23.14,14.00,0.01,25.11
3.00,64.00,1.85,12.96,16.00,0.01,27.11
3.00,70.00,1.85,12.03,14.00,0.01,25.11
3.00,68.00,1.85,12.03,16.00,0.01,27.11
3.00,65.00,2.78,19.44,18.00,0.01,29.11
3.00,63.00,4.63,33.63,20.67,0.01,31.78
3.00,72.00,9.26,59.55,21.00,0.01,32.11
3.00,71.00,11.11,86.29,18.22,0.03,29.33
3.00,67.00,10.18,75.37,21.14,0.02,32.26
3.00,69.00,21.98,158.22,20.12,0.04,31.24
3.00,66.00,21.29,141.31,19.20,0.03,30.31
3.00,77.00,1.85,12.96,16.00,0.01,27.11
3.00,82.00,1.85,12.03,14.00,0.01,25.11
3.00,93.00,1.85,10.18,12.00,0.01,23.11
3.00,85.00,4.63,36.41,21.33,0.01,32.45
3.00,91.00,5.09,38.64,19.50,0.01,30.61
3.00,84.00,5.55,37.33,20.67,0.01,31.78
3.00,88.00,6.29,50.17,20.40,0.01,31.51
3.00,94.00,3.70,24.99,20.00,0.02,31.11
3.00,92.00,3.70,22.21,20.00,0.01,31.11
3.00,86.00,7.40,54.15,17.33,0.02,28.45
3.00,76.00,9.26,65.72,21.33,0.01,32.45
3.00,87.00,3.70,34.48,16.50,0.02,27.61
3.00,73.00,9.26,71.16,17.50,0.02,28.61
3.00,79.00,4.63,41.19,19.00,0.02,30.11
3.00,83.00,4.63,38.18,17.50,0.01,28.61
3.00,75.00,9.26,54.24,21.60,0.01,32.71
3.00,81.00,9.26,72.20,18.00,0.02,29.11
3.00,78.00,11.11,80.99,20.25,0.03,31.36
3.00,90.00,14.81,110.70,21.60,0.02,32.71
3.00,89.00,18.51,148.90,20.67,0.03,31.78
3.00,102.00,1.85,12.96,18.00,0.01,29.11
3.00,98.00,4.63,32.09,18.67,0.01,29.78
3.00,100.00,5.55,34.56,20.67,0.01,31.78
3.00,95.00,6.48,43.97,19.50,0.01,30.61
3.00,99.00,5.55,47.39,18.80,0.02,29.91
3.00,111.00,1.85,10.18,12.00,0.01,23.11
3.00,112.00,2.78,22.68,20.00,0.01,31.11
3.00,113.00,2.78,23.14,19.00,0.01,30.11
3.00,108.00,5.55,34.56,20.67,0.01,31.78
3.00,114.00,4.63,34.71,17.50,0.01,28.61
3.00,97.00,4.63,33.94,20.67,0.01,31.78
3.00,101.00,4.63,31.16,19.33,0.01,30.45
3.00,103.00,12.03,93.07,20.89,0.02,32.00
3.00,104.00,11.11,95.89,19.80,0.02,30.91
3.00,106.00,10.18,79.14,18.75,0.02,29.86
3.00,107.00,8.99,71.14,20.86,0.02,31.97
3.00,110.00,10.18,63.56,21.67,0.02,32.78
3.00,105.00,8.33,58.50,21.60,0.02,32.71
3.00,96.00,9.26,70.46,18.75,0.01,29.86
3.00,115.00,2.78,19.90,15.00,0.02,26.11
3.00,119.00,1.85,11.11,14.00,0.01,25.11
3.00,130.00,1.85,12.96,16.00,0.01,27.11
3.00,134.00,1.85,18.05,16.00,0.01,27.11
3.00,129.00,1.85,13.88,18.00,0.01,29.11
3.00,126.00,2.78,19.90,18.00,0.01,29.11
3.00,123.00,5.55,37.33,20.00,0.02,31.11
3.00,121.00,1.85,12.96,18.00,0.01,29.11
3.00,120.00,6.48,41.88,21.00,0.01,32.11
3.00,124.00,6.48,44.43,21.00,0.01,32.11
3.00,128.00,6.48,42.81,21.50,0.01,32.61
3.00,133.00,6.17,53.07,17.67,0.02,28.78
3.00,125.00,8.33,53.31,19.60,0.02,30.71
3.00,117.00,3.70,32.40,16.67,0.01,27.78
3.00,127.00,2.78,26.53,16.67,0.01,27.78
3.00,109.00,3.70,33.63,20.67,0.01,31.78
3.00,118.00,5.55,46.05,21.50,0.01,32.61
