method, generation, power, ar
surrogate, 1, 196.0, 1.0
surrogate, 1, 180.0, 0.9444444444444444
surrogate, 1, 164.0, 0.8888888888888888
surrogate, 1, 155.0, 0.8333333333333334
surrogate, 1, 123.0, 0.7222222222222222
emulator, 1.1, 200.0, 1.0
