# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
1.00,72.00,3.70,20.98,13.33,0.03,24.46
1.00,61.00,5.55,35.48,14.67,0.05,27.63
1.00,58.00,4.63,29.06,13.60,0.04,25.00
1.00,46.00,5.55,39.03,21.33,0.02,32.39
1.00,98.00,6.29,43.13,21.60,0.02,32.67
1.00,71.00,9.12,42.31,18.86,0.03,29.89
1.00,47.00,7.40,48.83,17.00,0.04,28.30
1.00,42.00,8.33,47.21,16.00,0.05,27.38
1.00,80.00,4.63,33.14,20.00,0.02,31.06
1.00,25.00,6.48,45.88,20.00,0.03,31.11
1.00,35.00,13.88,96.88,18.40,0.07,30.60
1.00,67.00,17.59,124.81,21.37,0.09,33.93
1.00,69.00,17.59,125.86,21.79,0.10,35.64
1.00,91.00,29.02,147.71,17.30,0.26,33.66
1.00,1.00,21.29,146.24,20.87,0.14,36.64
1.00,49.00,23.14,173.86,21.52,0.13,36.54
1.00,63.00,28.69,232.55,25.29,0.17,41.44
1.00,29.00,44.93,392.45,25.62,0.40,41.79
1.00,22.00,36.37,310.36,25.90,0.26,42.17
