method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.086875, 0.59375, 0.0, 13023.74, 50000.0, 27.0
surrogate, 2, 0.151875, 0.59375, 0.03125, 31.27, 36.0, 27.0
surrogate, 3, 0.18375, 0.59375, 0.03125, 30.63, 36.0, 27.0
surrogate, 4, 0.1996875, 0.71875, 0.03125, 30.1, 38.0, 27.0
surrogate, 5, 0.2259375, 0.71875, 0.03125, 29.8, 38.0, 27.0
surrogate, 6, 0.200625, 0.71875, 0.03125, 29.13, 38.0, 27.0
surrogate, 7, 0.2071875, 0.71875, 0.03125, 28.82, 38.0, 27.0
surrogate, 8, 0.103125, 0.71875, 0.0625, 27.51, 37.0, 27.0
surrogate, 9, 0.12875, 0.71875, 0.0625, 27.74, 37.0, 23.0
surrogate, 10, 0.18125, 0.71875, 0.0625, 28.28, 37.0, 23.0
surrogate, 11, 0.2465625, 0.8125, 0.0625, 28.87, 37.0, 23.0
surrogate, 12, 0.3640625, 0.8125, 0.0625, 29.93, 37.0, 23.0
surrogate, 13, 0.3846875, 0.8125, 0.0625, 29.92, 37.0, 23.0
surrogate, 14, 0.2928125, 0.8125, 0.0625, 27.72, 36.0, 23.0
surrogate, 15, 0.1165625, 0.84375, 0.0625, 24.03, 36.0, 23.0
surrogate, 16, 0.1240625, 0.84375, 0.0625, 24.18, 36.0, 23.0
surrogate, 17, 0.1284375, 0.84375, 0.0625, 24.25, 36.0, 23.0
surrogate, 18, 0.180625, 0.84375, 0.0625, 25.25, 36.0, 22.0
surrogate, 19, 0.225, 0.84375, 0.0625, 26.11, 36.0, 22.0
surrogate, 20, 0.314375, 0.84375, 0.0625, 27.87, 36.0, 22.0
surrogate, 21, 0.3034375, 0.84375, 0.0625, 27.73, 35.0, 22.0
surrogate, 22, 0.2875, 0.84375, 0.0625, 27.59, 35.0, 22.0
surrogate, 23, 0.2175, 0.84375, 0.0625, 26.58, 35.0, 22.0
surrogate, 24, 0.1853125, 0.84375, 0.0625, 25.87, 35.0, 22.0
surrogate, 25, 0.179375, 0.84375, 0.0625, 25.36, 35.0, 22.0
surrogate, 26, 0.170625, 0.84375, 0.0625, 24.53, 35.0, 22.0
surrogate, 27, 0.1275, 0.84375, 0.0625, 23.23, 35.0, 22.0
surrogate, 28, 0.1275, 0.84375, 0.0625, 23.23, 35.0, 22.0
surrogate, 29, 0.13, 0.84375, 0.0625, 23.28, 35.0, 22.0
surrogate, 30, 0.1346875, 0.84375, 0.0625, 23.36, 35.0, 22.0
surrogate, 31, 0.1346875, 0.84375, 0.0625, 23.36, 35.0, 22.0
surrogate, 32, 0.139375, 0.84375, 0.0625, 23.44, 35.0, 22.0
surrogate, 33, 0.139375, 0.84375, 0.0625, 23.44, 35.0, 22.0
surrogate, 34, 0.1334375, 0.84375, 0.0625, 23.32, 35.0, 22.0
surrogate, 35, 0.1334375, 0.84375, 0.0625, 23.32, 35.0, 22.0
surrogate, 36, 0.1334375, 0.84375, 0.0625, 23.32, 35.0, 22.0
surrogate, 37, 0.14375, 0.84375, 0.0625, 23.5, 35.0, 22.0
surrogate, 38, 0.14375, 0.84375, 0.0625, 23.5, 35.0, 22.0
surrogate, 39, 0.149375, 0.84375, 0.0625, 23.6, 35.0, 22.0
surrogate, 40, 0.139375, 0.875, 0.0625, 23.42, 35.0, 22.0
surrogate, 41, 0.15125, 0.875, 0.0625, 23.63, 35.0, 22.0
surrogate, 42, 0.15125, 0.875, 0.0625, 23.63, 35.0, 22.0
surrogate, 43, 0.15125, 0.875, 0.0625, 23.63, 35.0, 22.0
surrogate, 44, 0.159375, 0.875, 0.0625, 23.76, 35.0, 22.0
surrogate, 45, 0.1528125, 0.875, 0.0625, 23.64, 35.0, 22.0
surrogate, 46, 0.1384375, 0.875, 0.0625, 23.38, 35.0, 22.0
surrogate, 47, 0.1384375, 0.875, 0.0625, 23.38, 35.0, 22.0
surrogate, 48, 0.1384375, 0.875, 0.0625, 23.38, 35.0, 22.0
