# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
1.00,7.00,3.76,24.12,16.00,0.02,27.07
1.00,12.00,6.39,40.23,22.40,0.02,33.44
1.00,46.00,4.70,37.78,22.40,0.02,33.54
1.00,11.00,5.45,39.10,20.80,0.03,31.86
1.00,0.00,5.17,30.55,18.00,0.03,29.10
1.00,6.00,5.17,31.72,22.00,0.02,33.08
1.00,3.00,10.34,75.19,19.82,0.05,31.04
1.00,14.00,12.22,79.38,15.38,0.08,28.34
1.00,9.00,19.74,151.52,20.76,0.10,34.17
1.00,20.00,5.17,33.37,20.00,0.02,31.07
1.00,68.00,5.64,31.02,24.00,0.02,35.14
1.00,30.00,5.64,43.80,26.40,0.02,37.56
1.00,53.00,5.45,38.72,21.60,0.02,32.72
1.00,70.00,4.23,30.78,23.00,0.02,34.10
1.00,67.00,4.46,29.14,20.00,0.02,31.06
1.00,50.00,6.27,48.25,22.67,0.02,33.72
1.00,80.00,11.75,89.72,22.83,0.06,42.92
1.00,27.00,15.00,111.88,21.86,0.08,34.29
1.00,59.00,14.46,101.00,20.00,0.08,32.27
1.00,72.00,11.28,85.06,21.50,0.04,32.66
1.00,76.00,14.10,93.99,23.83,0.04,35.00
1.00,63.00,12.22,89.40,19.38,0.07,31.39
1.00,22.00,13.16,109.36,24.71,0.07,36.84
1.00,61.00,11.91,76.37,17.83,0.10,31.76
1.00,65.00,14.10,106.14,21.60,0.06,34.28
1.00,64.00,3.45,25.06,20.00,0.02,31.11
1.00,37.00,12.22,84.44,21.38,0.06,36.87
1.00,93.00,13.16,97.92,20.14,0.06,32.12
1.00,75.00,12.22,90.52,19.38,0.06,39.09
1.00,49.00,19.74,167.70,27.52,0.08,39.27
1.00,47.00,26.32,235.81,28.07,0.14,43.21
1.00,98.00,21.04,194.47,24.91,0.11,38.74
