method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.8516666666666666, 0.9166666666666666, 0.7666666666666667, 61.3, 101.0, 41.0
surrogate, 2, 0.8708333333333333, 0.9333333333333333, 0.7666666666666667, 51.9, 96.0, 41.0
surrogate, 3, 0.8474999999999999, 0.9333333333333333, 0.75, 49.0, 96.0, 41.0
surrogate, 4, 0.8591666666666665, 0.9333333333333333, 0.7333333333333333, 46.8, 73.0, 40.0
surrogate, 5, 0.8633333333333333, 0.9333333333333333, 0.7166666666666667, 47.75, 73.0, 38.0
surrogate, 6, 0.8641666666666667, 0.9333333333333333, 0.7166666666666667, 48.5, 73.0, 38.0
surrogate, 7, 0.86, 0.9333333333333333, 0.7166666666666667, 47.0, 73.0, 38.0
surrogate, 8, 0.8591666666666666, 0.9333333333333333, 0.7166666666666667, 44.7, 62.0, 38.0
surrogate, 9, 0.8591666666666666, 0.9333333333333333, 0.7166666666666667, 43.9, 54.0, 38.0
surrogate, 10, 0.8541666666666666, 0.9333333333333333, 0.7166666666666667, 43.6, 54.0, 38.0
surrogate, 11, 0.8541666666666667, 0.9333333333333333, 0.7166666666666667, 43.6, 54.0, 38.0
surrogate, 12, 0.8541666666666666, 0.9333333333333333, 0.7166666666666667, 43.45, 54.0, 38.0
surrogate, 13, 0.8600000000000001, 0.95, 0.7166666666666667, 44.2, 59.0, 38.0
