startTime,endTime,cpu,memory,median,reqps
1739381232,1739381234,1.270745865243328,1723523072,2.931413,281.5
1739381234,1739381236,1.2803517683484802,1711312896,3.015805,284.5
1739381236,1739381238,1.301728466677121,1712709632,2.9514310000000004,288.0
1739381238,1739381240,1.3034365968730457,1713184768,2.9896564999999997,291.0
1739381240,1739381242,1.328004750846395,1713688576,2.945606,294.5
1739381242,1739381244,1.324696533834351,1714999296,3.0638135,298.0
1739381244,1739381246,1.2650723212007504,1716232192,2.9506129999999997,301.0
1739381246,1739381248,1.2916509049929565,1718132736,2.937519,304.5
1739381248,1739381250,1.2864827346183985,1719525376,2.9796975,308.0
1739381250,1739381252,1.3071236156494523,1719750656,2.974982,311.5
1739381252,1739381254,1.3107570710546936,1719914496,2.921305,314.5
1739381254,1739381256,1.310687508309815,1719996416,2.9491085,318.0
1739381256,1739381258,1.3382883778264956,1720594432,2.876565,321.5
1739381258,1739381260,1.3347349597616434,1720639488,2.931343,324.5
1739381260,1739381262,1.2852253305790298,1720922112,2.897699,327.5
1739381262,1739381264,1.246179784913928,1731768320,2.826218,331.5
1739381264,1739381266,1.2416183572882418,1722368000,2.762906,334.5
1739381266,1739381268,1.2695468087106376,1722826752,2.739273,338.0
1739381268,1739381270,1.2402817312871908,1724256256,2.8583445,341.0
1739381270,1739381272,1.2657087509079523,1723752448,2.743579,344.5
1739381272,1739381274,1.2585051541888923,1725300736,2.8742995000000002,348.0
1739381274,1739381276,1.250936055656534,1726066688,2.888943,351.5
1739381276,1739381278,1.237426641166327,1727049728,2.878317,354.5
1739381278,1739381280,1.248085789711418,1728258048,2.834746,357.5
1739381280,1739381282,1.270964059865646,1729794048,2.793151,361.5
1739381282,1739381284,1.256719710638298,1724858368,2.744405,364.5
1739381284,1739381286,1.2554063949874688,1725464576,2.7845885,368.0
1739381286,1739381288,1.2726048005011745,1728868352,2.74818,371.0
1739381288,1739381290,1.2647422827435013,1737359360,2.874668,375.0
1739381290,1739381292,1.2963760225634597,1745399808,2.821093,377.5
1739381292,1739381294,1.2517480118954454,1753587712,2.757311,381.5
1739381294,1739381296,1.2832545188528444,1761988608,2.826545,384.5
1739381296,1739381298,1.2746820969411765,1771618304,2.8292520000000003,388.0
1739381298,1739381300,1.2685092296412346,1781194752,2.8020395000000002,391.0
1739381300,1739381302,1.649380039467502,1793961984,2.767507,394.5
1739381302,1739381304,1.2885393983140805,1791258624,2.7582940000000002,398.0
1739381304,1739381306,1.2996528368941176,1791471616,2.902921,401.0
1739381306,1739381308,1.3148735989960785,1792028672,2.8472454999999997,405.0
1739381308,1739381310,1.2927680030164965,1791344640,2.823042,407.5
1739381310,1739381312,1.2887389645585472,1792143360,2.810891,411.5
1739381312,1739381314,1.2737409765240557,1807507456,2.777194,414.5
1739381314,1739381316,1.299098864604811,1792659456,2.8266245000000003,418.0
1739381316,1739381318,1.3030359344963067,1792753664,2.809675,421.0
1739381318,1739381320,1.2867187863971163,1792802816,2.813782,424.5
1739381320,1739381322,1.2870997633943948,1793069056,2.6819905,428.0
1739381322,1739381324,1.2853974977951526,1792696320,2.6933575,431.0
1739381324,1739381326,1.299141953418199,1792655360,2.660788,435.0
1739381326,1739381328,1.3198121162907268,1793449984,2.806866,437.5
1739381328,1739381330,1.3041905682102628,1793810432,2.826345,441.5
1739381330,1739381332,1.2967106002189894,1793363968,2.773443,444.5
