# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
442.00,24.00,1.85,9.26,8.00,0.04,19.36
442.00,8.00,1.85,9.26,8.00,0.04,19.36
442.00,40.00,1.85,9.26,8.00,0.04,19.36
442.00,6.00,1.85,9.26,8.00,0.04,19.36
442.00,36.00,1.85,9.26,8.00,0.04,19.36
442.00,34.00,3.70,18.97,10.00,0.06,22.64
442.00,29.00,1.85,9.26,8.00,0.04,19.36
442.00,11.00,1.85,9.26,8.00,0.04,19.36
442.00,15.00,1.85,9.26,8.00,0.04,19.36
442.00,22.00,1.85,9.26,8.00,0.04,19.36
442.00,4.00,1.85,9.26,8.00,0.04,19.36
442.00,33.00,1.85,9.26,8.00,0.04,19.36
442.00,9.00,1.85,9.26,8.00,0.04,19.36
442.00,17.00,1.85,9.26,8.00,0.04,19.36
442.00,35.00,1.85,9.26,8.00,0.04,19.36
442.00,14.00,1.85,9.26,8.00,0.04,19.36
442.00,3.00,1.85,9.26,8.00,0.04,19.36
442.00,12.00,4.63,37.76,13.60,0.06,26.16
442.00,1.00,1.85,9.26,8.00,0.04,19.36
442.00,16.00,1.85,9.26,8.00,0.04,19.36
442.00,5.00,1.85,9.26,8.00,0.04,19.36
442.00,19.00,1.85,9.26,8.00,0.04,19.36
442.00,21.00,3.70,18.97,10.00,0.06,22.64
442.00,10.00,10.18,74.05,15.78,0.08,28.72
442.00,18.00,9.26,69.21,14.67,0.08,27.43
442.00,2.00,9.26,69.21,14.67,0.08,27.43
442.00,7.00,26.84,205.73,20.09,0.15,35.58
442.00,26.00,1.85,9.26,8.00,0.04,19.36
442.00,60.00,1.85,9.26,8.00,0.04,19.36
442.00,62.00,1.85,9.26,8.00,0.04,19.36
442.00,58.00,1.85,9.26,8.00,0.04,19.36
442.00,46.00,1.85,9.26,8.00,0.04,19.36
442.00,32.00,1.85,9.26,8.00,0.04,19.36
442.00,44.00,1.85,9.26,8.00,0.04,19.36
442.00,41.00,1.85,9.26,8.00,0.04,19.36
442.00,42.00,1.85,9.26,8.00,0.04,19.36
442.00,50.00,1.85,9.26,8.00,0.04,19.36
