# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
3.00,4.00,3.70,20.36,12.00,0.01,23.11
3.00,1.00,9.26,66.03,21.33,0.01,32.45
3.00,2.00,11.11,82.38,18.50,0.01,29.61
3.00,5.00,5.55,40.73,17.00,0.01,28.11
3.00,0.00,9.26,65.41,20.67,0.01,31.78
3.00,3.00,10.18,83.30,19.50,0.01,30.61
3.00,6.00,27.77,203.63,17.17,0.03,28.28
3.00,13.00,3.70,27.77,18.00,0.01,29.11
3.00,20.00,3.70,29.62,20.00,0.01,31.11
3.00,7.00,7.40,43.50,17.00,0.01,28.11
3.00,18.00,7.40,53.68,16.67,0.01,27.78
3.00,9.00,9.26,62.94,17.33,0.01,28.45
3.00,8.00,12.96,80.06,20.00,0.01,31.11
3.00,14.00,3.70,25.92,16.00,0.01,27.11
3.00,10.00,16.66,120.64,20.33,0.02,31.45
3.00,17.00,20.36,108.48,21.60,0.02,32.71
3.00,16.00,12.96,105.15,20.80,0.01,31.91
3.00,19.00,11.11,78.68,20.00,0.01,31.11
3.00,21.00,9.26,68.49,20.67,0.01,31.78
3.00,12.00,10.64,78.21,19.00,0.01,30.11
3.00,11.00,24.07,198.26,20.40,0.02,31.51
3.00,22.00,18.51,123.10,20.33,0.01,31.45
3.00,15.00,22.21,161.98,20.25,0.02,31.36
3.00,30.00,3.70,24.07,14.00,0.01,25.11
3.00,35.00,11.11,69.11,18.67,0.02,29.78
3.00,25.00,7.40,70.96,21.33,0.01,32.45
3.00,34.00,7.40,65.41,20.67,0.01,31.78
3.00,29.00,11.11,72.20,20.00,0.01,31.11
3.00,27.00,3.70,25.92,16.00,0.01,27.11
3.00,33.00,8.79,77.75,18.50,0.02,29.61
3.00,39.00,7.40,71.73,17.50,0.01,28.61
3.00,31.00,14.81,101.08,19.20,0.01,30.31
3.00,26.00,7.40,54.61,19.00,0.01,30.11
3.00,23.00,9.26,69.73,19.33,0.01,30.45
3.00,28.00,7.40,69.73,21.33,0.01,32.45
3.00,40.00,27.77,193.63,20.20,0.02,31.32
3.00,36.00,12.96,114.03,21.20,0.02,32.31
3.00,37.00,12.96,99.22,20.00,0.02,31.11
3.00,24.00,42.58,278.82,21.85,0.03,32.96
3.00,38.00,25.92,185.12,21.11,0.02,32.23
3.00,32.00,46.28,350.20,21.53,0.03,32.66
3.00,41.00,20.36,146.51,19.71,0.03,30.83
3.00,46.00,5.55,29.62,20.00,0.01,31.11
3.00,42.00,7.40,51.83,19.00,0.01,30.11
3.00,45.00,14.81,119.09,21.00,0.01,32.11
3.00,44.00,11.11,91.17,20.50,0.01,31.61
3.00,53.00,3.70,25.92,16.00,0.01,27.11
3.00,64.00,5.55,46.28,17.00,0.01,28.11
3.00,48.00,12.96,72.20,21.33,0.02,32.45
3.00,54.00,9.26,79.60,21.33,0.01,32.45
3.00,43.00,5.55,58.62,18.67,0.01,29.78
3.00,47.00,7.40,44.43,20.00,0.01,31.11
3.00,52.00,8.79,77.29,19.00,0.01,30.11
3.00,51.00,12.96,92.19,17.60,0.02,28.71
3.00,49.00,12.96,105.52,19.60,0.02,30.71
3.00,57.00,25.92,180.80,20.00,0.02,31.11
3.00,55.00,24.07,165.99,18.67,0.02,29.78
3.00,50.00,20.36,152.33,21.43,0.02,32.54
3.00,60.00,3.70,25.92,18.00,0.01,29.11
3.00,56.00,7.40,51.83,20.00,0.01,31.11
3.00,62.00,9.26,63.56,18.67,0.01,29.78
3.00,65.00,11.11,88.39,20.00,0.01,31.11
3.00,59.00,14.81,87.47,20.00,0.01,31.11
3.00,58.00,7.40,56.77,18.67,0.01,29.78
3.00,63.00,16.66,127.73,20.00,0.02,31.11
3.00,61.00,7.40,54.30,16.67,0.01,27.78
3.00,70.00,3.70,27.77,20.00,0.01,31.11
3.00,68.00,7.40,51.83,20.00,0.01,31.11
3.00,72.00,7.40,48.13,20.00,0.01,31.11
3.00,74.00,11.11,90.25,21.00,0.01,32.11
3.00,67.00,14.81,114.47,20.00,0.01,31.11
3.00,73.00,24.07,156.03,22.57,0.02,33.69
