method, generation, average_ar, max_ar, min_ar, average_latency, max_latency, min_latency
surrogate, 1, 0.85875, 0.925, 0.7875, 46.5, 48.0, 44.0
surrogate, 2, 0.86875, 0.925, 0.7875, 45.9, 48.0, 44.0
surrogate, 3, 0.868125, 0.925, 0.7875, 45.55, 48.0, 44.0
surrogate, 4, 0.8956250000000001, 0.9375, 0.8125, 45.6, 48.0, 41.0
surrogate, 5, 0.903125, 0.9375, 0.825, 45.55, 48.0, 41.0
surrogate, 6, 0.9, 0.9375, 0.825, 45.3, 47.0, 41.0
surrogate, 7, 0.905625, 0.9375, 0.825, 45.3, 47.0, 41.0
surrogate, 8, 0.9062500000000002, 0.9375, 0.825, 45.25, 47.0, 41.0
surrogate, 9, 0.9068750000000001, 0.9375, 0.825, 45.25, 47.0, 41.0
surrogate, 10, 0.9081250000000001, 0.9375, 0.825, 45.25, 47.0, 41.0
surrogate, 11, 0.896875, 0.95, 0.7625, 44.6, 47.0, 41.0
