# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
3.00,64.00,6.79,49.98,18.67,0.02,29.73
3.00,30.00,10.18,66.18,23.00,0.04,34.11
3.00,13.00,17.28,78.37,16.67,0.06,29.12
3.00,40.00,14.81,94.87,24.00,0.05,35.19
3.00,73.00,12.03,90.09,22.67,0.03,33.67
3.00,79.00,37.02,283.42,24.80,0.12,37.88
3.00,12.00,37.02,270.00,24.90,0.09,35.63
3.00,90.00,66.64,516.30,23.61,0.27,39.99
3.00,27.00,37.02,255.37,22.30,0.08,33.87
3.00,8.00,67.52,551.86,26.06,0.21,41.44
3.00,43.00,60.28,521.72,24.06,0.27,40.36
