# generation,individual,mean_max_link,mean_total_link,mean_total_delay,mean_cpu,latency
2.00,75.00,7.40,58.62,20.00,0.03,31.04
2.00,10.00,11.11,76.36,21.00,0.04,32.31
2.00,57.00,10.18,62.94,18.00,0.03,29.04
2.00,16.00,14.81,98.34,18.50,0.04,29.53
2.00,77.00,11.11,84.85,18.67,0.04,29.79
2.00,37.00,11.11,88.55,20.00,0.03,31.06
2.00,32.00,29.62,209.42,21.00,0.07,32.17
2.00,62.00,39.84,285.39,21.71,0.13,35.37
2.00,8.00,38.87,300.42,23.24,0.10,34.72
2.00,12.00,58.60,435.39,22.85,0.19,38.09
2.00,69.00,60.58,425.14,20.55,0.31,37.26
2.00,70.00,55.78,379.33,26.09,0.17,40.69
2.00,44.00,74.05,590.95,25.30,0.21,40.55
2.00,97.00,83.81,652.36,26.27,0.24,38.60
