method, generation, latency, ar
surrogate, 1, 46.0, 0.9375
surrogate, 1, 44.0, 0.925
surrogate, 1, 43.0, 0.9
surrogate, 1, 40.0, 0.8125
surrogate, 2, 46.0, 0.9375
surrogate, 2, 44.0, 0.925
surrogate, 2, 43.0, 0.9
surrogate, 2, 40.0, 0.8125
surrogate, 3, 46.0, 0.9375
surrogate, 3, 44.0, 0.925
surrogate, 3, 43.0, 0.9125
surrogate, 3, 42.0, 0.8375
surrogate, 3, 40.0, 0.8125
surrogate, 4, 46.0, 0.9375
surrogate, 4, 44.0, 0.925
surrogate, 4, 43.0, 0.9125
surrogate, 4, 42.0, 0.8375
surrogate, 4, 40.0, 0.8125
surrogate, 5, 46.0, 0.9375
surrogate, 5, 41.0, 0.925
surrogate, 5, 40.0, 0.8125
surrogate, 6, 46.0, 0.9375
surrogate, 6, 41.0, 0.925
surrogate, 6, 40.0, 0.8125
surrogate, 7, 44.0, 0.9375
surrogate, 7, 41.0, 0.925
surrogate, 7, 40.0, 0.8125
surrogate, 8, 44.0, 0.9375
surrogate, 8, 41.0, 0.925
surrogate, 8, 40.0, 0.8125
surrogate, 9, 44.0, 0.9375
surrogate, 9, 41.0, 0.925
surrogate, 9, 40.0, 0.8125
surrogate, 10, 44.0, 0.9375
surrogate, 10, 41.0, 0.925
surrogate, 10, 40.0, 0.8125
surrogate, 11, 44.0, 0.9375
surrogate, 11, 41.0, 0.925
surrogate, 11, 40.0, 0.8125
surrogate, 12, 44.0, 0.9375
surrogate, 12, 41.0, 0.925
surrogate, 12, 40.0, 0.8125
surrogate, 13, 44.0, 0.9375
surrogate, 13, 41.0, 0.925
surrogate, 13, 40.0, 0.8125
surrogate, 14, 44.0, 0.9375
surrogate, 14, 41.0, 0.925
surrogate, 14, 40.0, 0.8125
surrogate, 15, 44.0, 0.9375
surrogate, 15, 41.0, 0.925
surrogate, 15, 40.0, 0.8125
surrogate, 16, 44.0, 0.9375
surrogate, 16, 41.0, 0.925
surrogate, 16, 40.0, 0.8125
surrogate, 17, 44.0, 0.9375
surrogate, 17, 41.0, 0.925
surrogate, 17, 40.0, 0.8125
surrogate, 18, 44.0, 0.9375
surrogate, 18, 41.0, 0.925
surrogate, 18, 40.0, 0.8125
surrogate, 19, 44.0, 0.9375
surrogate, 19, 41.0, 0.925
surrogate, 19, 40.0, 0.8125
surrogate, 20, 44.0, 0.9375
surrogate, 20, 41.0, 0.925
surrogate, 20, 40.0, 0.8125
surrogate, 21, 44.0, 0.9375
surrogate, 21, 41.0, 0.925
surrogate, 21, 40.0, 0.8125
surrogate, 22, 44.0, 0.9375
surrogate, 22, 41.0, 0.925
surrogate, 22, 40.0, 0.8125
surrogate, 23, 44.0, 0.9375
surrogate, 23, 41.0, 0.925
surrogate, 23, 40.0, 0.8125
surrogate, 24, 43.0, 0.9375
surrogate, 24, 41.0, 0.925
surrogate, 24, 40.0, 0.8125
surrogate, 25, 43.0, 0.9375
surrogate, 25, 41.0, 0.925
surrogate, 25, 40.0, 0.8125
surrogate, 26, 43.0, 0.9375
surrogate, 26, 41.0, 0.925
surrogate, 26, 40.0, 0.8125
surrogate, 27, 43.0, 0.9375
surrogate, 27, 43.0, 0.9375
surrogate, 27, 41.0, 0.925
surrogate, 27, 40.0, 0.8125
surrogate, 28, 43.0, 0.9375
surrogate, 28, 43.0, 0.9375
surrogate, 28, 41.0, 0.925
surrogate, 28, 40.0, 0.8125
surrogate, 29, 42.0, 0.95
surrogate, 29, 41.0, 0.925
surrogate, 29, 40.0, 0.8125
